t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	25.9	-
0.23	5	0	0	68.7	-
0.47	7	0	0	89.0	-
0.70	8	3	3	99.1	193.62.193.80:3
0.95	10	5	5	119.1	193.62.193.80:5
1.19	12	7	7	139.2	193.62.193.80:7
1.43	9	4	4	109.0	193.62.193.80:4
1.67	9	5	5	109.0	193.62.193.80:5
1.91	9	5	5	109.0	193.62.193.80:5
2.16	9	4	4	109.1	193.62.193.80:4
2.40	9	4	4	109.1	193.62.193.80:4
2.64	9	4	4	109.1	193.62.193.80:4
2.89	10	5	5	119.1	193.62.193.80:5
3.13	10	5	5	119.1	193.62.193.80:5
3.38	10	5	5	119.1	193.62.193.80:5
3.62	11	6	6	129.1	193.62.193.80:6
3.87	10	5	5	119.1	193.62.193.80:5
4.12	10	5	5	119.1	193.62.193.80:5
4.36	10	5	5	119.1	193.62.193.80:5
4.60	10	5	5	119.1	193.62.193.80:5
4.85	10	5	5	119.1	193.62.193.80:5
5.11	10	5	5	119.1	193.62.193.80:5
5.37	10	5	5	119.1	193.62.193.80:5
5.60	10	5	5	119.1	193.62.193.80:5
5.85	10	5	5	119.1	193.62.193.80:5
6.10	10	5	5	119.1	193.62.193.80:5
6.35	10	5	5	119.1	193.62.193.80:5
6.60	10	5	5	119.1	193.62.193.80:5
6.85	11	6	6	129.2	193.62.193.80:6
7.09	10	5	5	119.1	193.62.193.80:5
7.34	10	5	5	119.1	193.62.193.80:5
7.58	10	5	5	119.1	193.62.193.80:5
7.82	10	5	5	119.1	193.62.193.80:5
8.07	11	6	6	124.1	193.62.193.80:6
8.31	10	5	5	119.1	193.62.193.80:5
8.56	10	5	5	119.1	193.62.193.80:5
8.82	12	7	7	139.1	193.62.193.80:7
9.07	11	5	5	129.0	193.62.193.80:5
9.32	11	5	5	129.0	193.62.193.80:5
9.59	11	5	5	129.1	193.62.193.80:5
9.84	11	5	5	129.2	193.62.193.80:5
10.09	11	6	6	129.2	193.62.193.80:6
10.34	11	6	6	129.2	193.62.193.80:6
10.60	11	6	6	129.2	193.62.193.80:6
10.85	10	5	5	119.1	193.62.193.80:5
11.09	10	5	5	119.1	193.62.193.80:5
11.34	10	5	5	119.1	193.62.193.80:5
11.58	10	5	5	119.1	193.62.193.80:5
11.82	10	5	5	119.1	193.62.193.80:5
12.08	10	5	5	119.1	193.62.193.80:5
12.32	10	5	5	119.1	193.62.193.80:5
12.57	10	5	5	119.1	193.62.193.80:5
12.82	10	5	5	119.1	193.62.193.80:5
13.06	10	5	5	119.1	193.62.193.80:5
13.31	10	5	5	119.1	193.62.193.80:5
13.55	10	5	5	119.1	193.62.193.80:5
13.80	10	4	4	119.1	193.62.193.80:4
14.04	9	5	5	109.0	193.62.193.80:5
14.28	9	4	4	109.0	193.62.193.80:4
14.52	10	5	5	109.1	193.62.193.80:5
14.76	10	5	5	119.1	193.62.193.80:5
15.00	10	5	5	119.1	193.62.193.80:5
15.24	10	5	5	119.1	193.62.193.80:5
15.49	10	5	5	119.1	193.62.193.80:5
15.73	10	5	5	119.1	193.62.193.80:5
15.99	10	5	5	119.1	193.62.193.80:5
16.24	10	5	5	119.1	193.62.193.80:5
16.49	10	5	5	119.1	193.62.193.80:5
16.74	10	5	5	119.1	193.62.193.80:5
16.99	10	5	5	119.1	193.62.193.80:5
17.24	10	5	5	119.1	193.62.193.80:5
17.49	10	5	5	119.1	193.62.193.80:5
17.74	10	5	5	119.1	193.62.193.80:5
17.98	10	5	5	119.1	193.62.193.80:5
18.24	11	6	6	129.2	193.62.193.80:6
18.49	10	5	5	119.1	193.62.193.80:5
18.75	10	5	5	119.1	193.62.193.80:5
18.99	10	5	5	119.1	193.62.193.80:5
19.25	10	5	5	119.1	193.62.193.80:5
19.50	10	5	5	119.1	193.62.193.80:5
19.74	10	5	5	119.1	193.62.193.80:5
20.00	10	5	5	119.1	193.62.193.80:5
20.24	10	5	5	119.1	193.62.193.80:5
20.49	10	5	5	119.1	193.62.193.80:5
20.74	10	5	5	119.1	193.62.193.80:5
20.98	10	5	5	119.1	193.62.193.80:5
21.24	10	5	5	119.1	193.62.193.80:5
21.49	10	5	5	119.1	193.62.193.80:5
21.74	10	5	5	119.1	193.62.193.80:5
21.98	10	5	5	119.1	193.62.193.80:5
22.22	10	5	5	119.1	193.62.193.80:5
22.48	10	5	5	119.1	193.62.193.80:5
22.73	10	5	5	119.1	193.62.193.80:5
22.98	10	5	5	119.1	193.62.193.80:5
23.24	10	5	5	119.1	193.62.193.80:5
23.50	10	5	5	119.1	193.62.193.80:5
23.75	10	5	5	119.1	193.62.193.80:5
24.00	10	5	5	119.1	193.62.193.80:5
24.25	10	5	5	119.1	193.62.193.80:5
24.49	10	5	5	119.1	193.62.193.80:5
24.73	11	6	6	129.1	193.62.193.80:6
24.99	10	5	5	119.1	193.62.193.80:5
25.25	10	5	5	119.1	193.62.193.80:5
25.51	9	5	5	109.1	193.62.193.80:5
25.75	7	3	3	89.0	193.62.193.80:3
25.99	5	1	1	69.0	193.62.193.80:1
26.22	4	25	25	67.8	193.62.193.165:25
26.44	4	40	40	67.8	193.62.193.165:40
26.67	4	25	25	67.8	193.62.193.165:25
26.90	4	25	25	68.1	193.62.193.165:25
27.12	4	25	25	68.1	193.62.193.165:25
27.35	4	25	25	68.1	193.62.193.165:25
27.58	4	25	25	68.1	193.62.193.165:25
27.80	4	25	25	68.1	193.62.193.165:25
28.03	4	25	25	68.1	193.62.193.165:25
28.26	4	25	25	68.1	193.62.193.165:25
28.48	4	25	25	68.5	193.62.193.165:25
28.71	4	25	25	68.5	193.62.193.165:25
28.94	4	25	25	68.5	193.62.193.165:25
29.16	4	25	25	68.5	193.62.193.165:25
29.39	4	25	25	68.7	193.62.193.165:25
29.62	4	25	25	68.7	193.62.193.165:25
29.84	4	25	25	68.7	193.62.193.165:25
30.07	4	25	25	68.7	193.62.193.165:25
30.30	4	25	25	68.7	193.62.193.165:25
30.53	4	25	25	69.0	193.62.193.165:25
30.75	4	25	25	69.0	193.62.193.165:25
30.98	4	25	25	69.0	193.62.193.165:25
31.21	4	25	25	69.3	193.62.193.165:25
31.43	4	25	25	69.3	193.62.193.165:25
31.66	4	25	25	69.3	193.62.193.165:25
31.89	4	25	25	69.5	193.62.193.165:25
32.12	4	25	25	69.8	193.62.193.165:25
32.34	4	25	25	69.8	193.62.193.165:25
32.57	4	25	25	70.3	193.62.193.165:25
32.80	4	25	25	70.6	193.62.193.165:25
33.02	4	25	25	71.2	193.62.193.165:25
33.25	4	25	25	73.3	193.62.193.165:25
33.48	4	25	25	75.5	193.62.193.165:25
33.70	4	25	25	75.7	193.62.193.165:25
33.93	4	25	25	75.7	193.62.193.165:25
34.16	4	25	25	75.7	193.62.193.165:25
34.39	4	25	25	75.7	193.62.193.165:25
34.61	4	25	25	75.7	193.62.193.165:25
34.84	4	25	25	75.7	193.62.193.165:25
35.07	4	25	25	76.5	193.62.193.165:25
35.29	4	25	25	76.5	193.62.193.165:25
35.52	4	25	25	76.5	193.62.193.165:25
35.75	4	25	25	76.5	193.62.193.165:25
35.97	4	25	25	76.5	193.62.193.165:25
36.20	4	25	25	76.5	193.62.193.165:25
36.43	4	25	25	76.5	193.62.193.165:25
36.65	4	25	25	76.5	193.62.193.165:25
36.88	4	25	25	76.5	193.62.193.165:25
37.11	4	25	25	76.5	193.62.193.165:25
37.33	4	25	25	76.5	193.62.193.165:25
37.56	4	25	25	76.5	193.62.193.165:25
37.79	4	25	25	76.5	193.62.193.165:25
38.01	4	25	25	76.8	193.62.193.165:25
38.24	4	25	25	76.8	193.62.193.165:25
38.47	4	25	25	76.8	193.62.193.165:25
38.70	4	25	25	76.8	193.62.193.165:25
38.92	4	25	25	76.8	193.62.193.165:25
39.15	4	25	25	76.8	193.62.193.165:25
39.38	4	25	25	76.8	193.62.193.165:25
39.61	4	25	25	76.8	193.62.193.165:25
39.83	4	25	25	76.8	193.62.193.165:25
40.06	4	25	25	76.8	193.62.193.165:25
40.28	4	25	25	76.8	193.62.193.165:25
40.51	4	25	25	76.8	193.62.193.165:25
