t_rel_s	workers	mbps
26.06	20	0.00
26.46	20	0.00
26.86	20	0.00
27.26	20	4.18
27.66	20	4.18
28.06	20	13.91
28.46	20	13.91
28.87	20	13.91
29.27	20	121.80
29.67	20	121.80
30.07	20	290.02
30.47	20	290.02
30.87	20	290.02
31.27	20	326.60
31.67	20	326.60
32.07	20	310.65
32.47	20	310.65
32.87	20	310.65
33.27	20	318.17
33.67	20	318.17
34.08	20	297.43
34.48	20	297.43
34.88	20	297.43
35.28	20	286.78
35.68	20	286.78
36.08	20	259.57
36.48	20	259.57
36.88	20	259.57
37.28	20	296.81
37.68	20	296.81
38.08	20	290.00
38.49	20	290.00
38.89	20	290.00
39.29	20	269.78
39.69	20	269.78
40.09	20	262.63
40.49	20	262.63
40.89	20	262.63
41.29	20	263.94
41.69	20	263.94
42.09	20	264.67
42.49	20	264.67
42.89	20	264.67
43.29	20	293.30
43.69	20	293.30
44.09	20	316.17
44.49	20	316.17
44.90	20	316.17
45.30	20	310.08
45.70	20	310.08
46.10	20	304.99
46.50	20	304.99
46.90	20	304.99
47.30	20	305.49
47.70	20	305.49
48.10	20	294.61
48.50	20	294.61
48.90	20	294.61
49.30	20	303.32
49.70	20	303.32
50.11	20	317.10
50.51	20	317.10
50.91	20	317.10
51.31	20	314.43
51.71	20	314.43
52.11	20	319.46
52.51	20	319.46
52.91	20	319.46
53.31	20	317.04
53.71	20	317.04
54.11	20	301.80
54.51	20	301.80
54.91	20	301.80
55.31	20	313.78
55.71	20	313.78
56.11	20	303.26
56.52	20	303.26
56.92	20	303.26
57.32	20	314.89
57.72	20	314.89
58.12	20	314.56
58.52	20	314.56
58.92	20	314.56
59.32	20	309.25
59.72	20	309.25
60.12	20	308.79
60.52	20	308.79
60.92	20	308.79
61.32	20	319.92
61.72	20	319.92
62.12	20	319.27
62.52	20	319.27
62.92	20	319.27
63.32	20	323.20
63.73	20	323.20
64.13	20	305.51
64.53	20	305.51
64.93	20	305.51
65.33	20	306.57
65.73	20	306.57
66.13	20	299.17
66.53	20	299.17
66.93	20	299.17
67.33	20	288.06
67.73	20	288.06
68.13	20	300.06
68.53	20	300.06
68.93	19	300.06
69.33	19	345.02
69.73	19	345.02
70.13	19	309.54
70.53	19	309.54
70.93	19	309.54
71.34	19	333.09
71.74	19	333.09
72.14	19	308.02
72.54	19	308.02
72.94	19	308.02
73.34	19	317.22
73.74	19	317.22
74.14	19	326.68
74.54	19	326.68
74.94	19	326.68
75.34	19	323.47
75.74	19	323.47
76.14	19	326.78
76.54	19	326.78
76.94	19	326.78
77.35	19	332.07
77.75	19	332.07
78.15	19	314.79
78.55	19	314.79
78.95	19	314.79
79.35	19	330.62
79.75	18	330.62
80.15	18	323.68
80.55	18	323.68
80.95	18	323.68
81.35	18	301.41
81.75	18	301.41
82.15	18	303.52
82.56	18	303.52
82.96	18	303.52
83.36	18	316.21
83.76	18	316.21
84.16	18	312.19
84.56	18	312.19
84.96	18	312.19
85.36	18	303.92
85.76	18	303.92
86.16	18	305.54
86.56	18	305.54
86.96	18	305.54
87.36	18	300.05
87.76	18	300.05
88.16	18	303.99
88.56	18	303.99
88.97	18	303.99
89.37	18	328.51
89.77	18	328.51
90.17	18	328.87
90.57	18	328.87
90.97	18	328.87
91.37	18	325.31
91.77	17	325.31
92.17	17	321.31
92.57	17	321.31
92.97	17	321.31
93.37	17	321.69
93.77	16	321.69
94.17	16	317.07
94.57	16	317.07
94.97	16	317.07
95.38	16	303.86
95.78	15	303.86
96.18	15	308.16
96.58	15	308.16
96.98	14	308.16
97.38	14	305.10
97.78	14	305.10
98.18	14	280.86
98.58	14	280.86
98.98	13	280.86
99.38	13	295.12
99.78	13	295.12
100.18	13	280.05
100.58	12	280.05
100.98	12	280.05
101.38	12	255.03
101.78	12	255.03
102.18	12	247.89
102.58	12	247.89
102.98	12	247.89
103.38	12	235.64
103.79	12	235.64
104.19	12	237.18
104.59	12	237.18
104.99	12	237.18
105.39	12	224.91
105.79	12	224.91
106.19	12	202.80
106.59	12	202.80
106.99	12	202.80
107.39	12	211.76
107.79	12	211.76
108.19	12	211.10
108.59	11	211.10
108.99	11	211.10
109.39	11	197.05
109.79	11	197.05
110.20	11	199.20
110.60	11	199.20
111.00	11	199.20
111.40	11	210.18
111.80	11	210.18
112.20	11	205.36
112.60	11	205.36
113.00	11	205.36
113.40	11	208.79
113.80	11	208.79
114.20	11	204.32
114.60	11	204.32
115.00	11	204.32
115.40	11	203.73
115.80	11	203.73
116.20	11	205.56
116.60	11	205.56
117.00	10	205.56
117.41	10	178.62
117.81	10	178.62
118.21	10	176.82
118.61	9	176.82
119.01	9	176.82
119.41	9	160.81
119.81	9	160.81
120.21	9	168.36
120.61	9	168.36
121.01	9	168.36
121.41	9	164.32
121.81	9	164.32
122.21	9	148.09
122.61	9	148.09
123.01	8	148.09
123.41	8	153.69
123.81	8	153.69
124.22	8	142.15
124.62	8	142.15
125.02	8	142.15
125.42	8	153.82
125.82	8	153.82
126.22	8	142.41
126.62	8	142.41
127.02	8	142.41
127.42	8	136.69
127.82	8	136.69
128.22	8	139.96
128.62	8	139.96
129.02	8	139.96
129.42	8	137.90
129.82	8	137.90
130.22	8	141.87
130.63	8	141.87
131.03	8	141.87
131.43	8	133.82
131.83	8	133.82
132.23	8	137.05
132.63	8	137.05
133.03	8	137.05
133.43	8	131.97
133.83	8	131.97
134.23	8	131.24
134.63	8	131.24
135.03	8	131.24
135.43	8	136.41
135.83	8	136.41
136.23	8	138.46
136.63	8	138.46
137.03	7	138.46
137.44	6	128.25
137.84	6	128.25
138.24	6	103.05
138.64	6	103.05
139.04	6	103.05
139.44	6	115.24
139.84	6	115.24
140.24	6	96.79
140.64	6	96.79
141.04	6	96.79
141.44	6	87.93
141.85	6	87.93
142.25	6	99.03
142.65	6	99.03
143.05	6	99.03
143.45	6	104.52
143.85	6	104.52
144.25	6	107.18
144.65	6	107.18
145.05	6	107.18
145.45	6	95.87
145.85	6	95.87
146.25	6	109.17
146.65	6	109.17
147.05	6	109.17
147.45	6	106.68
147.85	6	106.68
148.25	6	111.89
148.65	6	111.89
149.05	6	111.89
149.45	6	107.18
149.85	6	107.18
150.26	6	112.30
150.66	6	112.30
151.06	6	112.30
151.46	6	114.02
151.86	6	114.02
152.26	6	107.97
152.66	6	107.97
153.06	6	107.97
153.46	6	104.95
153.86	6	104.95
154.26	6	105.32
154.66	6	105.32
155.06	6	105.32
155.46	6	108.57
155.86	6	108.57
156.27	6	111.52
156.67	6	111.52
157.07	6	111.52
157.47	6	109.75
157.87	6	109.75
158.27	6	103.00
158.67	6	103.00
159.07	6	103.00
159.47	6	108.82
159.87	6	108.82
160.27	6	101.04
160.67	6	101.04
161.07	6	101.04
161.48	6	112.54
161.88	6	112.54
162.28	6	104.37
162.68	6	104.37
163.08	6	104.37
163.48	6	103.22
163.88	6	103.22
164.28	6	94.56
164.68	6	94.56
165.08	6	94.56
165.48	6	109.65
165.88	6	109.65
166.28	6	105.50
166.68	6	105.50
167.09	6	105.50
167.49	6	106.93
167.89	6	106.93
168.29	6	105.06
168.69	6	105.06
169.09	6	105.06
169.49	6	101.04
169.89	6	101.04
170.29	6	98.69
170.69	6	98.69
171.09	6	98.69
171.49	6	100.03
171.89	6	100.03
172.29	6	107.43
172.69	6	107.43
173.09	6	107.43
173.50	6	107.32
173.90	6	107.32
174.30	6	114.81
174.70	6	114.81
175.10	6	114.81
175.50	6	107.72
175.90	6	107.72
176.30	6	105.00
176.70	6	105.00
177.10	6	105.00
177.50	6	99.75
177.90	6	99.75
178.30	6	103.14
178.70	6	103.14
179.10	6	103.14
179.51	6	107.60
179.91	6	107.60
180.31	6	111.42
180.71	6	111.42
181.11	6	111.42
181.51	6	103.04
181.91	5	103.04
182.31	5	98.78
182.71	5	98.78
183.11	5	98.78
183.51	5	89.04
183.91	5	89.04
184.31	5	88.37
184.71	5	88.37
185.11	5	88.37
185.51	5	90.68
185.91	5	90.68
186.31	5	75.29
186.72	5	75.29
187.12	5	75.29
187.52	5	74.73
187.92	4	74.73
188.32	4	64.65
188.72	4	64.65
189.12	4	64.65
189.52	4	49.49
189.92	4	49.49
190.32	4	51.79
190.72	4	51.79
191.12	4	51.79
191.52	3	53.36
191.93	3	53.36
192.33	3	46.34
192.73	3	46.34
193.13	3	46.34
193.53	3	47.29
193.93	3	47.29
194.33	3	47.08
194.73	3	47.08
195.13	3	47.08
195.53	2	45.71
195.93	2	45.71
196.33	2	38.50
196.73	2	38.50
197.13	2	38.50
197.53	2	38.77
197.93	2	38.77
198.34	2	36.01
198.74	2	36.01
199.14	2	36.01
199.54	2	41.70
199.94	2	41.70
200.34	2	42.78
200.74	2	42.78
201.14	2	42.78
201.54	2	37.73
201.94	2	37.73
202.34	2	40.84
202.74	2	40.84
203.14	2	40.84
203.54	2	38.77
203.94	2	38.77
204.34	2	40.29
204.74	2	40.29
205.15	2	40.29
205.55	2	36.26
205.95	2	36.26
206.35	2	34.55
206.75	2	34.55
207.15	1	34.55
207.55	1	37.24
207.95	1	37.24
208.35	1	18.49
208.75	1	18.49
209.15	1	18.49
209.55	1	19.25
209.95	1	19.25
210.35	1	17.78
210.75	1	17.78
211.15	1	17.78
211.56	1	17.40
211.96	1	17.40
212.36	1	19.65
212.76	1	19.65
213.16	1	19.65
213.56	1	20.66
213.96	1	20.66
214.36	1	16.11
214.76	1	16.11
215.16	1	16.11
215.56	1	18.81
215.96	1	18.81
216.36	1	16.31
216.76	1	16.31
217.16	1	16.31
217.57	1	17.91
217.97	1	17.91
218.37	1	21.24
218.77	1	21.24
219.17	1	21.24
219.57	1	19.25
219.97	1	19.25
220.37	1	17.65
220.77	1	17.65
221.17	1	18.36
221.57	1	18.36
221.97	1	18.36
222.37	1	16.04
222.77	1	16.04
223.17	1	18.16
223.57	1	18.16
223.98	1	18.16
224.38	1	17.13
224.78	1	17.13
225.18	1	16.95
225.58	1	16.95
225.98	1	16.95
226.38	1	17.65
226.78	1	17.65
227.18	1	23.22
227.58	1	23.22
227.98	1	23.22
228.38	1	15.04
228.78	1	15.04
229.18	1	1.66
229.58	1	1.66
229.98	1	1.66
230.39	1	19.12
230.79	1	19.12
231.19	1	19.50
231.59	1	19.50
231.99	1	19.50
232.39	1	19.96
232.79	1	19.96
233.19	1	18.88
233.59	1	18.88
233.99	1	18.88
234.39	1	16.88
234.79	1	16.88
235.19	1	24.94
235.60	1	24.94
236.00	1	24.94
236.40	1	19.90
236.80	1	19.90
237.20	1	17.85
237.60	1	17.85
238.00	1	17.85
238.40	1	18.92
238.80	1	18.92
239.20	1	16.75
239.60	1	16.75
240.00	1	16.75
240.40	1	18.87
240.80	1	18.87
241.20	1	16.76
241.60	1	16.76
242.01	1	16.76
242.41	1	18.88
242.81	1	18.88
243.21	1	18.93
243.61	1	18.93
244.01	1	18.93
244.41	1	23.41
244.81	1	23.41
245.21	1	19.95
245.61	1	19.95
246.01	1	19.95
246.41	1	21.55
246.81	1	21.55
247.21	1	18.16
247.62	1	18.16
248.02	1	18.16
248.42	1	21.61
248.82	1	21.61
249.22	1	20.08
249.62	1	20.08
250.02	1	20.08
250.42	1	19.76
250.82	1	19.76
250.92	0	19.76
