t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	3.4	0.0	0.00	0.00	1
0.51	17.4	0.0	0.00	0.01	4
1.01	22.2	0.0	0.00	0.02	7
1.51	22.2	0.0	0.00	0.00	7
2.02	22.2	0.0	0.00	0.00	7
2.52	14.5	0.0	0.00	0.01	4
3.03	14.5	0.0	0.00	0.00	4
3.53	14.5	0.0	0.00	0.00	4
4.04	14.5	0.0	0.00	0.19	4
4.54	14.5	0.0	0.00	3.33	4
5.04	14.5	4.0	0.00	15.98	4
5.55	14.5	2.0	0.00	14.30	4
6.05	14.5	2.0	0.00	12.48	4
6.56	14.5	2.0	0.00	11.08	4
7.06	14.5	13.9	0.00	72.90	4
7.56	14.5	0.0	0.00	2.28	4
8.07	14.5	6.0	0.00	32.78	4
8.57	14.5	7.9	0.00	24.70	4
9.07	14.5	7.9	0.00	28.06	4
9.58	14.5	6.0	0.00	30.79	4
10.08	14.5	7.9	0.00	32.48	4
10.59	14.5	11.9	0.00	33.20	4
11.09	14.5	9.9	0.00	33.76	4
11.60	14.5	9.9	0.00	33.82	4
12.10	14.5	7.9	0.00	31.57	4
12.60	14.5	9.9	0.00	32.70	4
13.11	14.5	5.9	0.00	30.15	4
13.61	14.5	4.0	0.00	19.11	4
14.12	14.5	5.9	0.00	12.68	4
14.62	14.5	4.0	0.00	12.58	4
15.12	14.5	6.0	0.00	13.41	4
15.63	14.5	4.0	0.00	13.13	4
16.13	14.5	6.0	0.00	13.54	4
16.64	14.5	6.0	0.00	14.06	4
17.14	14.5	7.9	0.00	14.45	4
17.64	14.5	6.0	0.00	14.69	4
18.15	14.5	4.0	0.00	14.80	4
18.65	14.5	6.0	0.00	14.26	4
19.15	14.5	6.0	0.00	14.45	4
19.66	14.5	6.0	0.00	13.82	4
20.16	14.5	4.0	0.00	10.41	4
20.67	14.5	5.9	0.00	10.94	4
21.17	14.5	4.0	0.00	10.90	4
21.67	14.5	2.0	0.00	9.11	4
22.18	14.5	4.0	0.00	8.35	4
22.68	14.5	4.0	0.00	8.66	4
23.19	14.5	4.0	0.00	7.72	4
23.69	14.5	4.0	0.00	5.40	4
24.19	14.5	2.0	0.00	5.83	4
24.70	14.5	4.0	0.00	5.05	4
25.20	14.5	6.0	0.00	5.13	4
25.70	14.5	4.0	0.00	5.26	4
26.21	14.5	2.0	0.00	3.89	4
26.71	14.5	2.0	0.00	5.15	4
27.22	14.5	6.0	0.00	4.11	4
27.72	14.5	4.0	0.00	4.23	4
28.22	14.5	2.0	0.00	4.41	4
28.73	14.5	4.0	0.00	4.52	4
29.23	14.5	6.0	0.00	4.51	4
29.73	14.5	2.0	0.00	4.60	4
30.24	14.5	4.0	0.00	4.25	4
30.74	14.5	2.0	0.00	3.38	4
31.25	14.5	4.0	0.00	3.74	4
31.75	14.5	4.0	0.00	3.81	4
32.25	14.5	2.0	0.00	4.15	4
32.76	14.5	4.0	0.00	4.10	4
33.26	14.5	2.0	0.00	2.98	4
33.76	14.5	2.0	0.00	2.29	4
34.27	14.5	2.0	0.00	1.91	4
34.77	14.5	2.0	0.00	1.81	4
35.28	14.5	0.0	0.00	1.81	4
35.78	14.5	2.0	0.00	1.98	4
36.29	14.5	0.0	0.00	1.98	4
36.79	14.5	2.0	0.00	2.01	4
37.29	14.5	0.0	0.00	2.07	4
37.80	14.5	2.0	0.00	1.95	4
38.30	14.5	2.0	0.00	2.06	4
38.81	14.5	2.0	0.00	2.04	4
39.31	14.5	0.0	0.00	1.98	4
39.81	14.5	2.0	0.00	2.09	4
40.32	14.5	2.0	0.00	2.07	4
40.82	14.5	2.0	0.00	2.10	4
41.32	14.5	4.0	0.00	2.19	4
41.83	14.5	0.0	0.00	2.07	4
42.33	14.5	2.0	0.00	1.72	4
42.84	14.5	2.0	0.00	1.80	4
43.34	14.5	2.0	0.00	2.04	4
43.84	14.5	2.0	0.00	2.07	4
44.35	14.5	0.0	0.00	2.15	4
44.85	14.5	2.0	0.00	1.98	4
45.36	14.5	2.0	0.00	1.65	4
45.86	14.5	0.0	0.00	1.56	4
46.36	14.5	2.0	0.00	1.53	4
46.87	14.5	0.0	0.00	1.40	4
47.37	14.5	0.0	0.00	1.18	4
47.87	14.5	2.0	0.00	1.03	4
48.38	14.5	0.0	0.00	1.15	4
48.88	14.5	2.0	0.00	1.14	4
49.39	14.5	0.0	0.00	0.93	4
49.89	14.5	2.0	0.00	0.87	4
50.39	14.5	2.0	0.00	0.98	4
50.90	14.5	0.0	0.00	0.98	4
51.40	14.5	0.0	0.00	0.99	4
51.90	14.5	2.0	0.00	1.03	4
52.41	14.5	0.0	0.00	1.02	4
52.91	14.5	2.0	0.00	1.06	4
53.42	14.5	0.0	0.00	1.02	4
53.92	14.5	0.0	0.00	0.92	4
54.42	14.5	2.0	0.00	0.92	4
54.93	14.5	0.0	0.00	1.02	4
55.43	14.5	0.0	0.00	1.05	4
55.94	14.5	2.0	0.00	1.12	4
56.44	14.5	0.0	0.00	1.13	4
56.94	14.5	0.0	0.00	1.11	4
57.45	14.5	4.0	0.00	1.07	4
57.95	14.5	0.0	0.00	1.15	4
58.45	14.5	0.0	0.00	1.13	4
58.96	14.5	2.0	0.00	1.11	4
59.46	14.5	0.0	0.00	1.20	4
59.97	14.5	2.0	0.00	1.22	4
60.47	14.5	0.0	0.00	1.21	4
60.97	14.5	0.0	0.00	1.35	4
61.48	14.5	2.0	0.00	1.36	4
61.98	14.5	0.0	0.00	1.52	4
62.48	14.5	2.0	0.00	1.69	4
62.99	14.5	2.0	0.00	1.93	4
63.49	14.5	2.0	0.00	2.15	4
64.00	14.5	2.0	0.00	2.53	4
64.50	14.5	2.0	0.00	2.80	4
65.00	14.5	0.0	0.00	2.85	4
65.51	14.5	2.0	0.00	2.51	4
66.01	14.5	2.0	0.00	2.58	4
66.52	14.5	2.0	0.00	2.87	4
67.02	14.5	2.0	0.00	3.02	4
67.52	14.5	4.0	0.00	3.09	4
68.03	14.5	0.0	0.00	3.24	4
68.53	14.5	2.0	0.00	3.24	4
69.03	14.5	4.0	0.00	3.20	4
69.54	14.5	2.0	0.00	2.98	4
70.04	14.5	2.0	0.00	2.41	4
70.55	14.5	2.0	0.00	2.65	4
71.05	14.5	0.0	0.00	2.86	4
71.55	14.5	2.0	0.00	3.08	4
72.06	14.5	2.0	0.00	2.69	4
72.56	14.5	2.0	0.00	2.29	4
73.07	14.5	0.0	0.00	2.47	4
73.57	14.5	2.0	0.00	1.88	4
74.07	14.5	0.0	0.00	1.27	4
74.58	14.5	2.0	0.00	1.12	4
75.08	14.5	0.0	0.00	1.23	4
75.59	14.5	0.0	0.00	1.10	4
76.09	14.5	2.0	0.00	1.13	4
76.60	14.5	0.0	0.00	1.19	4
77.10	14.5	2.0	0.00	1.21	4
77.60	14.5	0.0	0.00	1.11	4
78.11	14.5	0.0	0.00	1.15	4
78.61	14.5	0.0	0.00	0.83	4
79.12	14.5	2.0	0.00	0.63	4
79.62	14.5	0.0	0.00	0.68	4
80.12	14.5	0.0	0.00	0.71	4
80.63	14.5	0.0	0.00	0.66	4
81.13	14.5	2.0	0.00	0.74	4
81.64	14.5	0.0	0.00	0.76	4
82.14	14.5	0.0	0.00	0.83	4
82.65	14.5	0.0	0.00	0.87	4
83.15	14.5	2.0	0.00	0.89	4
83.65	14.5	0.0	0.00	0.93	4
84.16	14.5	0.0	0.00	0.93	4
84.66	14.5	0.0	0.00	0.96	4
85.17	14.5	2.0	0.00	1.02	4
85.67	14.5	2.0	0.00	1.12	4
86.17	14.5	0.0	0.00	1.19	4
86.68	14.5	0.0	0.00	1.41	4
87.18	14.5	2.0	0.00	1.72	4
87.69	14.5	0.0	0.00	2.02	4
88.19	14.5	2.0	0.00	2.32	4
88.69	14.5	2.0	0.00	2.56	4
89.20	14.5	2.0	0.00	3.24	4
89.70	14.5	0.0	0.00	3.79	4
90.21	14.5	2.0	0.00	4.15	4
90.71	14.5	2.0	0.00	4.81	4
91.21	14.5	2.0	0.00	5.48	4
91.72	14.5	4.0	0.00	4.41	4
92.22	14.5	0.0	0.00	4.49	4
92.73	14.5	4.0	0.00	4.89	4
93.23	14.5	2.0	0.00	5.27	4
93.74	14.5	2.0	0.00	5.23	4
94.24	14.5	2.0	0.00	4.26	4
94.74	14.5	2.0	0.00	4.13	4
95.25	14.5	4.0	0.00	3.76	4
95.75	14.5	0.0	0.00	3.06	4
96.26	14.5	2.0	0.00	3.22	4
96.76	14.5	2.0	0.00	3.42	4
97.27	14.5	2.0	0.00	3.49	4
97.77	14.5	2.0	0.00	3.35	4
98.27	14.5	4.0	0.00	3.54	4
98.78	14.5	2.0	0.00	3.68	4
99.28	14.5	4.0	0.00	3.57	4
99.79	14.5	2.0	0.00	2.73	4
100.29	14.5	2.0	0.00	3.36	4
100.80	14.5	2.0	0.00	2.83	4
101.30	14.5	4.0	0.00	2.99	4
101.80	14.5	0.0	0.00	3.18	4
102.31	14.5	4.0	0.00	3.42	4
102.81	14.5	2.0	0.00	3.46	4
103.32	14.5	2.0	0.00	3.52	4
103.82	14.5	4.0	0.00	3.43	4
104.32	14.5	2.0	0.00	3.67	4
104.83	14.5	4.0	0.00	3.63	4
105.33	14.5	4.0	0.00	3.50	4
105.84	14.5	2.0	0.00	3.54	4
106.34	14.5	2.0	0.00	3.68	4
106.84	14.5	4.0	0.00	3.64	4
107.35	14.5	2.0	0.00	3.61	4
107.85	14.5	2.0	0.00	3.48	4
108.36	14.5	2.0	0.00	3.32	4
108.86	14.5	2.0	0.00	2.81	4
109.37	14.5	2.0	0.00	2.82	4
109.87	14.5	2.0	0.00	3.28	4
110.37	14.5	2.0	0.00	3.43	4
110.88	14.5	2.0	0.00	3.42	4
111.38	14.5	2.0	0.00	3.63	4
111.89	14.5	0.0	0.00	2.81	4
112.39	14.5	2.0	0.00	3.28	4
112.89	14.5	2.0	0.00	2.62	4
113.40	14.5	2.0	0.00	2.91	4
113.90	14.5	2.0	0.00	3.02	4
114.41	14.5	0.0	0.00	3.05	4
114.91	14.5	2.0	0.00	3.00	4
115.42	14.5	2.0	0.00	3.17	4
115.92	14.5	2.0	0.00	2.98	4
116.42	14.5	4.0	0.00	3.06	4
116.93	14.5	0.0	0.00	2.37	4
117.43	14.5	2.0	0.00	1.81	4
117.94	14.5	2.0	0.00	1.81	4
118.44	14.5	0.0	0.00	1.86	4
118.94	14.5	0.0	0.00	1.92	4
119.45	14.5	2.0	0.00	1.97	4
119.95	14.5	2.0	0.00	1.99	4
120.46	14.5	2.0	0.00	2.05	4
120.96	14.5	2.0	0.00	1.93	4
121.47	14.5	0.0	0.00	1.95	4
121.97	14.5	2.0	0.00	2.04	4
122.48	14.5	0.0	0.00	2.01	4
122.98	14.5	2.0	0.00	1.75	4
123.48	14.5	0.0	0.00	1.81	4
123.99	14.5	2.0	0.00	1.62	4
124.49	14.5	0.0	0.00	1.83	4
125.00	14.5	2.0	0.00	1.75	4
125.50	14.5	0.0	0.00	1.95	4
126.00	14.5	2.0	0.00	2.05	4
