t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
265.19	14.5	2.0	0.00	1.84	4
265.69	14.5	2.0	0.00	2.27	4
266.20	14.5	0.0	0.00	2.56	4
266.70	14.5	2.0	0.00	2.93	4
267.21	14.5	2.0	0.00	3.36	4
267.71	14.5	4.0	0.00	4.10	4
268.21	14.5	0.0	0.00	4.71	4
268.72	14.5	2.0	0.00	4.41	4
269.22	14.5	2.0	0.00	4.85	4
269.73	14.5	2.0	0.00	5.39	4
270.23	14.5	2.0	0.00	7.62	4
270.73	14.5	2.0	0.00	8.66	4
271.24	14.5	2.0	0.00	9.77	4
271.74	14.5	4.0	0.00	11.02	4
272.25	14.5	4.0	0.00	12.40	4
272.75	14.5	4.0	0.00	11.20	4
273.26	14.5	5.9	0.00	14.98	4
273.76	14.5	4.0	0.00	15.61	4
274.26	14.5	4.0	0.00	12.52	4
274.77	14.5	4.0	0.00	13.27	4
275.27	14.5	4.0	0.00	13.66	4
275.78	14.5	4.0	0.00	12.73	4
276.28	14.5	4.0	0.00	14.06	4
276.79	14.5	4.0	0.00	15.34	4
277.29	14.5	4.0	0.00	15.74	4
277.79	14.5	6.0	0.00	16.08	4
278.30	14.5	4.0	0.00	16.28	4
278.80	14.5	4.0	0.00	15.87	4
279.31	14.5	4.0	0.00	14.77	4
279.81	14.5	4.0	0.00	16.27	4
280.32	14.5	5.9	0.00	16.86	4
280.82	22.3	0.0	0.00	5.67	7
281.33	22.3	0.0	0.00	0.00	7
281.83	22.3	0.0	0.00	0.00	7
282.34	22.3	0.0	0.00	0.00	7
282.84	14.5	0.0	0.00	0.01	4
283.34	14.5	0.0	0.00	0.00	4
283.85	14.5	0.0	0.00	0.00	4
284.35	14.5	0.0	0.00	0.00	4
284.86	14.5	0.0	0.00	0.00	4
285.36	14.5	0.0	0.00	0.00	4
285.86	14.5	0.0	0.00	0.00	4
286.37	14.5	0.0	0.00	0.00	4
286.87	14.5	0.0	0.00	0.00	4
287.37	14.5	0.0	0.00	0.00	4
287.88	14.5	0.0	0.00	0.09	4
288.38	14.5	0.0	0.00	1.04	4
288.89	14.5	2.0	0.00	14.13	4
289.39	14.5	5.9	0.00	43.61	4
289.90	14.5	7.9	0.00	35.94	4
290.40	14.5	5.9	0.00	27.44	4
290.91	14.5	5.9	0.00	30.85	4
291.41	14.5	7.9	0.00	31.71	4
291.92	14.5	7.9	0.00	32.47	4
292.42	14.5	5.9	0.00	33.00	4
292.92	14.5	9.9	0.00	32.11	4
293.43	14.5	5.9	0.00	28.87	4
293.94	14.5	5.9	0.00	22.54	4
294.44	14.5	5.9	0.00	24.66	4
294.95	14.5	7.9	0.00	25.17	4
295.45	14.5	5.9	0.00	26.08	4
295.95	14.5	5.9	0.00	26.49	4
296.46	14.5	7.9	0.00	25.41	4
296.96	14.5	5.9	0.00	25.93	4
297.47	14.5	5.9	0.00	26.19	4
297.98	14.5	7.9	0.00	27.85	4
298.48	14.5	7.9	0.00	27.76	4
298.98	14.5	7.9	0.00	28.14	4
299.49	14.5	7.9	0.00	28.48	4
299.99	14.5	5.9	0.00	23.62	4
300.50	14.5	4.0	0.00	19.58	4
301.00	14.5	5.9	0.00	20.50	4
301.51	14.5	5.9	0.00	21.44	4
302.01	14.5	5.9	0.00	21.89	4
302.52	14.5	7.9	0.00	22.50	4
303.02	14.5	7.9	0.00	21.91	4
303.53	14.5	5.9	0.00	22.33	4
304.03	14.5	5.9	0.00	22.49	4
304.54	14.5	4.0	0.00	18.03	4
305.04	14.5	4.0	0.00	17.09	4
305.55	14.5	5.9	0.00	17.60	4
306.05	14.5	5.9	0.00	18.16	4
306.55	14.5	0.0	0.00	3.50	4
307.06	14.5	0.0	0.00	0.00	4
307.56	14.5	0.0	0.00	0.00	4
308.07	14.5	0.0	0.00	0.00	4
308.57	14.5	0.0	0.00	0.00	4
309.07	14.5	0.0	0.00	0.00	4
309.58	14.5	0.0	0.00	0.09	4
310.08	14.5	0.0	0.00	1.72	4
310.59	14.5	4.0	0.00	9.37	4
311.09	14.5	2.0	0.00	13.23	4
311.59	14.5	2.0	0.00	14.27	4
312.10	14.5	4.0	0.00	10.08	4
312.60	14.5	4.0	0.00	8.76	4
313.11	14.5	2.0	0.00	10.44	4
313.61	14.5	2.0	0.00	10.95	4
314.12	14.5	4.0	0.00	11.13	4
314.62	14.5	2.0	0.00	9.61	4
315.12	14.5	2.0	0.00	8.08	4
315.63	14.5	2.0	0.00	8.38	4
