t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
206.02	49.4	4.0	0.00	1.93	1
206.53	49.4	2.0	0.00	2.03	1
207.03	49.4	4.0	0.00	1.67	1
207.54	49.4	4.0	0.00	1.85	1
208.04	49.4	4.0	0.00	1.95	1
208.54	49.4	4.0	0.00	1.98	1
209.05	49.4	2.0	0.00	1.96	1
209.55	49.4	4.0	0.00	1.97	1
210.05	49.4	4.0	0.00	1.98	1
210.56	49.4	4.0	0.00	1.81	1
211.06	49.4	4.0	0.00	1.95	1
211.57	49.4	4.0	0.00	2.03	1
212.07	49.4	4.0	0.00	2.05	1
212.57	49.4	4.0	0.00	2.11	1
213.08	49.4	2.0	0.00	2.04	1
213.58	49.4	6.0	0.00	2.16	1
214.08	49.4	4.0	0.00	2.20	1
214.59	49.4	4.0	0.00	2.23	1
215.09	49.4	4.0	0.00	1.78	1
215.60	49.4	4.0	0.00	2.00	1
216.10	49.4	4.0	0.00	2.14	1
216.60	49.4	4.0	0.00	2.28	1
217.11	49.4	2.0	0.00	2.25	1
217.61	49.4	4.0	0.00	2.38	1
218.12	49.4	4.0	0.00	2.35	1
218.62	49.4	4.0	0.00	2.35	1
219.12	49.4	6.0	0.00	2.43	1
219.63	49.4	4.0	0.00	2.45	1
220.13	49.4	4.0	0.00	2.49	1
220.64	49.4	4.0	0.00	2.48	1
221.14	49.4	4.0	0.00	2.42	1
221.64	49.4	4.0	0.00	2.45	1
222.15	49.4	6.0	0.00	2.45	1
222.65	49.4	4.0	0.00	2.42	1
223.15	49.4	4.0	0.00	2.58	1
223.66	49.4	2.0	0.00	2.76	1
224.16	49.4	6.0	0.00	2.91	1
224.67	49.4	4.0	0.00	3.06	1
225.17	49.4	4.0	0.00	3.18	1
225.67	49.4	6.0	0.00	3.47	1
226.18	49.4	2.0	0.00	2.83	1
226.68	49.4	4.0	0.00	2.88	1
227.19	49.4	6.0	0.00	2.99	1
227.69	49.4	7.9	0.00	3.32	1
228.19	49.4	4.0	0.00	3.48	1
228.70	49.4	6.0	0.00	3.45	1
229.20	49.4	6.0	0.00	3.59	1
229.71	49.4	5.9	0.00	3.48	1
230.21	49.4	5.9	0.00	3.64	1
230.71	49.4	5.9	0.00	3.58	1
231.22	51.4	49.6	0.00	2.19	1
231.72	51.4	99.3	0.00	0.00	1
232.23	51.4	99.2	0.00	0.00	1
232.73	51.4	101.2	0.00	0.00	1
233.23	51.6	99.2	0.00	0.00	1
233.74	51.6	101.3	0.00	0.00	1
234.24	51.6	99.2	0.00	0.00	1
234.75	51.6	99.3	0.00	0.00	1
235.25	51.6	99.2	0.00	0.00	1
235.75	0.0	0.0	0.00	0.00	0
