t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
69.44	57.6	1.9	0.00	1.66	1
69.96	57.6	1.9	0.00	1.41	1
70.48	57.6	1.9	0.00	1.36	1
71.00	57.6	0.0	0.00	1.39	1
71.52	57.6	1.9	0.00	1.04	1
72.05	57.6	0.0	0.00	1.06	1
72.57	57.6	1.9	0.00	1.04	1
73.09	57.6	1.9	0.00	1.00	1
73.61	57.6	0.0	0.00	0.96	1
74.14	57.6	1.9	0.00	1.04	1
74.66	57.6	1.9	0.00	1.11	1
75.18	57.6	1.9	0.00	1.03	1
75.70	57.6	1.9	0.00	1.09	1
76.23	57.6	1.9	0.00	1.29	1
76.75	57.6	0.0	0.00	1.18	1
77.27	57.6	1.9	0.00	1.31	1
77.79	57.6	3.8	0.00	1.36	1
78.31	57.6	0.0	0.00	1.23	1
78.84	57.6	1.9	0.00	1.03	1
79.36	57.6	0.0	0.00	1.02	1
79.88	57.6	1.9	0.00	1.07	1
80.40	57.6	0.0	0.00	1.04	1
80.92	57.6	1.9	0.00	1.01	1
81.45	57.6	1.9	0.00	0.93	1
81.97	57.6	1.9	0.00	1.09	1
82.49	57.6	1.9	0.00	1.00	1
83.01	57.6	0.0	0.00	1.08	1
83.54	57.6	3.8	0.00	1.11	1
84.06	57.6	0.0	0.00	1.14	1
84.58	57.6	1.9	0.00	1.11	1
85.10	57.6	0.0	0.00	1.24	1
85.62	57.6	3.8	0.00	1.25	1
86.15	57.6	0.0	0.00	1.11	1
86.67	57.6	1.9	0.00	1.29	1
87.19	57.6	1.9	0.00	1.18	1
87.71	57.6	1.9	0.00	1.11	1
88.24	57.6	0.0	0.00	1.07	1
88.76	57.6	1.9	0.00	1.21	1
89.28	57.6	0.0	0.00	1.06	1
89.80	57.6	1.9	0.00	0.96	1
90.33	57.6	1.9	0.00	1.04	1
90.85	57.6	0.0	0.00	1.07	1
91.37	57.6	1.9	0.00	1.11	1
91.89	57.6	1.9	0.00	1.16	1
92.41	57.6	1.9	0.00	1.14	1
92.94	57.6	1.9	0.00	1.15	1
93.46	57.6	1.9	0.00	1.18	1
93.98	57.6	0.0	0.00	1.22	1
94.50	57.6	1.9	0.00	1.34	1
95.03	57.6	3.8	0.00	1.39	1
95.55	57.6	1.9	0.00	1.44	1
96.07	57.6	1.9	0.00	1.63	1
96.59	57.6	1.9	0.00	1.78	1
97.11	57.6	1.9	0.00	1.74	1
97.64	57.6	1.9	0.00	1.74	1
98.16	57.6	1.9	0.00	1.62	1
98.68	57.6	3.8	0.00	1.66	1
99.20	57.6	1.9	0.00	1.66	1
99.73	57.6	0.0	0.00	1.73	1
100.25	57.6	3.8	0.00	1.90	1
100.77	57.6	1.9	0.00	1.89	1
101.29	57.6	1.9	0.00	2.16	1
101.81	57.6	3.8	0.00	2.60	1
102.34	57.6	1.9	0.00	2.13	1
102.86	57.6	0.0	0.00	2.38	1
103.38	57.6	3.8	0.00	2.67	1
103.90	57.6	1.9	0.00	2.07	1
104.42	57.6	1.9	0.00	2.29	1
104.94	57.6	1.9	0.00	2.27	1
105.46	57.6	3.8	0.00	2.41	1
105.99	57.6	1.9	0.00	2.17	1
106.51	57.6	3.8	0.00	2.62	1
107.03	57.6	1.9	0.00	2.56	1
107.55	57.6	0.0	0.00	1.59	1
108.07	57.6	3.8	0.00	2.02	1
108.60	57.6	1.9	0.00	1.84	1
109.12	57.6	0.0	0.00	1.88	1
109.64	57.6	1.9	0.00	1.76	1
110.16	57.6	3.8	0.00	1.93	1
110.68	57.6	1.9	0.00	1.93	1
111.20	57.6	1.9	0.00	1.76	1
111.73	57.6	3.8	0.00	1.86	1
112.25	57.6	1.9	0.00	1.77	1
112.77	57.6	0.0	0.00	1.55	1
113.29	57.6	3.8	0.00	1.27	1
113.82	57.6	0.0	0.00	1.39	1
114.34	57.6	1.9	0.00	1.39	1
114.86	57.6	1.9	0.00	1.40	1
115.38	57.6	1.9	0.00	1.22	1
115.91	57.6	1.9	0.00	1.26	1
116.43	57.6	1.9	0.00	1.38	1
116.95	57.6	1.9	0.00	1.20	1
117.47	57.6	1.9	0.00	1.37	1
117.99	57.6	1.9	0.00	1.38	1
118.52	57.6	1.9	0.00	1.49	1
119.04	57.6	1.9	0.00	1.39	1
119.56	57.6	0.0	0.00	1.55	1
120.08	57.6	3.8	0.00	1.62	1
120.60	57.6	1.9	0.00	1.62	1
121.13	57.6	1.9	0.00	1.68	1
121.65	57.6	3.8	0.00	1.62	1
122.17	57.6	1.9	0.00	1.58	1
122.69	57.6	1.9	0.00	1.69	1
123.22	57.6	1.9	0.00	1.53	1
123.74	57.6	1.9	0.00	1.43	1
124.26	57.6	1.9	0.00	1.46	1
124.78	57.6	0.0	0.00	1.44	1
125.31	57.6	1.9	0.00	1.28	1
125.83	57.6	1.9	0.00	1.29	1
126.35	57.6	0.0	0.00	1.31	1
126.87	57.6	3.8	0.00	1.34	1
127.39	57.6	0.0	0.00	1.32	1
127.92	57.6	3.8	0.00	1.27	1
128.44	57.6	0.0	0.00	1.39	1
128.96	57.6	1.9	0.00	1.46	1
129.48	57.6	3.8	0.00	1.36	1
130.00	57.6	0.0	0.00	1.40	1
130.53	57.6	3.8	0.00	1.46	1
131.05	57.6	0.0	0.00	1.39	1
131.57	57.6	1.9	0.00	1.44	1
132.09	57.6	1.9	0.00	1.32	1
132.62	57.6	1.9	0.00	1.12	1
133.14	57.6	0.0	0.00	1.13	1
133.66	57.6	3.8	0.00	1.11	1
134.18	57.6	0.0	0.00	0.94	1
134.70	57.6	0.0	0.00	0.89	1
135.23	57.6	1.9	0.00	0.90	1
135.75	57.6	0.0	0.00	0.91	1
136.27	57.6	1.9	0.00	0.97	1
136.79	57.6	1.9	0.00	1.00	1
137.31	57.6	1.9	0.00	1.02	1
137.84	57.6	0.0	0.00	0.88	1
138.36	57.6	0.0	0.00	0.98	1
138.88	57.6	1.9	0.00	0.93	1
139.40	57.6	1.9	0.00	1.03	1
139.92	57.6	1.9	0.00	0.97	1
140.45	57.6	1.9	0.00	1.14	1
140.97	57.6	0.0	0.00	1.14	1
141.49	57.6	3.8	0.00	1.22	1
142.01	57.6	0.0	0.00	1.15	1
142.54	57.6	1.9	0.00	1.32	1
143.06	57.6	1.9	0.00	1.48	1
143.58	57.6	1.9	0.00	1.58	1
144.10	57.6	1.9	0.00	1.94	1
144.62	57.6	1.9	0.00	1.82	1
145.15	57.6	3.8	0.00	1.75	1
145.67	57.6	1.9	0.00	1.79	1
146.19	57.6	1.9	0.00	1.69	1
146.71	57.6	0.0	0.00	1.66	1
147.23	57.6	3.8	0.00	1.70	1
147.76	57.6	1.9	0.00	1.62	1
148.28	57.6	0.0	0.00	1.25	1
148.80	57.6	1.9	0.00	1.36	1
149.32	57.6	1.9	0.00	1.15	1
149.85	57.6	1.9	0.00	1.22	1
150.37	57.6	1.9	0.00	1.33	1
150.89	57.6	0.0	0.00	1.17	1
151.41	57.6	3.8	0.00	1.12	1
151.93	57.6	0.0	0.00	1.15	1
152.46	57.6	0.0	0.00	1.24	1
152.98	57.6	3.8	0.00	1.15	1
153.50	57.6	0.0	0.00	1.21	1
154.02	57.6	1.9	0.00	1.17	1
154.54	57.6	1.9	0.00	1.07	1
155.07	57.6	0.0	0.00	1.11	1
155.59	57.6	1.9	0.00	1.11	1
156.11	57.6	3.8	0.00	1.13	1
156.63	57.6	0.0	0.00	1.09	1
157.15	57.6	1.9	0.00	1.12	1
157.68	57.6	1.9	0.00	1.19	1
158.20	57.6	0.0	0.00	1.11	1
158.72	57.6	1.9	0.00	1.16	1
159.24	57.6	0.0	0.00	1.11	1
159.76	57.6	3.8	0.00	1.18	1
160.29	57.6	0.0	0.00	1.09	1
160.81	57.6	1.9	0.00	1.16	1
161.33	57.6	1.9	0.00	1.18	1
161.85	57.6	1.9	0.00	1.37	1
162.38	57.6	0.0	0.00	1.36	1
162.90	57.6	3.8	0.00	1.64	1
163.42	57.6	1.9	0.00	1.44	1
163.94	57.6	0.0	0.00	1.11	1
164.46	57.6	1.9	0.00	1.37	1
164.99	57.6	0.0	0.00	1.32	1
165.51	57.6	3.8	0.00	1.22	1
166.03	57.6	1.9	0.00	1.18	1
166.55	57.6	0.0	0.00	1.29	1
167.08	57.6	1.9	0.00	1.18	1
167.60	57.6	0.0	0.00	1.15	1
168.12	57.6	3.8	0.00	1.35	1
168.64	57.6	1.9	0.00	1.42	1
169.16	57.6	1.9	0.00	1.41	1
169.69	57.6	0.0	0.00	1.47	1
170.21	57.6	3.8	0.00	1.47	1
170.73	57.6	1.9	0.00	1.24	1
171.25	57.6	0.0	0.00	1.40	1
171.77	57.6	1.9	0.00	1.29	1
172.30	57.6	1.9	0.00	1.37	1
172.82	57.6	1.9	0.00	1.36	1
173.34	57.6	1.9	0.00	1.44	1
173.86	57.6	1.9	0.00	1.26	1
174.39	57.6	1.9	0.00	1.26	1
174.91	57.6	1.9	0.00	1.28	1
175.43	57.6	1.9	0.00	1.36	1
175.95	57.6	1.9	0.00	1.51	1
176.47	57.6	1.9	0.00	1.59	1
177.00	57.6	1.9	0.00	1.46	1
177.52	57.6	1.9	0.00	1.56	1
178.04	57.6	3.8	0.00	1.52	1
178.56	57.6	1.9	0.00	1.70	1
179.08	57.6	0.0	0.00	1.70	1
179.61	57.6	3.8	0.00	1.74	1
180.13	57.6	1.9	0.00	2.02	1
180.65	57.6	1.9	0.00	1.77	1
181.17	57.6	0.0	0.00	1.71	1
181.70	57.6	3.8	0.00	1.37	1
182.22	57.6	1.9	0.00	1.50	1
182.74	57.6	0.0	0.00	1.39	1
183.26	57.6	1.9	0.00	1.22	1
183.78	57.6	3.8	0.00	1.52	1
184.31	57.6	0.0	0.00	1.11	1
184.83	57.6	1.9	0.00	1.37	1
185.35	57.6	1.9	0.00	1.34	1
185.87	57.6	1.9	0.00	1.41	1
186.39	57.6	0.0	0.00	1.18	1
186.92	57.6	1.9	0.00	1.36	1
187.44	57.6	3.8	0.00	1.33	1
187.96	57.6	0.0	0.00	1.15	1
188.48	57.6	1.9	0.00	1.04	1
189.00	57.6	0.0	0.00	1.20	1
189.53	57.6	1.9	0.00	1.09	1
190.05	57.6	1.9	0.00	1.07	1
190.57	57.6	1.9	0.00	1.02	1
191.09	57.6	0.0	0.00	0.98	1
191.62	57.6	1.9	0.00	0.79	1
192.14	57.6	0.0	0.00	0.74	1
192.66	57.6	1.9	0.00	0.89	1
193.18	57.6	0.0	0.00	0.86	1
193.70	57.6	3.8	0.00	0.91	1
194.23	57.6	0.0	0.00	0.90	1
194.75	57.6	1.9	0.00	0.97	1
195.27	57.6	0.0	0.00	0.88	1
195.79	57.6	1.9	0.00	0.98	1
196.31	57.6	1.9	0.00	0.99	1
196.84	57.6	1.9	0.00	1.00	1
197.36	57.6	0.0	0.00	1.07	1
197.88	57.6	1.9	0.00	1.17	1
198.40	57.6	1.9	0.00	1.26	1
198.92	57.6	1.9	0.00	1.29	1
199.45	57.6	1.9	0.00	1.35	1
199.97	57.6	1.9	0.00	1.62	1
200.49	57.6	0.0	0.00	1.69	1
201.01	57.6	3.8	0.00	1.36	1
201.53	57.6	0.0	0.00	1.29	1
202.06	57.6	1.9	0.00	1.11	1
202.58	57.6	1.9	0.00	1.15	1
203.10	57.6	1.9	0.00	1.28	1
203.62	57.6	1.9	0.00	1.21	1
204.14	57.6	1.9	0.00	1.18	1
204.67	57.6	0.0	0.00	1.08	1
205.19	57.6	1.9	0.00	1.04	1
205.71	57.6	0.0	0.00	1.11	1
206.23	57.6	1.9	0.00	1.14	1
206.76	57.6	1.9	0.00	1.11	1
207.28	57.6	0.0	0.00	1.04	1
207.80	57.6	1.9	0.00	1.14	1
208.32	57.6	3.8	0.00	1.22	1
208.84	57.6	0.0	0.00	1.24	1
209.37	57.6	1.9	0.00	1.06	1
209.89	57.6	0.0	0.00	1.14	1
210.41	57.6	3.8	0.00	1.11	1
210.93	57.6	0.0	0.00	1.22	1
211.45	57.6	1.9	0.00	1.22	1
211.98	57.6	1.9	0.00	1.17	1
212.50	57.6	1.9	0.00	1.18	1
213.02	57.6	0.0	0.00	1.25	1
213.54	57.6	3.8	0.00	1.25	1
214.06	57.6	1.9	0.00	1.29	1
214.59	57.6	1.9	0.00	1.40	1
215.11	57.6	0.0	0.00	1.42	1
215.63	57.6	3.8	0.00	1.34	1
216.15	57.6	1.9	0.00	1.36	1
216.67	57.6	0.0	0.00	1.48	1
217.20	57.6	1.9	0.00	1.48	1
217.72	57.6	1.9	0.00	1.73	1
218.24	57.6	1.9	0.00	1.43	1
218.76	57.6	1.9	0.00	1.26	1
219.29	57.6	1.9	0.00	1.45	1
219.81	57.6	0.0	0.00	1.37	1
220.33	57.6	3.8	0.00	1.34	1
220.85	57.6	1.9	0.00	1.40	1
221.37	57.6	1.9	0.00	1.15	1
221.89	57.6	0.0	0.00	1.34	1
222.42	57.6	1.9	0.00	1.15	1
222.94	57.6	0.0	0.00	1.08	1
223.46	57.6	1.9	0.00	1.06	1
223.98	57.6	3.8	0.00	1.10	1
224.50	57.6	0.0	0.00	1.03	1
225.02	57.6	1.9	0.00	1.12	1
225.54	57.6	0.0	0.00	1.09	1
226.06	57.6	3.8	0.00	1.01	1
226.59	57.6	0.0	0.00	1.23	1
227.11	57.6	1.9	0.00	1.25	1
227.63	57.6	1.9	0.00	1.33	1
228.15	57.6	0.0	0.00	1.30	1
228.67	57.6	3.8	0.00	1.48	1
229.20	57.6	1.9	0.00	1.50	1
229.72	57.6	1.9	0.00	1.54	1
230.24	57.6	1.9	0.00	1.59	1
230.76	57.6	1.9	0.00	1.65	1
231.28	57.6	1.9	0.00	1.57	1
231.81	57.6	1.9	0.00	1.53	1
232.33	57.6	0.0	0.00	1.45	1
232.85	57.6	3.8	0.00	1.46	1
233.37	57.6	0.0	0.00	1.32	1
233.89	57.6	1.9	0.00	1.16	1
234.42	57.6	3.8	0.00	1.15	1
234.94	57.6	0.0	0.00	1.11	1
235.46	57.6	1.9	0.00	1.05	1
235.98	57.6	0.0	0.00	1.13	1
236.51	57.6	1.9	0.00	1.11	1
237.03	57.6	1.9	0.00	1.25	1
237.55	57.6	1.9	0.00	1.12	1
238.07	57.6	0.0	0.00	1.12	1
238.59	57.6	1.9	0.00	1.11	1
239.12	57.6	1.9	0.00	1.12	1
239.64	57.6	1.9	0.00	1.05	1
240.16	57.6	0.0	0.00	1.09	1
240.68	57.6	1.9	0.00	1.21	1
241.20	57.6	1.9	0.00	1.16	1
241.72	57.6	1.9	0.00	1.28	1
242.25	57.6	1.9	0.00	1.26	1
242.77	57.6	1.9	0.00	1.29	1
243.29	57.6	0.0	0.00	1.31	1
243.81	57.6	3.8	0.00	1.22	1
244.34	57.6	0.0	0.00	1.26	1
244.86	57.6	1.9	0.00	1.28	1
245.38	57.6	3.8	0.00	1.22	1
245.90	57.6	0.0	0.00	1.29	1
246.42	57.6	1.9	0.00	1.32	1
246.95	57.6	1.9	0.00	1.39	1
247.47	57.6	1.9	0.00	1.50	1
247.99	57.6	1.9	0.00	1.73	1
248.51	57.6	1.9	0.00	1.88	1
249.03	57.6	3.8	0.00	2.05	1
249.56	57.6	1.9	0.00	2.09	1
250.08	57.6	1.9	0.00	2.35	1
250.60	57.6	1.9	0.00	2.02	1
251.12	57.6	1.9	0.00	2.03	1
251.64	57.6	1.9	0.00	2.54	1
252.17	57.6	3.8	0.00	2.74	1
252.69	57.6	0.0	0.00	2.75	1
253.21	57.6	1.9	0.00	2.19	1
253.73	57.6	3.8	0.00	2.77	1
254.25	57.6	1.9	0.00	2.75	1
254.78	57.6	1.9	0.00	2.35	1
255.30	57.6	1.9	0.00	2.89	1
255.82	57.6	1.9	0.00	2.68	1
256.34	57.6	1.9	0.00	1.92	1
256.86	57.6	1.9	0.00	2.46	1
257.38	57.6	1.9	0.00	2.62	1
257.91	57.6	3.8	0.00	2.61	1
258.43	57.6	1.9	0.00	2.19	1
258.95	57.6	1.9	0.00	1.86	1
259.47	57.6	3.8	0.00	1.97	1
260.00	57.6	0.0	0.00	1.79	1
260.52	57.6	1.9	0.00	1.83	1
261.04	57.6	3.8	0.00	2.03	1
261.56	57.6	1.9	0.00	2.27	1
262.08	57.6	3.8	0.00	2.51	1
262.61	57.6	1.9	0.00	2.53	1
263.13	57.6	3.8	0.00	2.24	1
263.65	57.6	0.0	0.00	2.36	1
264.17	57.6	1.9	0.00	2.11	1
264.69	57.6	3.8	0.00	2.23	1
265.22	57.6	3.8	0.00	2.07	1
265.74	57.6	1.9	0.00	2.14	1
266.26	57.6	1.9	0.00	2.02	1
266.78	57.6	1.9	0.00	1.95	1
267.30	57.6	1.9	0.00	1.77	1
267.82	57.6	3.8	0.00	1.82	1
268.35	57.6	0.0	0.00	1.82	1
268.87	57.6	3.8	0.00	1.91	1
269.39	57.6	1.9	0.00	1.83	1
269.91	57.6	0.0	0.00	1.25	1
270.43	57.6	1.9	0.00	1.48	1
270.96	57.6	3.8	0.00	1.35	1
271.48	57.6	0.0	0.00	1.39	1
272.00	57.6	1.9	0.00	1.54	1
272.52	57.6	1.9	0.00	1.56	1
273.04	57.6	3.8	0.00	1.42	1
273.57	57.6	0.0	0.00	1.48	1
274.09	57.6	1.9	0.00	1.51	1
274.61	57.6	1.9	0.00	1.55	1
275.13	57.6	1.9	0.00	1.48	1
275.65	57.6	1.9	0.00	1.72	1
276.18	57.6	1.9	0.00	1.63	1
276.70	57.6	1.9	0.00	1.75	1
277.22	57.6	3.8	0.00	1.73	1
277.74	57.6	1.9	0.00	2.13	1
278.26	57.6	1.9	0.00	2.01	1
278.79	57.6	3.8	0.00	2.06	1
279.31	57.6	1.9	0.00	2.44	1
279.83	57.6	1.9	0.00	2.39	1
280.35	57.6	1.9	0.00	2.00	1
280.87	57.6	1.9	0.00	1.51	1
281.40	57.6	1.9	0.00	1.28	1
281.92	57.6	0.0	0.00	1.32	1
282.44	57.6	1.9	0.00	1.34	1
282.96	57.6	3.8	0.00	1.13	1
283.49	57.6	0.0	0.00	1.38	1
284.01	57.6	1.9	0.00	1.00	1
284.53	57.6	0.0	0.00	1.11	1
285.05	57.6	1.9	0.00	1.22	1
285.57	57.6	1.9	0.00	1.20	1
286.10	57.6	1.9	0.00	1.20	1
286.62	57.6	1.9	0.00	0.95	1
287.14	57.6	0.0	0.00	1.13	1
287.66	57.6	1.9	0.00	1.12	1
288.18	57.6	1.9	0.00	1.27	1
288.71	57.6	1.9	0.00	1.25	1
289.23	57.6	1.9	0.00	1.22	1
289.75	57.6	0.0	0.00	1.25	1
290.27	57.6	3.8	0.00	1.21	1
290.79	57.6	0.0	0.00	1.18	1
291.32	57.6	1.9	0.00	1.20	1
291.84	57.6	0.0	0.00	1.10	1
292.36	57.6	3.8	0.00	1.00	1
292.88	57.6	0.0	0.00	1.10	1
293.40	57.6	1.9	0.00	1.16	1
293.93	57.6	0.0	0.00	1.13	1
294.45	57.6	3.8	0.00	1.19	1
294.97	57.6	0.0	0.00	1.19	1
295.49	57.6	1.9	0.00	1.24	1
296.01	57.6	1.9	0.00	1.24	1
296.54	57.6	1.9	0.00	1.31	1
297.06	57.6	1.9	0.00	1.33	1
297.58	57.6	1.9	0.00	1.39	1
298.10	57.6	1.9	0.00	1.63	1
298.62	57.6	1.9	0.00	1.62	1
299.15	57.6	1.9	0.00	1.67	1
299.67	57.6	1.9	0.00	1.62	1
300.19	57.6	1.9	0.00	1.47	1
300.71	57.6	1.9	0.00	1.64	1
301.23	57.6	1.9	0.00	1.70	1
301.76	57.6	1.9	0.00	1.67	1
302.28	57.6	1.9	0.00	1.58	1
302.80	57.6	1.9	0.00	1.54	1
303.32	57.6	1.9	0.00	1.44	1
303.84	57.6	1.9	0.00	1.40	1
304.37	57.6	1.9	0.00	1.42	1
304.89	57.6	1.9	0.00	1.34	1
305.41	57.6	0.0	0.00	1.34	1
305.93	57.6	3.8	0.00	1.43	1
306.45	57.6	1.9	0.00	1.47	1
306.98	57.6	0.0	0.00	1.58	1
307.50	57.6	3.8	0.00	1.48	1
308.02	57.6	1.9	0.00	1.50	1
308.54	57.6	1.9	0.00	1.56	1
309.06	57.6	1.9	0.00	1.59	1
309.59	57.6	0.0	0.00	1.51	1
310.11	57.6	3.8	0.00	1.18	1
310.63	57.6	1.9	0.00	1.33	1
311.15	57.6	0.0	0.00	1.28	1
311.68	57.6	1.9	0.00	1.07	1
312.20	57.6	1.9	0.00	1.18	1
312.72	57.6	0.0	0.00	1.10	1
313.24	57.6	1.9	0.00	1.11	1
313.76	57.6	0.0	0.00	1.03	1
314.29	57.6	3.8	0.00	1.07	1
314.81	57.6	0.0	0.00	1.00	1
315.33	57.6	1.9	0.00	1.14	1
315.85	57.6	1.9	0.00	1.02	1
316.38	57.6	1.9	0.00	0.97	1
316.90	57.6	0.0	0.00	0.88	1
317.42	57.6	1.9	0.00	0.88	1
317.94	57.6	0.0	0.00	0.89	1
318.46	57.6	1.9	0.00	0.89	1
318.99	57.6	1.9	0.00	0.93	1
319.51	57.6	1.9	0.00	1.00	1
320.03	57.6	0.0	0.00	1.02	1
320.55	57.6	1.9	0.00	1.03	1
321.07	57.6	1.9	0.00	1.02	1
321.60	57.6	1.9	0.00	1.21	1
322.12	57.6	0.0	0.00	1.12	1
322.64	57.6	1.9	0.00	1.14	1
323.16	57.6	3.8	0.00	1.31	1
323.68	57.6	0.0	0.00	1.36	1
324.21	57.6	1.9	0.00	1.56	1
324.73	57.6	1.9	0.00	1.55	1
325.25	57.6	1.9	0.00	1.80	1
325.77	57.6	3.8	0.00	1.62	1
326.30	57.6	0.0	0.00	1.59	1
326.82	57.6	1.9	0.00	1.51	1
327.34	57.6	1.9	0.00	1.56	1
327.86	57.6	1.9	0.00	1.57	1
328.38	57.6	1.9	0.00	1.59	1
328.91	57.6	1.9	0.00	1.58	1
329.43	57.6	1.9	0.00	1.47	1
