t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	3.2	0.0	0.00	0.00	1
0.53	18.9	0.0	0.00	0.01	4
1.05	21.3	0.0	0.00	0.01	7
1.57	21.3	0.0	0.00	0.00	7
2.10	21.3	0.0	0.00	0.00	7
2.62	21.3	0.0	0.00	0.00	7
3.14	21.3	0.0	0.00	0.00	7
3.67	21.3	0.0	0.00	0.00	7
4.19	21.3	0.0	0.00	0.00	7
4.71	21.3	0.0	0.00	0.00	7
5.23	21.3	0.0	0.00	0.00	7
5.76	21.3	0.0	0.00	0.00	7
6.28	21.3	0.0	0.00	0.00	7
6.80	21.3	0.0	0.00	0.00	7
7.32	21.3	0.0	0.00	0.01	7
7.85	14.4	0.0	0.00	0.00	4
8.37	14.4	0.0	0.00	0.00	4
8.89	14.4	0.0	0.00	0.00	4
9.41	14.4	0.0	0.00	0.09	4
9.93	14.4	0.0	0.00	1.32	4
10.46	14.4	0.0	0.00	1.99	4
10.98	14.4	0.0	0.00	3.09	4
11.50	14.4	0.0	0.00	3.04	4
12.02	14.4	1.9	0.00	2.00	4
12.54	14.4	0.0	0.00	3.00	4
13.06	14.4	0.0	0.00	2.76	4
13.59	14.4	0.0	0.00	2.79	4
14.11	14.4	0.0	0.00	1.16	4
14.63	14.4	1.9	0.00	2.19	4
15.15	14.4	0.0	0.00	1.99	4
15.67	14.4	0.0	0.00	1.36	4
16.20	14.4	0.0	0.00	1.97	4
16.72	14.4	0.0	0.00	2.10	4
17.24	14.4	0.0	0.00	1.63	4
17.76	14.4	1.9	0.00	1.99	4
18.28	14.4	0.0	0.00	1.82	4
18.80	14.4	0.0	0.00	2.14	4
19.32	14.4	0.0	0.00	1.44	4
19.85	14.4	0.0	0.00	2.16	4
20.37	14.4	1.9	0.00	2.10	4
20.89	14.4	0.0	0.00	1.38	4
21.41	14.4	0.0	0.00	2.06	4
21.93	14.4	0.0	0.00	1.94	4
22.45	14.4	1.9	0.00	2.15	4
22.98	14.4	0.0	0.00	1.66	4
23.50	14.4	0.0	0.00	1.76	4
24.02	14.4	0.0	0.00	2.32	4
