t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	12.1	0.0	0.00	0.00	1
0.53	137.5	2921.0	0.00	0.00	2
1.05	141.1	1.9	0.00	0.00	2
1.57	147.8	1.9	0.00	0.00	2
2.09	147.8	0.0	0.00	0.00	2
2.62	147.8	0.0	0.00	0.00	2
3.14	147.8	0.0	0.00	0.00	2
3.66	147.8	0.0	0.10	0.01	2
4.18	147.8	0.0	0.00	0.00	2
4.70	147.8	0.0	0.00	0.00	2
5.22	148.6	0.0	0.00	0.00	2
5.74	148.8	0.0	0.00	2.01	2
6.27	149.6	1.9	0.00	4.03	2
6.79	151.7	1.9	0.00	10.06	2
7.31	151.8	1.9	0.00	8.05	2
7.83	151.8	1.9	0.00	10.06	2
8.35	151.8	1.9	0.00	12.07	2
8.87	151.8	1.9	0.00	12.08	2
9.39	151.8	1.9	0.00	10.05	2
9.91	152.3	3.8	0.00	12.08	2
10.43	151.7	1.9	0.00	6.04	2
10.96	152.2	1.9	0.00	14.08	2
11.48	152.2	3.8	0.00	12.07	2
12.00	152.1	0.0	0.00	6.04	2
12.52	151.7	1.9	0.00	14.09	2
13.04	151.7	3.8	0.00	10.06	2
13.56	152.0	1.9	0.00	8.05	2
14.08	151.7	1.9	0.00	10.07	2
14.60	151.7	1.9	0.00	10.06	2
15.13	152.0	1.9	0.00	12.05	2
15.65	151.7	1.9	0.00	10.07	2
16.17	151.8	1.9	0.00	12.08	2
16.69	151.8	1.9	0.00	8.05	2
17.21	152.0	1.9	0.00	12.08	2
17.73	151.9	3.8	0.00	10.06	2
18.25	152.1	1.9	0.00	10.06	2
18.77	152.0	1.9	0.00	10.06	2
19.29	151.7	1.9	0.00	12.08	2
19.81	152.0	1.9	0.00	10.06	2
20.34	152.0	1.9	0.00	6.03	2
20.86	151.9	1.9	0.00	10.06	2
21.38	152.0	1.9	0.00	12.08	2
21.90	151.8	3.8	0.00	8.05	2
22.42	151.7	1.9	0.00	10.06	2
22.94	151.8	1.9	0.00	10.07	2
23.46	151.8	1.9	0.00	10.07	2
23.98	151.8	1.9	0.00	8.05	2
24.50	151.8	1.9	0.00	10.06	2
25.03	152.0	3.8	0.00	8.04	2
25.55	151.9	0.0	0.00	8.05	2
26.07	151.8	1.9	0.00	10.06	2
26.59	152.1	3.8	0.00	12.07	2
27.11	151.8	1.9	0.00	10.07	2
27.63	151.7	1.9	0.00	10.06	2
28.15	151.7	1.9	0.00	10.06	2
28.67	151.7	1.9	0.00	8.05	2
