t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	12.1	0.0	0.00	0.00	1
0.53	63.5	2896.4	0.00	0.00	2
1.05	63.5	0.0	0.00	0.00	2
1.57	60.6	5.8	0.00	0.01	2
2.09	60.6	0.0	0.00	0.00	2
2.61	53.8	0.0	0.00	0.00	1
3.13	54.8	3.8	0.00	0.13	1
3.66	55.9	3.8	0.00	15.96	1
4.18	55.9	9.6	0.00	38.41	1
4.70	55.9	9.6	0.00	42.13	1
5.22	55.9	13.4	0.00	43.73	1
5.74	55.9	9.6	0.00	32.78	1
6.26	55.9	9.6	0.00	36.29	1
6.78	55.9	11.5	0.00	38.24	1
7.30	55.9	7.7	0.00	33.37	1
7.82	56.1	11.5	0.00	32.97	1
8.34	56.1	7.7	0.00	36.28	1
8.86	63.7	15.4	0.00	32.95	2
9.38	63.7	0.0	0.00	0.00	2
9.91	63.7	0.0	0.00	0.00	2
10.43	74.1	0.0	0.00	0.00	5
10.95	63.7	7.7	0.00	0.00	2
11.47	63.7	0.0	0.00	0.00	2
11.99	63.7	0.0	0.00	0.00	2
12.51	56.5	0.0	0.00	0.00	1
13.03	63.7	5.8	0.00	0.00	2
13.55	63.7	0.0	0.00	0.00	2
14.07	74.2	0.0	0.00	0.00	5
14.60	64.5	3.8	0.00	0.01	2
15.12	64.5	0.0	0.00	0.00	2
15.64	225.8	19.2	0.00	0.00	3
16.16	761.6	717.3	0.00	0.00	3
16.68	1143.9	768.6	0.00	592.41	3
17.20	1145.5	799.6	0.00	1077.59	3
17.73	1145.8	803.3	0.00	1079.31	3
18.25	794.9	293.3	0.00	1134.25	3
18.77	790.0	216.5	0.00	1770.19	3
19.29	65.4	586.9	0.00	29.99	2
19.81	65.4	817.5	0.00	42.86	2
20.33	65.8	815.3	0.00	42.19	2
20.85	65.8	817.7	0.00	44.25	2
21.38	65.8	817.5	0.00	44.01	2
21.90	65.9	752.4	0.00	40.09	2
22.42	65.4	725.8	0.00	38.52	2
22.94	65.4	816.0	0.00	43.36	2
23.46	65.8	817.7	0.00	43.00	2
23.98	65.8	820.7	0.00	44.50	2
24.51	65.8	817.1	0.00	44.14	2
25.03	0.0	0.0	0.00	0.00	0
