t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	3.2	0.0	0.00	0.00	1
0.53	18.9	0.0	0.00	0.01	4
1.05	8.9	0.0	0.00	0.01	3
1.57	21.3	0.0	0.00	0.00	7
2.09	21.3	0.0	0.00	0.00	7
2.62	21.3	0.0	0.00	0.00	7
3.14	21.3	0.0	0.00	0.01	7
3.66	14.4	0.0	0.00	0.00	4
4.19	14.4	0.0	0.00	0.00	4
4.71	14.4	0.0	0.00	0.00	4
5.23	14.4	0.0	0.00	0.00	4
5.75	14.4	0.0	0.00	0.09	4
6.27	14.4	0.0	0.00	1.00	4
6.79	14.4	0.0	0.00	1.83	4
7.32	14.4	0.0	0.00	1.53	4
7.84	14.4	0.0	0.00	1.76	4
8.36	14.4	0.0	0.00	1.95	4
8.88	14.4	1.9	0.00	1.83	4
9.41	14.4	0.0	0.00	2.29	4
9.93	14.4	0.0	0.00	2.01	4
10.45	14.4	0.0	0.00	0.83	4
10.97	14.4	0.0	0.00	1.17	4
11.49	14.4	0.0	0.00	0.79	4
12.01	14.4	0.0	0.00	0.73	4
12.54	14.4	1.9	0.00	0.75	4
13.06	14.4	0.0	0.00	0.86	4
13.58	14.4	0.0	0.00	0.66	4
14.10	14.4	0.0	0.00	0.51	4
14.62	14.4	0.0	0.00	0.54	4
15.15	14.4	0.0	0.00	0.53	4
15.67	14.4	0.0	0.00	0.43	4
16.19	14.4	0.0	0.00	0.38	4
16.71	14.4	0.0	0.00	0.31	4
17.23	14.4	0.0	0.00	0.34	4
17.75	14.4	0.0	0.00	0.33	4
18.28	14.4	0.0	0.00	0.27	4
18.80	14.4	0.0	0.00	0.32	4
19.32	14.4	1.9	0.00	0.30	4
19.84	14.4	0.0	0.00	0.29	4
20.36	14.4	0.0	0.00	0.27	4
20.89	14.4	0.0	0.00	0.27	4
21.41	14.4	0.0	0.00	0.26	4
21.93	14.4	0.0	0.00	0.25	4
22.45	14.4	0.0	0.00	0.24	4
22.98	14.4	0.0	0.00	0.28	4
23.50	14.4	0.0	0.00	0.30	4
24.02	14.4	0.0	0.00	0.29	4
