t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
608.58	61.5	1.9	0.00	1.07	1
609.10	61.5	1.9	0.00	1.13	1
609.62	61.5	0.0	0.00	1.04	1
610.15	61.5	3.8	0.00	1.14	1
610.67	61.5	0.0	0.00	1.13	1
611.19	61.5	1.9	0.00	1.01	1
611.71	61.5	0.0	0.00	1.16	1
612.24	61.5	1.9	0.00	1.11	1
612.76	61.5	1.9	0.00	1.22	1
613.28	61.5	1.9	0.00	1.15	1
613.80	61.5	0.0	0.00	1.26	1
614.32	61.5	1.9	0.00	1.27	1
614.85	61.5	3.8	0.00	1.29	1
615.37	61.5	0.0	0.00	1.35	1
615.89	61.5	1.9	0.00	1.39	1
616.41	61.5	1.9	0.00	1.41	1
616.93	61.5	1.9	0.00	1.39	1
617.46	61.5	1.9	0.00	1.65	1
617.98	61.5	1.9	0.00	1.35	1
618.50	61.5	1.9	0.00	1.70	1
619.02	61.5	1.9	0.00	1.59	1
619.55	61.5	1.9	0.00	1.83	1
620.07	61.5	1.9	0.00	1.73	1
620.59	61.5	1.9	0.00	1.65	1
621.11	61.5	1.9	0.00	1.65	1
621.64	61.5	1.9	0.00	1.83	1
622.16	61.5	3.8	0.00	1.98	1
622.68	61.5	1.9	0.00	1.97	1
623.20	61.5	1.9	0.00	2.30	1
623.72	61.5	1.9	0.00	1.98	1
624.25	61.5	3.8	0.00	2.39	1
624.77	61.5	3.8	0.00	2.56	1
625.29	61.5	1.9	0.00	2.61	1
625.81	61.5	0.0	0.00	2.38	1
626.33	61.5	3.8	0.00	2.18	1
626.86	61.5	1.9	0.00	2.36	1
627.38	61.5	3.8	0.00	2.35	1
627.90	61.5	1.9	0.00	2.33	1
628.42	61.5	1.9	0.00	2.22	1
628.95	61.5	3.8	0.00	1.91	1
629.47	61.5	1.9	0.00	1.39	1
629.99	61.5	0.0	0.00	1.58	1
630.51	61.5	1.9	0.00	1.47	1
631.04	61.5	3.8	0.00	1.37	1
631.56	61.5	1.9	0.00	1.49	1
632.08	61.5	0.0	0.00	1.44	1
632.60	61.5	1.9	0.00	1.48	1
633.12	61.5	3.8	0.00	1.47	1
633.65	61.5	0.0	0.00	1.52	1
634.17	61.5	1.9	0.00	1.57	1
634.69	61.5	3.8	0.00	1.48	1
635.21	61.5	0.0	0.00	1.50	1
635.74	61.5	1.9	0.00	1.54	1
636.26	61.5	1.9	0.00	1.40	1
636.78	61.5	3.8	0.00	1.37	1
637.30	61.5	0.0	0.00	1.30	1
637.82	61.5	0.0	0.00	1.08	1
638.35	61.5	1.9	0.00	0.92	1
638.87	61.5	1.9	0.00	0.94	1
639.39	61.5	0.0	0.00	0.89	1
639.91	61.5	1.9	0.00	1.02	1
640.44	61.5	1.9	0.00	0.96	1
640.96	61.5	0.0	0.00	1.08	1
641.48	61.5	1.9	0.00	1.08	1
642.00	61.5	1.9	0.00	0.87	1
642.52	61.5	0.0	0.00	0.78	1
643.05	61.5	0.0	0.00	0.89	1
643.57	61.5	3.8	0.00	0.93	1
644.09	61.5	0.0	0.00	0.93	1
644.61	61.5	1.9	0.00	0.93	1
645.13	61.5	1.9	0.00	1.05	1
645.66	61.5	0.0	0.00	1.00	1
646.18	61.5	1.9	0.00	1.18	1
646.70	61.5	0.0	0.00	1.21	1
647.22	61.5	1.9	0.00	1.28	1
647.74	61.5	3.8	0.00	1.35	1
648.27	61.5	1.9	0.00	1.32	1
648.79	61.5	0.0	0.00	1.57	1
649.31	61.5	1.9	0.00	1.54	1
649.83	61.5	0.0	0.00	1.40	1
650.35	61.5	3.8	0.00	1.47	1
650.88	61.5	1.9	0.00	1.55	1
651.40	61.5	1.9	0.00	1.56	1
651.92	61.5	1.9	0.00	1.60	1
652.44	61.5	3.8	0.00	1.65	1
652.96	61.5	1.9	0.00	1.70	1
653.49	61.5	0.0	0.00	1.67	1
654.01	61.5	3.8	0.00	1.77	1
654.53	61.5	0.0	0.00	1.78	1
655.05	61.5	3.8	0.00	1.73	1
