t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	12.1	0.0	0.00	0.00	1
0.53	63.5	2899.3	0.00	0.00	2
1.05	63.5	0.0	0.00	0.00	2
1.57	60.6	5.8	0.00	0.01	2
2.09	60.6	0.0	0.00	0.00	2
2.61	54.8	1.9	0.00	0.00	1
3.13	54.8	0.0	0.00	0.34	1
3.65	55.9	5.8	0.00	23.55	1
4.18	55.9	9.6	0.00	36.46	1
4.70	55.9	11.5	0.00	43.83	1
5.22	55.9	7.7	0.00	30.70	1
5.74	55.9	11.5	0.00	38.20	1
6.26	56.1	9.6	0.00	36.27	1
6.78	56.1	11.5	0.00	38.25	1
7.30	56.1	11.5	0.00	38.23	1
7.82	56.1	9.6	0.00	36.27	1
8.34	56.1	9.6	0.00	38.23	1
8.86	63.4	13.4	0.00	22.86	2
9.39	63.4	0.0	0.00	0.00	2
9.91	63.4	0.0	0.00	0.00	2
10.43	56.2	0.0	0.00	0.00	1
10.95	63.4	5.8	0.00	0.00	2
11.47	63.4	0.0	0.00	0.00	2
11.99	73.9	1.9	0.00	0.00	5
12.51	63.4	5.7	0.00	0.00	2
13.04	63.4	0.0	0.00	0.00	2
13.56	63.4	0.0	0.00	0.00	2
14.08	56.2	1.9	0.00	0.00	1
14.60	64.3	1.9	0.00	0.01	2
15.12	64.3	0.0	0.00	0.00	2
15.64	461.5	314.6	0.00	0.00	3
16.17	1140.9	724.8	0.00	51.73	3
16.70	1145.4	802.1	0.00	1071.16	3
17.22	1145.6	800.4	0.00	1069.59	3
17.75	792.8	646.7	0.00	1355.60	3
18.28	64.3	254.2	0.00	0.00	3
18.80	65.1	789.5	0.00	5642.49	2
19.33	65.5	810.1	0.00	42.04	2
19.85	65.5	818.6	0.00	42.28	2
20.37	65.5	819.4	0.00	44.26	2
20.89	65.5	816.7	0.00	43.29	2
21.41	65.1	147.7	0.00	36.62	2
21.93	65.1	814.6	0.00	43.77	2
22.46	65.5	818.8	0.00	43.22	2
22.98	65.5	816.6	0.00	43.05	2
23.50	65.5	817.9	0.00	44.37	2
24.02	65.5	817.1	0.00	44.40	2
24.55	0.0	0.0	0.00	0.00	0
