t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	11.8	0.0	0.00	0.00	1
0.53	16.7	1.9	0.23	0.00	1
1.05	16.7	0.0	0.00	0.00	1
1.57	16.7	0.0	0.00	0.00	1
2.09	16.7	0.0	0.00	0.00	1
2.61	16.7	0.0	0.00	0.00	1
3.13	16.7	0.0	0.00	0.00	1
3.65	16.7	0.0	0.00	0.00	1
4.17	39.2	25.0	0.37	0.00	1
4.70	63.4	2910.1	0.13	0.00	2
5.22	63.4	0.0	0.00	0.00	2
5.74	54.5	1.9	0.02	0.01	1
6.26	57.9	0.0	0.00	0.00	1
6.78	58.7	1.9	0.00	0.17	1
7.30	59.0	1.9	0.00	2.99	1
7.82	60.1	1.9	0.00	7.13	1
8.34	60.1	1.9	0.00	7.40	1
8.86	60.9	1.9	0.00	6.87	1
9.39	60.9	5.8	0.00	9.13	1
9.91	60.9	1.9	0.00	7.22	1
10.43	60.9	1.9	0.00	6.57	1
10.95	60.9	5.7	0.00	8.96	1
11.47	60.9	1.9	0.00	6.80	1
11.99	60.9	5.8	0.00	6.32	1
12.51	60.9	1.9	0.00	6.52	1
13.03	60.9	3.8	0.00	6.67	1
13.55	60.9	3.8	0.00	6.70	1
14.08	60.9	3.8	0.00	5.55	1
14.60	60.9	1.9	0.00	6.48	1
15.12	60.9	5.8	0.00	5.86	1
15.64	60.9	1.9	0.00	5.79	1
16.16	60.9	3.8	0.00	6.36	1
16.68	60.9	1.9	0.00	5.52	1
17.20	60.9	3.8	0.00	5.10	1
17.72	60.9	3.8	0.00	5.70	1
18.24	60.9	3.8	0.00	5.48	1
18.77	60.9	1.9	0.00	5.46	1
19.29	61.2	3.8	0.00	5.08	1
19.81	61.2	3.8	0.00	5.19	1
20.33	61.2	1.9	0.00	5.11	1
20.85	61.2	3.8	0.00	4.73	1
21.37	61.2	1.9	0.00	4.55	1
21.89	61.2	1.9	0.00	4.28	1
22.42	61.2	3.8	0.00	4.07	1
22.94	61.2	1.9	0.00	4.32	1
23.46	61.2	5.8	0.00	4.30	1
23.98	61.2	3.8	0.00	4.30	1
24.50	61.2	1.9	0.00	4.02	1
25.02	61.2	1.9	0.00	3.00	1
25.54	61.2	1.9	0.00	2.60	1
26.06	61.2	3.8	0.00	2.66	1
26.58	61.2	1.9	0.00	2.20	1
27.11	61.2	1.9	0.00	2.46	1
27.63	61.2	1.9	0.00	2.28	1
28.15	61.2	1.9	0.00	2.12	1
28.67	61.2	3.8	0.00	2.00	1
29.19	61.2	1.9	0.00	1.82	1
29.71	61.2	1.9	0.00	2.03	1
30.23	61.2	1.9	0.00	1.86	1
30.75	61.2	1.9	0.00	1.90	1
31.28	61.2	3.8	0.00	1.85	1
31.80	61.2	0.0	0.00	1.95	1
32.32	61.2	1.9	0.00	1.91	1
32.84	61.2	3.8	0.00	1.85	1
33.36	61.2	1.9	0.00	2.16	1
33.88	61.2	3.8	0.00	2.30	1
34.40	61.2	1.9	0.00	2.46	1
34.92	61.2	3.8	0.00	2.44	1
35.44	61.4	1.9	0.00	2.40	1
35.97	61.4	1.9	0.00	2.15	1
36.49	61.4	1.9	0.00	1.93	1
37.01	61.4	3.8	0.00	2.01	1
37.53	61.4	0.0	0.00	2.21	1
38.05	61.4	3.8	0.00	2.31	1
38.58	61.4	3.8	0.00	2.16	1
39.10	61.4	0.0	0.00	2.13	1
39.62	61.4	3.8	0.00	2.12	1
40.14	61.4	1.9	0.00	1.94	1
40.66	61.4	1.9	0.00	2.15	1
41.18	61.4	3.8	0.00	2.12	1
41.71	61.4	1.9	0.00	1.96	1
42.23	61.4	1.9	0.00	1.54	1
42.75	61.4	0.0	0.00	1.50	1
43.27	61.4	1.9	0.00	1.30	1
43.79	61.4	1.9	0.00	1.36	1
44.31	61.4	1.9	0.00	1.27	1
44.83	61.4	1.9	0.00	1.31	1
45.35	61.4	0.0	0.00	1.21	1
45.87	61.4	1.9	0.00	1.40	1
46.39	61.4	3.8	0.00	1.31	1
46.91	61.4	0.0	0.00	1.29	1
47.43	61.4	1.9	0.00	1.34	1
47.96	61.4	1.9	0.00	1.28	1
48.48	61.4	0.0	0.00	1.23	1
49.00	61.4	3.8	0.00	1.27	1
