t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	11.3	0.0	0.00	0.00	1
0.53	128.9	2927.2	0.25	0.00	2
1.05	134.0	3.8	4.31	0.00	3
1.57	135.6	0.0	3.29	0.00	3
2.09	133.6	0.0	2.34	0.00	2
2.61	133.6	0.0	0.00	0.00	2
3.14	133.6	1.9	0.07	0.00	2
3.66	133.6	0.0	0.00	0.00	2
4.18	133.6	1.9	0.00	2.21	2
4.70	133.6	19.1	0.00	30.12	2
5.22	133.6	23.0	0.00	31.96	2
5.75	133.6	23.0	0.00	32.39	2
6.27	133.6	24.9	0.00	36.78	2
6.79	133.6	23.0	0.00	32.57	2
7.31	133.6	23.0	0.00	32.46	2
7.83	133.6	21.1	0.00	31.59	2
8.35	133.6	21.1	0.00	32.59	2
8.87	133.6	24.9	0.00	35.57	2
9.39	133.6	23.0	0.00	34.85	2
9.92	133.6	26.9	0.00	36.84	2
10.44	133.9	76.7	0.00	12.83	2
10.96	133.8	1.9	0.24	0.00	2
11.48	133.8	0.0	0.00	0.00	2
12.00	714.9	536.5	0.00	0.00	3
12.52	1193.2	746.9	0.00	418.34	3
13.05	1195.6	801.6	0.00	1126.03	3
13.57	1195.6	799.5	0.00	1119.90	3
14.09	874.8	434.3	0.00	2095.08	3
14.62	0.0	0.0	0.00	0.00	0
