t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	11.9	0.0	0.00	0.00	1
0.53	137.5	2934.9	0.00	0.00	2
1.05	137.5	0.0	0.00	0.00	2
1.57	141.1	1.9	0.00	0.00	2
2.09	147.5	3.8	0.00	0.00	2
2.61	147.8	0.0	0.00	0.00	2
3.13	147.8	0.0	0.00	0.00	2
3.65	147.8	0.0	0.00	0.00	2
4.17	147.8	0.0	0.08	0.01	2
4.70	147.8	0.0	0.00	0.00	2
5.22	147.8	0.0	0.00	0.00	2
5.74	148.6	0.0	0.00	0.00	2
6.26	148.7	1.9	0.00	2.01	2
6.78	148.9	0.0	0.00	4.03	2
7.30	151.4	0.0	0.00	0.00	2
7.82	151.3	1.9	0.00	12.08	2
8.34	151.8	1.9	0.00	8.06	2
8.86	151.5	0.0	0.00	8.05	2
9.38	151.5	1.9	0.00	10.07	2
9.91	151.5	1.9	0.00	8.05	2
10.43	151.4	0.0	0.00	8.03	2
10.95	152.0	3.8	0.00	6.03	2
11.47	151.5	0.0	0.00	12.07	2
11.99	151.5	1.9	0.00	6.03	2
12.51	151.5	1.9	0.00	6.03	2
13.03	151.8	1.9	0.00	6.04	2
13.56	152.8	0.0	0.00	6.04	2
14.08	152.6	1.9	0.00	8.05	2
14.60	152.6	0.0	0.00	4.03	2
15.12	152.6	0.0	0.00	4.03	2
15.64	152.1	3.8	0.00	6.04	2
16.16	152.1	0.0	0.00	4.03	2
16.68	152.1	1.9	0.00	6.04	2
17.20	152.1	0.0	0.00	4.03	2
17.72	152.1	1.9	0.00	2.01	2
18.24	152.1	1.9	0.00	6.04	2
18.77	152.1	0.0	0.00	4.02	2
19.29	152.1	1.9	0.00	4.03	2
19.81	152.1	1.9	0.00	2.01	2
20.33	152.1	0.0	0.00	4.03	2
20.85	152.1	0.0	0.00	2.01	2
21.37	152.1	1.9	0.00	4.03	2
21.89	152.1	0.0	0.00	4.03	2
22.41	152.1	1.9	0.00	0.00	2
22.93	152.1	0.0	0.00	2.01	2
23.45	152.1	0.0	0.00	2.01	2
23.98	152.1	1.9	0.00	4.02	2
24.50	152.1	0.0	0.00	0.00	2
25.02	152.1	0.0	0.00	2.01	2
25.54	152.1	1.9	0.00	0.00	2
26.06	152.1	0.0	0.00	4.03	2
26.58	152.1	0.0	0.00	2.01	2
27.10	152.1	0.0	0.00	2.01	2
27.62	152.1	1.9	0.00	2.01	2
28.14	152.1	1.9	0.00	2.01	2
28.67	152.1	0.0	0.00	2.01	2
29.19	152.1	0.0	0.00	2.01	2
29.71	152.1	1.9	0.00	4.02	2
30.23	152.1	0.0	0.00	0.00	2
30.75	152.1	0.0	0.00	2.01	2
31.27	152.1	0.0	0.00	4.02	2
31.79	152.1	1.9	0.00	0.00	2
32.31	152.1	0.0	0.00	0.00	2
32.83	152.1	1.9	0.00	2.01	2
33.36	152.1	0.0	0.00	4.01	2
33.88	152.1	1.9	0.00	4.02	2
34.40	152.1	0.0	0.00	0.00	2
34.92	152.1	0.0	0.00	0.00	2
35.44	152.1	0.0	0.00	2.01	2
35.96	152.1	1.9	0.00	2.01	2
36.48	152.1	0.0	0.00	4.03	2
37.00	152.1	0.0	0.00	0.00	2
37.53	152.1	1.9	0.00	2.01	2
38.05	152.1	0.0	0.00	2.01	2
38.57	152.1	0.0	0.00	4.01	2
39.09	152.1	0.0	0.00	2.01	2
39.61	152.1	3.8	0.00	0.00	2
40.13	152.1	0.0	0.00	2.01	2
40.66	152.1	0.0	0.00	4.02	2
41.18	152.1	0.0	0.00	0.00	2
41.70	152.1	0.0	0.00	2.01	2
42.22	152.1	1.9	0.00	2.01	2
42.74	152.1	0.0	0.00	4.03	2
43.26	152.1	0.0	0.00	0.00	2
43.78	152.1	0.0	0.00	0.00	2
44.30	152.1	1.9	0.00	2.01	2
44.82	152.1	0.0	0.00	2.01	2
45.35	152.1	0.0	0.00	4.03	2
45.87	152.1	0.0	0.00	2.01	2
46.39	152.1	1.9	0.00	0.00	2
46.91	152.1	1.9	0.00	0.00	2
47.43	152.1	0.0	0.00	0.00	2
47.95	152.1	0.0	0.00	0.00	2
48.47	152.3	0.0	0.00	2.01	2
