t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	12.1	0.0	0.00	0.00	1
0.53	63.4	2904.4	0.72	0.00	2
1.05	63.4	0.0	0.00	0.00	2
1.57	53.8	0.0	0.02	0.01	1
2.09	54.7	1.9	0.00	0.00	1
2.61	54.7	0.0	0.00	0.09	1
3.13	55.8	0.0	0.00	1.46	1
3.66	56.7	3.8	0.00	7.38	1
4.18	57.5	3.8	0.00	8.93	1
4.70	57.5	1.9	0.00	8.33	1
5.22	57.5	3.8	0.00	7.95	1
5.74	57.5	1.9	0.00	9.25	1
6.26	57.5	3.8	0.00	7.61	1
6.78	57.7	3.8	0.00	7.96	1
7.30	57.7	1.9	0.00	7.08	1
7.82	57.7	1.9	0.00	7.20	1
8.34	57.7	3.8	0.00	7.70	1
8.87	57.7	3.8	0.00	8.65	1
9.39	57.7	3.8	0.00	8.47	1
9.91	57.7	3.8	0.00	5.94	1
10.43	57.7	1.9	0.00	8.19	1
10.95	57.7	3.8	0.00	6.67	1
11.47	57.7	3.8	0.00	6.73	1
12.00	58.3	1.9	0.00	5.88	1
12.52	58.3	1.9	0.00	5.45	1
13.04	58.3	3.8	0.00	5.52	1
13.56	58.3	3.8	0.00	6.39	1
14.08	58.3	1.9	0.00	5.66	1
14.60	58.3	3.8	0.00	6.46	1
15.12	58.3	3.8	0.00	5.29	1
15.64	58.3	1.9	0.00	5.47	1
16.16	58.3	1.9	0.00	5.27	1
16.69	58.3	3.8	0.00	4.81	1
17.21	58.3	1.9	0.00	5.77	1
17.73	58.3	3.8	0.00	4.75	1
18.25	58.3	3.8	0.00	5.20	1
18.77	58.3	1.9	0.00	4.18	1
19.29	58.3	1.9	0.00	3.34	1
19.81	58.3	1.9	0.00	3.65	1
20.33	58.3	1.9	0.00	3.05	1
20.85	58.3	1.9	0.00	3.41	1
21.37	58.3	3.8	0.00	4.05	1
21.90	58.3	3.8	0.00	4.20	1
22.42	58.3	0.0	0.00	3.55	1
22.94	58.3	1.9	0.00	3.29	1
23.46	58.3	3.8	0.00	3.66	1
23.98	58.3	1.9	0.00	4.20	1
24.50	58.3	3.8	0.00	3.54	1
25.02	58.3	1.9	0.00	4.96	1
25.55	58.3	3.8	0.00	3.97	1
26.07	58.3	1.9	0.00	4.09	1
26.59	58.3	1.9	0.00	2.92	1
27.11	58.3	1.9	0.00	3.67	1
27.63	58.3	1.9	0.00	3.75	1
28.15	58.3	3.8	0.00	3.57	1
28.67	58.3	1.9	0.00	3.91	1
29.19	58.3	3.8	0.00	4.59	1
29.71	58.3	0.0	0.00	3.51	1
30.24	58.3	3.8	0.00	3.66	1
30.76	58.3	0.0	0.00	2.89	1
31.28	58.3	3.8	0.00	2.89	1
31.80	58.3	1.9	0.00	4.02	1
32.32	58.3	1.9	0.00	2.93	1
32.84	58.3	1.9	0.00	2.85	1
33.36	58.3	1.9	0.00	3.23	1
33.88	58.3	3.8	0.00	3.57	1
34.41	58.3	1.9	0.00	2.81	1
34.93	58.3	1.9	0.00	2.29	1
35.45	58.3	3.8	0.00	2.97	1
35.97	58.3	1.9	0.00	2.65	1
36.49	58.3	1.9	0.00	2.21	1
37.01	58.3	1.9	0.00	2.42	1
