t_rel_s	rss_mb	cpu_pct	read_mbps	write_mbps	nprocs
0.00	3.2	0.0	0.00	0.00	1
0.53	18.9	0.0	0.00	0.01	4
1.05	16.1	5.7	0.00	0.01	4
1.57	16.1	0.0	0.00	0.00	4
2.10	16.1	0.0	0.00	0.00	4
2.62	19.0	0.0	0.00	0.00	4
3.14	19.0	0.0	0.00	1.42	4
3.66	19.0	9.6	0.00	36.51	4
4.19	19.0	7.7	0.00	37.81	4
4.71	19.0	7.6	0.00	36.57	4
5.24	19.0	5.7	0.00	31.79	4
5.76	19.0	7.7	0.00	43.52	4
6.28	19.0	9.6	0.00	36.85	4
6.80	19.0	5.7	0.00	32.15	4
7.33	19.0	7.7	0.00	38.54	4
7.85	19.0	5.8	0.00	41.83	4
8.37	19.0	7.7	0.00	37.99	4
8.89	16.7	5.7	0.00	6.89	4
9.41	16.7	0.0	0.00	0.00	4
9.94	27.1	0.0	0.00	0.00	7
10.46	14.5	3.8	0.00	0.00	4
10.98	16.8	1.9	0.00	0.00	4
11.51	16.8	0.0	0.00	0.00	4
12.03	27.1	1.9	0.00	0.00	7
12.55	17.6	1.9	0.00	0.01	4
13.07	17.6	0.0	0.00	0.00	4
13.59	278.1	136.1	0.00	0.00	5
14.12	858.0	715.9	0.00	0.00	5
14.65	1097.8	786.2	0.00	879.86	5
15.18	1098.6	803.0	0.00	1082.43	5
15.71	740.7	746.1	0.00	1016.02	5
16.23	742.8	278.4	0.00	2400.98	5
16.76	21.2	592.4	0.00	242.07	5
17.28	21.2	817.4	0.00	43.01	5
17.80	21.5	817.4	0.00	42.28	5
18.32	21.5	816.0	0.00	44.43	5
18.85	21.5	817.9	0.00	44.00	5
19.37	21.7	729.7	0.00	38.84	5
19.89	21.2	771.8	0.00	41.15	5
20.41	21.6	813.5	0.00	43.05	5
20.94	21.6	817.8	0.00	43.03	5
21.46	21.6	823.5	0.00	44.82	5
21.98	21.6	814.5	0.00	43.97	5
22.51	0.0	0.0	0.00	0.00	0
