t_rel_s	workers	mbps
27.49	8	0.00
27.89	8	0.00
28.29	8	0.00
28.69	8	0.00
29.09	8	0.00
29.49	8	0.00
29.89	8	0.00
30.29	8	0.00
30.69	8	0.00
31.09	8	0.00
31.49	8	0.00
31.89	8	0.00
32.29	8	0.00
32.69	8	0.00
33.09	8	0.00
33.50	8	0.00
33.90	8	0.00
34.30	8	0.00
34.70	8	0.00
35.10	8	0.00
35.50	8	0.00
35.90	8	0.00
36.30	8	0.00
36.70	8	0.00
37.10	8	0.00
37.50	8	0.00
37.90	8	0.00
38.30	8	0.00
38.71	8	0.00
39.11	8	0.00
39.51	8	0.14
39.91	8	0.14
40.31	8	0.14
40.71	8	0.00
41.11	8	0.00
41.51	8	0.54
41.91	8	0.54
42.32	8	0.54
42.72	8	0.53
43.12	8	0.53
43.52	8	1.74
43.92	8	1.74
44.32	8	1.74
44.72	8	0.25
45.12	8	0.25
45.52	8	0.51
45.92	8	0.51
46.32	8	0.51
46.72	8	0.00
47.12	8	0.00
47.52	8	2.87
47.93	8	2.87
48.33	8	2.87
48.73	8	28.97
49.13	8	28.97
49.53	8	49.30
49.93	8	49.30
50.33	8	49.30
50.73	8	74.51
51.13	8	74.51
51.53	8	124.26
51.93	8	124.26
52.33	8	124.26
52.73	8	139.96
53.13	8	139.96
53.54	8	142.81
53.94	8	142.81
54.34	8	142.81
54.74	8	140.04
55.14	8	140.04
55.54	8	146.03
55.94	8	146.03
56.34	8	146.03
56.74	8	130.28
57.14	8	130.28
57.54	8	132.78
57.94	8	132.78
58.35	8	132.78
58.75	8	130.31
59.15	8	130.31
59.55	8	134.76
59.95	8	134.76
60.35	8	134.76
60.75	8	150.52
61.15	8	150.52
61.55	8	147.60
61.95	8	147.60
62.35	8	147.60
62.75	8	143.45
63.16	8	143.45
63.56	8	142.96
63.96	8	142.96
64.36	8	142.96
64.76	8	153.80
65.16	8	153.80
65.56	8	147.44
65.96	8	147.44
66.36	8	147.44
66.76	8	152.58
67.16	8	152.58
67.57	8	159.03
67.97	8	159.03
68.37	8	159.03
68.77	8	154.85
69.17	8	154.85
69.57	8	154.28
69.97	8	154.28
70.37	8	154.28
70.77	8	145.79
71.17	8	145.79
71.57	8	146.36
71.98	8	146.36
72.38	8	146.36
72.78	8	148.87
73.18	8	148.87
73.58	8	144.27
73.98	8	144.27
74.38	8	144.27
74.78	8	148.49
75.18	8	148.49
75.58	8	142.69
75.98	8	142.69
76.38	8	142.69
76.79	8	157.00
77.19	8	157.00
77.59	8	144.72
77.99	8	144.72
78.39	8	144.72
78.79	8	148.84
79.19	8	148.84
79.59	8	141.17
79.99	8	141.17
80.39	8	141.17
80.79	8	145.07
81.19	8	145.07
81.60	8	147.39
82.00	8	147.39
82.40	8	147.39
82.80	8	151.77
83.20	8	151.77
83.60	8	143.31
84.00	8	143.31
84.40	8	143.31
84.80	8	143.15
85.20	8	143.15
85.60	8	149.86
86.00	8	149.86
86.40	8	149.86
86.80	8	147.86
87.20	8	147.86
87.61	8	144.79
88.01	8	144.79
88.41	8	144.79
88.81	8	147.10
89.21	8	147.10
89.61	8	158.02
90.01	8	158.02
90.41	8	158.02
90.81	8	157.51
91.21	8	157.51
91.61	8	147.71
92.01	8	147.71
92.41	8	147.71
92.82	8	137.98
93.22	8	137.98
93.62	8	150.37
94.02	8	150.37
94.42	8	150.37
94.82	8	147.37
95.22	8	147.37
95.62	8	155.09
96.02	8	155.09
96.42	8	155.09
96.82	8	139.57
97.22	8	139.57
97.63	8	146.13
98.03	8	146.13
98.43	8	146.13
98.83	8	142.46
99.23	8	142.46
99.63	8	159.12
100.03	8	159.12
100.43	8	159.12
100.83	8	166.39
101.24	8	166.39
101.64	8	146.02
102.04	8	146.02
102.44	8	146.02
102.84	8	157.74
103.24	8	157.74
103.64	8	153.99
104.04	8	153.99
104.44	8	153.99
104.84	8	163.81
105.24	8	163.81
105.65	8	164.58
106.05	8	164.58
106.45	8	164.58
106.85	8	146.00
107.25	8	146.00
107.65	8	154.97
108.05	8	154.97
108.45	8	154.97
108.85	8	157.62
109.25	8	157.62
109.66	8	158.56
110.06	8	158.56
110.46	8	158.56
110.86	8	146.67
111.26	8	146.67
111.66	8	153.68
112.06	8	153.68
112.46	8	153.68
112.86	8	139.79
113.26	8	139.79
113.66	8	158.72
114.06	8	158.72
114.46	8	158.72
114.87	8	159.98
115.27	8	159.98
115.67	8	157.75
116.07	8	157.75
116.47	8	157.75
116.87	8	147.28
117.27	8	147.28
117.67	8	130.55
118.07	8	130.55
118.48	8	130.55
118.88	8	107.61
119.28	8	107.61
119.68	8	107.18
120.08	8	107.18
120.48	8	107.18
120.88	8	101.96
121.28	8	101.96
121.68	8	111.88
122.08	8	111.88
122.48	8	111.88
122.89	8	99.33
123.29	8	99.33
123.69	8	105.86
124.09	8	105.86
124.49	8	105.86
124.89	8	113.39
125.29	8	113.39
125.69	8	111.19
126.09	8	111.19
126.49	8	111.19
126.89	8	145.83
127.29	8	145.83
127.69	8	157.03
128.10	8	157.03
128.50	8	157.03
128.90	8	171.02
129.30	8	171.02
129.70	8	166.14
130.10	8	166.14
130.50	8	166.14
130.90	8	131.99
131.30	8	131.99
131.70	8	143.60
132.10	8	143.60
132.50	8	143.60
132.90	8	144.88
133.30	8	144.88
133.71	8	133.81
134.11	8	133.81
134.51	8	133.81
134.91	8	139.03
135.31	8	139.03
135.71	8	133.57
136.11	8	133.57
136.51	8	133.57
136.91	8	129.91
137.31	8	129.91
137.71	8	99.67
138.11	8	99.67
138.51	8	99.67
138.91	8	94.44
139.32	8	94.44
139.72	8	98.00
140.12	8	98.00
140.52	8	98.00
140.92	8	104.67
141.32	8	104.67
141.72	8	102.64
142.12	8	102.64
142.52	8	102.64
142.92	8	90.55
143.32	8	90.55
143.72	8	98.29
144.12	8	98.29
144.52	8	98.29
144.92	8	103.98
145.32	8	103.98
145.72	8	113.83
146.12	8	113.83
146.53	8	113.83
146.93	8	117.23
147.33	8	117.23
147.73	8	106.71
148.13	8	106.71
148.53	8	106.71
148.93	8	103.50
149.33	8	103.50
149.73	8	119.05
150.13	8	119.05
150.53	8	119.05
150.93	8	133.61
151.33	8	133.61
151.73	8	139.27
152.14	8	139.27
152.54	8	139.27
152.94	8	137.68
153.34	8	137.68
153.74	8	159.46
154.14	8	159.46
154.54	8	159.46
154.94	8	169.57
155.34	8	169.57
155.74	8	158.60
156.14	8	158.60
156.54	8	158.60
156.94	8	166.13
157.34	8	166.13
157.74	8	169.82
158.15	8	169.82
158.55	8	169.82
158.95	8	173.50
159.35	8	173.50
159.75	8	166.33
160.15	8	166.33
160.55	8	166.33
160.95	8	161.53
161.35	8	161.53
161.75	8	156.73
162.15	8	156.73
162.55	8	156.73
162.95	8	152.91
163.35	8	152.91
163.75	8	129.45
164.16	8	129.45
164.56	8	129.45
164.96	8	114.49
165.36	8	114.49
165.76	8	150.02
166.16	8	150.02
166.56	8	150.02
166.96	8	139.75
167.36	8	139.75
167.76	8	135.53
168.16	8	135.53
168.56	8	135.53
168.96	8	135.15
169.36	8	135.15
169.76	8	144.63
170.17	8	144.63
170.57	8	144.63
170.97	8	145.69
171.37	8	145.69
171.77	8	104.61
172.17	8	104.61
172.57	8	104.61
172.97	8	84.29
173.37	8	84.29
173.77	8	95.47
174.17	8	95.47
174.58	8	95.47
174.98	8	110.62
175.38	8	110.62
175.78	8	109.95
176.18	8	109.95
176.58	8	109.95
176.98	8	100.13
177.38	8	100.13
177.78	8	107.09
178.18	8	107.09
178.58	8	107.09
178.98	8	111.89
179.38	8	111.89
179.78	8	115.35
180.19	8	115.35
180.59	8	115.35
180.99	8	100.75
181.39	8	100.75
181.79	8	109.85
182.19	8	109.85
182.59	8	109.85
182.99	8	121.49
183.39	8	121.49
183.79	8	108.96
184.19	8	108.96
184.59	8	108.96
184.99	8	141.33
185.39	8	141.33
185.80	8	166.89
186.20	8	166.89
186.60	8	166.89
187.00	8	161.80
187.40	8	161.80
187.80	8	158.14
188.20	8	158.14
188.60	8	158.14
189.00	8	162.33
189.40	8	162.33
189.80	8	158.34
190.20	8	158.34
190.60	8	158.34
191.00	8	142.05
191.41	8	142.05
191.81	8	153.50
192.21	8	153.50
192.61	8	153.50
193.01	8	147.34
193.41	8	147.34
193.81	8	146.31
194.21	8	146.31
194.61	8	146.31
195.01	8	133.29
195.41	8	133.29
195.81	8	103.13
196.21	8	103.13
196.61	8	103.13
197.01	8	143.13
197.42	8	143.13
197.82	8	161.95
198.22	8	161.95
198.62	8	135.55
199.02	8	135.55
199.42	8	135.55
199.82	8	120.01
200.22	8	120.01
200.62	8	127.43
201.02	8	127.43
201.42	8	127.43
201.82	8	117.14
202.22	8	117.14
202.63	8	125.23
203.03	8	125.23
203.43	8	125.23
203.83	8	108.59
204.23	8	108.59
204.63	8	132.41
205.03	8	132.41
205.43	8	132.41
205.83	8	141.45
206.23	8	141.45
206.63	8	135.24
207.03	8	135.24
207.43	8	135.24
207.83	8	140.56
208.23	8	140.56
208.64	8	151.47
209.04	8	151.47
209.44	8	151.47
209.84	8	141.17
210.24	8	141.17
210.64	8	126.00
211.04	8	126.00
211.44	8	126.00
211.84	8	128.54
212.24	8	128.54
212.64	8	125.79
213.04	8	125.79
213.44	8	125.79
213.84	8	150.12
214.25	8	150.12
214.65	8	155.24
215.05	8	155.24
215.45	8	155.24
215.85	8	147.38
216.25	8	147.38
216.65	8	152.34
217.05	8	152.34
217.45	8	152.34
217.85	8	121.50
218.25	8	121.50
218.65	8	109.53
219.05	8	109.53
219.45	8	109.53
219.85	8	102.47
220.26	8	102.47
220.66	8	95.28
221.06	8	95.28
221.46	8	95.28
221.86	8	90.46
222.26	8	90.46
222.66	8	91.15
223.06	8	91.15
223.46	8	91.15
223.86	8	94.84
224.26	8	94.84
224.66	8	90.19
225.06	8	90.19
225.46	8	90.19
225.86	8	94.12
226.27	8	94.12
226.67	8	102.52
227.07	8	102.52
227.47	8	102.52
227.87	8	94.07
228.27	8	94.07
228.67	8	97.26
229.07	8	97.26
229.47	8	97.26
229.87	8	89.17
230.27	8	89.17
230.67	8	96.82
231.07	8	96.82
231.47	8	96.82
231.88	8	87.24
232.28	8	87.24
232.68	8	95.17
233.08	8	95.17
233.48	8	95.17
233.88	8	105.35
234.28	8	105.35
234.68	8	109.86
235.08	8	109.86
235.48	8	109.86
235.88	8	116.76
236.28	8	116.76
236.68	8	110.32
237.08	8	110.32
237.49	8	110.32
237.89	8	119.80
238.29	8	119.80
238.69	8	126.68
239.09	8	126.68
239.49	8	126.68
239.89	8	104.18
240.29	8	104.18
240.69	8	98.64
241.09	8	98.64
241.49	8	98.64
241.90	8	94.19
242.30	8	94.19
242.70	8	96.12
243.10	8	96.12
243.50	8	96.12
243.90	8	107.51
244.30	8	107.51
244.70	8	109.81
245.10	8	109.81
245.50	8	109.81
245.90	8	122.05
246.30	8	122.05
246.70	8	117.90
247.10	8	117.90
247.50	8	117.90
247.90	8	147.66
248.30	8	147.66
248.71	8	125.65
249.11	8	125.65
249.51	8	125.65
249.91	8	111.74
250.31	8	111.74
250.71	8	102.36
