t_rel_s	workers	mbps
1.60	16	0.00
2.00	16	0.00
2.40	16	0.00
2.80	16	5.40
3.20	16	5.40
3.60	16	1518.17
4.00	16	1518.17
4.42	16	1518.17
4.83	16	4066.87
5.25	16	4066.87
5.66	16	4205.41
6.07	16	4205.41
6.48	16	4205.41
6.89	16	4336.94
7.30	16	4336.94
7.71	16	4408.67
8.11	16	4408.67
8.51	16	4408.67
8.91	16	3651.82
9.31	16	3651.82
9.71	16	3304.22
10.11	16	3304.22
10.52	16	3304.22
10.92	16	3301.32
11.32	16	3301.32
11.72	16	3364.32
12.12	16	3364.32
12.53	16	3364.32
12.93	16	3301.53
13.33	16	3301.53
13.73	16	3230.49
14.13	16	3230.49
14.53	16	3230.49
14.93	16	2644.09
15.33	16	2644.09
15.73	16	2429.57
16.13	16	2429.57
16.54	16	2429.57
16.94	16	2461.74
17.34	16	2461.74
17.74	16	2544.20
18.14	16	2544.20
18.54	16	2544.20
18.94	16	2589.88
19.35	16	2589.88
19.75	16	2635.48
20.15	16	2635.48
20.55	16	2635.48
21.18	16	2648.75
21.58	16	2648.75
21.99	16	2161.47
22.39	16	2161.47
22.79	16	2177.84
23.19	16	2177.84
23.59	16	2177.84
23.99	16	1931.09
24.39	16	1931.09
24.79	16	1980.58
25.19	16	1980.58
25.59	16	1980.58
26.30	16	2067.22
26.70	16	1987.21
27.10	16	1987.21
27.50	16	1987.21
27.91	16	2326.67
28.31	16	2326.67
28.71	16	2572.86
29.11	16	2572.86
29.51	16	2572.86
29.91	16	2792.42
30.31	16	2792.42
30.72	16	2973.61
31.12	16	2973.61
31.52	16	2973.61
31.92	16	3125.92
32.32	16	3125.92
32.72	16	2824.43
33.12	16	2824.43
33.52	16	2824.43
33.92	16	3022.20
34.32	16	3022.20
34.72	16	2828.90
35.12	16	2828.90
35.52	15	2828.90
35.93	15	2753.94
36.33	15	2753.94
36.73	15	2887.28
37.13	15	2887.28
37.53	15	2887.28
37.93	15	2543.72
38.33	15	2543.72
38.73	15	2442.54
39.13	15	2442.54
39.53	15	2442.54
39.93	15	2117.02
40.33	15	2117.02
40.74	13	1877.75
41.14	12	1877.75
41.54	12	1877.75
41.94	12	1280.16
42.34	12	1280.16
42.74	12	1667.07
43.14	12	1667.07
43.54	12	1667.07
43.94	12	2237.37
44.35	12	2237.37
44.76	12	3127.76
45.16	12	3127.76
45.57	12	3127.76
45.98	12	4034.97
46.40	11	4034.97
46.82	11	4327.18
47.23	11	4327.18
47.64	11	4327.18
48.04	10	4495.29
48.44	10	4495.29
48.86	10	3665.36
49.27	10	3665.36
49.67	10	3665.36
50.07	9	3675.66
50.47	9	3675.66
50.88	9	3505.58
51.42	9	3505.58
51.83	9	1989.65
52.24	9	1989.65
52.64	9	1989.65
53.05	9	3654.79
53.45	9	3654.79
53.85	9	2914.70
54.25	9	2914.70
54.65	9	2914.70
55.06	9	2954.33
55.46	9	2954.33
55.86	9	2927.22
56.26	9	2927.22
56.66	9	2927.22
57.06	9	2868.83
57.46	9	2868.83
57.87	9	2888.91
58.27	9	2888.91
58.67	9	2888.91
59.07	9	2870.82
59.47	9	2870.82
59.87	9	2846.62
60.27	9	2846.62
60.68	9	2846.62
61.08	9	2564.02
61.48	8	2564.02
61.88	8	2412.49
62.28	8	2412.49
62.68	8	2412.49
63.08	8	2302.75
63.48	8	2302.75
63.88	8	2379.57
64.28	8	2379.57
64.69	8	2379.57
65.09	8	2418.79
65.49	8	2418.79
65.89	8	2334.16
66.29	8	2334.16
66.69	8	2334.16
67.09	7	2246.42
67.49	7	2246.42
67.89	7	2032.62
68.29	7	2032.62
68.69	7	2032.62
69.09	7	2072.21
69.49	7	2072.21
69.90	7	2117.19
70.30	7	2117.19
70.70	7	2117.19
71.10	7	2285.87
71.50	7	2285.87
71.90	7	2446.01
72.30	7	2446.01
72.70	7	2446.01
73.10	6	2006.24
73.50	5	2006.24
73.90	5	1429.80
74.30	5	1429.80
74.70	5	1429.80
75.10	5	1310.24
75.50	5	1310.24
75.90	3	1266.97
76.34	3	1266.97
76.74	3	1266.97
77.14	3	826.22
77.54	3	826.22
77.94	3	834.23
78.34	3	834.23
78.74	3	834.23
79.14	2	853.73
79.54	2	853.73
79.95	2	639.29
80.35	2	639.29
80.75	2	639.29
81.15	2	323.68
81.55	2	323.68
81.95	2	332.11
82.35	2	332.11
82.75	2	332.11
83.15	2	320.55
83.55	2	320.55
83.95	2	320.66
84.35	2	320.66
84.75	2	320.66
85.15	2	427.19
85.55	2	427.19
85.95	2	391.01
86.35	2	391.01
86.75	2	391.01
87.15	2	370.50
87.55	2	370.50
87.95	2	384.85
88.35	2	384.85
88.75	2	384.85
89.15	2	370.36
89.55	2	370.36
89.95	2	369.49
90.36	2	369.49
90.76	2	369.49
91.16	2	332.80
91.56	2	332.80
91.96	1	299.40
92.36	1	299.40
92.76	1	299.40
93.16	1	156.87
93.56	1	156.87
93.96	1	135.16
94.36	1	135.16
94.76	1	135.16
95.16	1	153.10
95.56	1	153.10
95.96	1	168.31
96.36	1	168.31
96.76	1	168.31
97.16	1	191.62
97.56	1	191.62
97.96	1	221.19
98.36	1	221.19
98.76	1	221.19
99.17	1	244.29
99.23	0	244.29
