t_rel_s	workers	mbps
4.04	2	0.00
4.44	2	0.00
4.85	2	0.00
5.25	2	0.21
5.65	2	0.21
6.05	2	28.47
6.45	2	28.47
6.85	2	28.47
7.25	2	206.69
7.65	2	206.69
8.05	2	198.96
8.45	2	198.96
8.85	2	198.96
9.25	2	236.29
9.66	2	236.29
10.06	2	629.97
10.46	2	629.97
10.86	2	629.97
11.26	2	512.53
11.66	2	512.53
12.06	7	551.67
12.46	7	551.67
12.86	7	551.67
13.26	6	1306.01
13.66	6	1306.01
14.06	6	2033.12
14.46	6	2033.12
14.86	6	2033.12
15.27	6	2134.30
15.67	6	2134.30
16.07	6	2159.47
16.47	5	2159.47
16.87	5	2159.47
17.27	5	1693.12
17.67	5	1693.12
18.07	5	1572.48
18.47	5	1572.48
18.87	5	1572.48
19.27	5	1607.30
19.67	5	1607.30
20.08	5	1576.60
20.48	5	1576.60
20.88	4	1576.60
21.28	4	1491.37
21.68	3	1491.37
22.08	3	1148.73
22.48	3	1148.73
22.88	3	1148.73
23.28	3	953.78
23.68	3	953.78
24.08	3	660.28
24.48	3	660.28
24.88	3	660.28
25.28	2	669.63
25.68	2	669.63
26.08	2	265.26
26.48	2	265.26
26.88	2	265.26
27.28	1	275.50
27.68	1	275.50
28.08	1	250.01
28.48	1	250.01
28.88	1	250.01
29.20	0	281.31
