t_rel_s	workers	mbps
1.63	2	0.00
2.03	2	0.00
2.43	2	0.00
2.83	2	1.15
3.23	2	1.15
3.63	2	295.51
4.03	2	295.51
4.43	2	295.51
4.83	2	1582.21
5.23	2	1582.21
5.63	2	1659.78
6.03	2	1659.78
6.43	2	1659.78
6.83	2	1519.99
7.23	2	1519.99
7.63	2	1218.79
8.03	2	1218.79
8.44	2	1218.79
8.84	2	1035.26
9.24	2	1035.26
9.64	16	1004.67
10.04	16	1004.67
10.44	16	1004.67
10.84	16	1003.47
11.24	16	1003.47
11.66	16	1924.09
12.07	16	1924.09
12.49	16	1924.09
12.91	16	3604.77
13.32	16	3604.77
13.74	16	3515.39
14.16	16	3515.39
14.58	16	3515.39
14.99	16	3562.73
15.40	16	3562.73
15.81	16	3687.13
16.22	16	3687.13
16.63	16	3687.13
17.03	16	3662.38
17.44	16	3662.38
17.84	16	3553.16
18.25	16	3553.16
18.65	16	3553.16
19.06	16	3560.32
19.47	8	3560.32
19.87	8	3495.03
20.27	8	3495.03
20.68	8	3495.03
21.08	8	3256.33
21.48	8	3256.33
21.88	8	3048.68
22.29	8	3048.68
22.69	8	3048.68
23.09	8	2904.53
23.49	8	2904.53
23.90	8	2935.59
24.30	8	2935.59
24.70	8	2935.59
25.10	8	2953.58
25.50	8	2953.58
25.91	8	2619.91
26.31	8	2619.91
26.71	8	2619.91
27.11	8	2423.04
27.51	8	2423.04
27.91	8	2106.83
28.31	8	2106.83
28.71	16	2106.83
29.12	16	2021.34
29.52	16	2021.34
29.92	16	2035.99
30.32	16	2035.99
30.72	16	2035.99
31.12	16	2113.34
31.52	16	2113.34
31.92	16	2036.12
32.32	16	2036.12
32.72	16	2036.12
33.13	16	2145.03
33.53	16	2145.03
33.93	16	2172.50
34.33	16	2172.50
34.73	16	2172.50
35.13	16	1808.17
35.53	16	1808.17
35.93	16	1782.50
36.33	16	1782.50
37.09	16	1782.50
37.49	16	1251.57
37.89	16	1251.57
38.29	16	2558.08
38.69	16	2558.08
39.09	16	1891.59
39.49	16	1891.59
39.89	16	1891.59
40.29	16	1798.37
40.69	16	1798.37
41.09	16	1627.67
41.49	16	1627.67
41.89	16	1627.67
42.29	16	1332.96
42.69	16	1332.96
43.09	16	1146.31
43.49	15	1146.31
43.89	15	1146.31
44.29	15	1083.50
44.69	15	1083.50
45.09	15	899.43
45.49	15	899.43
45.89	15	899.43
46.29	15	871.03
46.69	15	871.03
47.10	15	859.25
47.50	15	859.25
47.90	15	859.25
48.30	15	837.24
48.70	15	837.24
49.10	15	821.75
49.50	15	821.75
49.90	15	821.75
50.30	15	772.68
50.70	15	772.68
51.10	15	792.46
51.50	15	792.46
51.90	15	792.46
52.30	15	800.44
52.70	15	800.44
53.10	15	756.43
53.50	15	756.43
53.90	15	756.43
54.30	15	731.60
54.70	15	731.60
55.10	15	748.48
55.50	15	748.48
55.90	14	748.48
56.30	14	712.06
56.70	14	712.06
57.10	13	636.21
57.50	13	636.21
57.90	12	636.21
58.30	12	565.88
58.70	12	565.88
59.10	12	490.13
59.50	12	490.13
59.90	12	490.13
60.31	12	612.06
60.71	12	612.06
61.11	12	855.31
61.51	12	855.31
