t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.9	-
0.20	4	0	0	101.6	-
0.41	5	0	0	133.4	-
0.62	5	1	1	137.7	193.62.193.80:1
0.82	5	1	1	137.9	193.62.193.80:1
1.03	6	1	1	140.9	193.62.193.165:1
1.24	6	1	1	140.9	193.62.193.165:1
1.44	6	1	1	140.9	193.62.193.165:1
1.65	6	1	1	140.9	193.62.193.165:1
1.86	6	1	1	140.9	193.62.193.165:1
2.06	6	1	1	140.9	193.62.193.165:1
2.27	6	1	1	140.9	193.62.193.165:1
2.48	6	6	5	140.9	193.62.193.165:5
2.68	6	6	5	140.9	193.62.193.165:5
2.89	6	6	5	140.9	193.62.193.165:5
3.10	6	6	5	140.9	193.62.193.165:5
3.31	6	6	5	141.2	193.62.193.165:5
3.51	6	6	5	142.1	193.62.193.165:5
3.72	6	6	5	141.6	193.62.193.165:5
3.93	6	10	5	141.7	193.62.193.165:5
4.14	6	10	5	142.1	193.62.193.165:5
4.34	6	10	5	142.5	193.62.193.165:5
4.55	6	10	5	143.1	193.62.193.165:5
4.76	6	10	5	145.3	193.62.193.165:5
4.96	6	10	5	143.9	193.62.193.165:5
5.17	6	10	5	144.7	193.62.193.165:5
5.38	6	10	5	145.2	193.62.193.165:5
5.58	6	10	5	145.5	193.62.193.165:5
5.79	6	10	5	145.2	193.62.193.165:5
6.00	6	10	5	145.2	193.62.193.165:5
6.20	6	10	5	145.5	193.62.193.165:5
6.41	6	10	5	145.5	193.62.193.165:5
6.62	6	10	5	145.7	193.62.193.165:5
6.83	6	10	5	145.9	193.62.193.165:5
7.04	6	10	5	145.5	193.62.193.165:5
7.24	6	10	5	145.5	193.62.193.165:5
7.45	6	10	5	145.5	193.62.193.165:5
7.66	6	10	5	145.8	193.62.193.165:5
7.87	6	6	3	145.5	193.62.193.165:3
8.08	6	8	5	145.5	193.62.193.165:5
8.28	6	8	5	145.5	193.62.193.165:5
8.49	6	8	5	145.5	193.62.193.165:5
8.70	6	8	5	145.5	193.62.193.165:5
8.91	6	8	5	145.5	193.62.193.165:5
9.12	6	8	5	145.5	193.62.193.165:5
9.32	6	8	5	145.5	193.62.193.165:5
9.53	6	10	5	145.5	193.62.193.165:5
9.74	6	9	5	145.5	193.62.193.165:5
9.95	6	9	5	145.5	193.62.193.165:5
10.16	6	9	5	145.5	193.62.193.165:5
10.36	6	9	5	145.5	193.62.193.165:5
10.57	6	9	5	145.5	193.62.193.165:5
10.78	6	9	5	145.5	193.62.193.165:5
10.99	6	9	5	145.5	193.62.193.165:5
11.19	6	8	4	145.5	193.62.193.165:4
11.40	6	9	5	145.5	193.62.193.165:5
11.61	6	9	5	145.5	193.62.193.165:5
11.82	6	9	5	145.5	193.62.193.165:5
12.03	6	7	4	145.5	193.62.193.165:4
12.24	6	8	5	145.5	193.62.193.165:5
12.45	6	8	5	145.5	193.62.193.165:5
12.65	6	8	5	145.5	193.62.193.165:5
12.86	6	8	5	145.5	193.62.193.165:5
13.07	6	7	4	145.5	193.62.193.165:4
13.27	6	7	4	145.5	193.62.193.165:4
13.48	6	5	3	145.5	193.62.193.165:3
13.69	6	5	3	145.5	193.62.193.165:3
13.89	6	5	3	145.5	193.62.193.165:3
14.10	6	3	2	145.5	193.62.193.165:2
14.31	6	3	2	145.5	193.62.193.165:2
14.52	6	3	2	145.5	193.62.193.165:2
14.73	6	1	1	145.5	193.62.193.165:1
14.93	6	1	1	145.5	193.62.193.165:1
15.14	6	2	1	145.5	193.62.193.165:1
15.35	6	2	1	145.5	193.62.193.165:1
15.56	6	2	1	145.5	193.62.193.165:1
15.76	6	2	1	145.5	193.62.193.165:1
15.97	6	2	1	145.5	193.62.193.165:1
16.18	6	0	0	145.5	-
16.38	6	0	0	145.5	-
16.59	6	0	0	145.5	-
16.79	6	0	0	145.5	-
16.99	6	0	0	145.5	-
17.20	6	0	0	145.5	-
17.40	6	0	0	145.5	-
17.61	4	0	0	124.2	-
