t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.3	-
0.20	5	0	0	66.4	-
0.41	6	0	0	76.0	-
0.62	8	3	3	96.9	193.62.193.80:3
0.84	10	5	5	118.8	193.62.193.80:5
1.07	9	4	4	108.2	193.62.193.80:4
1.29	7	3	3	88.5	193.62.193.80:3
1.51	5	1	1	67.5	193.62.193.80:1
1.71	4	0	0	57.2	-
1.92	4	16	16	63.3	193.62.193.165:16
2.13	4	16	16	63.3	193.62.193.165:16
2.33	4	16	16	63.3	193.62.193.165:16
2.54	4	25	25	67.1	193.62.193.165:25
2.75	4	25	25	67.6	193.62.193.165:25
2.96	4	25	25	69.3	193.62.193.165:25
3.17	4	25	25	73.1	193.62.193.165:25
3.38	4	25	25	76.8	193.62.193.165:25
3.59	4	25	25	78.0	193.62.193.165:25
3.80	4	25	25	83.2	193.62.193.165:25
4.02	4	25	25	86.4	193.62.193.165:25
4.23	4	25	25	88.5	193.62.193.165:25
4.45	4	25	25	87.3	193.62.193.165:25
4.66	4	25	25	85.6	193.62.193.165:25
4.87	4	25	25	85.3	193.62.193.165:25
5.08	4	25	25	86.9	193.62.193.165:25
5.29	4	25	25	86.2	193.62.193.165:25
5.50	4	25	25	83.8	193.62.193.165:25
5.71	4	25	25	85.6	193.62.193.165:25
5.92	4	25	25	83.6	193.62.193.165:25
6.14	4	25	25	82.4	193.62.193.165:25
6.35	4	25	25	78.1	193.62.193.165:25
6.56	4	25	25	78.1	193.62.193.165:25
6.77	4	25	25	78.4	193.62.193.165:25
6.98	4	25	25	78.1	193.62.193.165:25
7.20	4	25	25	78.1	193.62.193.165:25
7.41	4	25	25	78.1	193.62.193.165:25
7.62	4	25	25	78.1	193.62.193.165:25
7.84	4	25	25	78.1	193.62.193.165:25
8.05	4	25	25	80.3	193.62.193.165:25
8.26	4	25	25	78.1	193.62.193.165:25
8.48	4	25	25	78.1	193.62.193.165:25
8.69	4	25	25	78.1	193.62.193.165:25
8.91	4	25	25	78.1	193.62.193.165:25
9.12	4	25	25	78.1	193.62.193.165:25
9.33	4	25	25	78.1	193.62.193.165:25
9.54	4	25	25	78.1	193.62.193.165:25
9.75	4	25	25	78.1	193.62.193.165:25
9.97	4	25	25	78.1	193.62.193.165:25
10.18	4	25	25	78.1	193.62.193.165:25
10.39	4	25	25	78.1	193.62.193.165:25
10.60	4	25	25	78.4	193.62.193.165:25
10.82	4	25	25	78.4	193.62.193.165:25
11.03	4	25	25	78.4	193.62.193.165:25
11.24	4	25	25	78.1	193.62.193.165:25
11.45	4	25	25	78.1	193.62.193.165:25
11.66	4	25	25	78.1	193.62.193.165:25
11.87	4	25	25	78.1	193.62.193.165:25
12.09	4	25	25	78.1	193.62.193.165:25
12.30	4	25	25	78.1	193.62.193.165:25
12.51	4	25	25	78.4	193.62.193.165:25
12.72	4	25	25	78.1	193.62.193.165:25
12.93	4	25	25	78.4	193.62.193.165:25
13.14	4	25	25	78.1	193.62.193.165:25
13.35	4	25	25	78.1	193.62.193.165:25
13.57	4	25	25	78.1	193.62.193.165:25
