t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	9.0	-
0.20	7	1	1	23.9	193.62.193.80:1
0.41	7	1	1	24.3	193.62.193.80:1
0.62	7	1	1	24.3	193.62.193.80:1
0.83	10	1	1	26.9	193.62.193.165:1
1.03	10	1	1	26.9	193.62.193.165:1
1.24	10	1	1	26.9	193.62.193.165:1
1.45	10	1	1	26.9	193.62.193.165:1
1.66	10	1	1	26.9	193.62.193.165:1
1.86	10	2	1	26.9	193.62.193.165:1
2.07	10	1	1	26.9	193.62.193.165:1
2.28	10	1	1	26.9	193.62.193.165:1
2.49	7	1	1	19.1	193.62.193.165:1
2.69	7	1	1	19.1	193.62.193.165:1
2.90	7	1	1	19.1	193.62.193.165:1
3.11	7	1	1	19.1	193.62.193.165:1
3.31	7	1	1	19.1	193.62.193.165:1
3.52	7	2	1	19.1	193.62.193.165:1
3.73	7	0	0	13.8	-
3.93	7	1	1	24.0	193.62.193.80:1
4.14	7	1	1	24.4	193.62.193.80:1
4.35	6	0	0	13.8	-
4.55	10	1	1	26.9	193.62.193.165:1
4.76	10	1	1	26.9	193.62.193.165:1
4.97	10	1	1	26.9	193.62.193.165:1
5.17	10	1	1	26.9	193.62.193.165:1
5.38	10	1	1	26.9	193.62.193.165:1
5.59	10	2	1	26.9	193.62.193.165:1
5.80	10	2	1	26.9	193.62.193.165:1
6.00	6	0	0	13.8	-
6.21	7	1	1	19.1	193.62.193.165:1
6.41	7	1	1	19.1	193.62.193.165:1
6.62	7	1	1	19.1	193.62.193.165:1
6.83	7	1	1	19.1	193.62.193.165:1
7.03	7	1	1	19.1	193.62.193.165:1
7.24	7	2	1	19.1	193.62.193.165:1
7.45	6	0	0	14.3	-
7.65	7	0	0	23.2	-
7.86	7	1	1	23.9	193.62.193.80:1
8.07	7	1	1	24.4	193.62.193.80:1
8.27	10	0	0	26.9	-
8.48	10	1	1	26.9	193.62.193.165:1
8.69	10	1	1	26.9	193.62.193.165:1
8.89	10	1	1	26.9	193.62.193.165:1
9.10	10	1	1	26.9	193.62.193.165:1
9.31	10	2	1	26.9	193.62.193.165:1
9.52	10	1	1	26.9	193.62.193.165:1
9.72	10	2	1	26.9	193.62.193.165:1
9.93	7	0	0	19.2	-
10.14	7	1	1	19.2	193.62.193.165:1
10.34	7	1	1	19.2	193.62.193.165:1
10.55	7	1	1	19.2	193.62.193.165:1
10.76	7	1	1	19.2	193.62.193.165:1
10.96	7	2	1	19.2	193.62.193.165:1
11.17	7	2	1	19.2	193.62.193.165:1
11.38	7	0	0	23.2	-
11.58	7	1	1	23.9	193.62.193.80:1
11.79	7	1	1	24.3	193.62.193.80:1
12.00	10	0	0	26.7	-
12.21	10	1	1	26.7	193.62.193.165:1
12.41	10	1	1	26.7	193.62.193.165:1
12.62	10	1	1	26.7	193.62.193.165:1
12.83	10	1	1	26.7	193.62.193.165:1
13.04	10	1	1	26.7	193.62.193.165:1
13.24	10	2	1	26.7	193.62.193.165:1
13.45	10	2	1	26.7	193.62.193.165:1
13.66	7	0	0	19.0	-
13.86	7	1	1	19.0	193.62.193.165:1
14.07	7	1	1	19.0	193.62.193.165:1
14.28	7	1	1	19.0	193.62.193.165:1
14.48	7	1	1	19.0	193.62.193.165:1
14.69	7	2	1	19.0	193.62.193.165:1
14.90	7	2	1	19.0	193.62.193.165:1
15.10	7	0	0	23.3	-
15.32	7	1	1	23.9	193.62.193.80:1
15.52	7	1	1	24.4	193.62.193.80:1
15.73	10	0	0	27.0	-
15.94	10	1	1	27.0	193.62.193.165:1
16.15	10	1	1	27.0	193.62.193.165:1
16.35	10	1	1	27.0	193.62.193.165:1
16.56	10	1	1	27.0	193.62.193.165:1
16.77	10	2	1	27.0	193.62.193.165:1
16.97	10	1	1	27.0	193.62.193.165:1
17.18	10	2	1	27.0	193.62.193.165:1
17.39	7	0	0	19.0	-
17.60	7	1	1	19.0	193.62.193.165:1
17.80	7	1	1	19.0	193.62.193.165:1
18.01	7	1	1	19.0	193.62.193.165:1
18.22	7	1	1	19.0	193.62.193.165:1
18.43	7	2	1	19.0	193.62.193.165:1
18.64	7	2	1	19.0	193.62.193.165:1
18.84	7	1	1	19.0	193.62.193.165:1
19.05	7	1	1	24.0	193.62.193.80:1
19.26	7	1	1	24.4	193.62.193.80:1
19.46	7	0	0	13.6	-
19.67	10	1	1	26.7	193.62.193.165:1
19.88	10	1	1	26.7	193.62.193.165:1
20.09	10	1	1	26.7	193.62.193.165:1
20.29	10	1	1	26.7	193.62.193.165:1
20.50	10	1	1	26.7	193.62.193.165:1
20.71	10	2	1	26.7	193.62.193.165:1
20.91	10	2	1	26.7	193.62.193.165:1
21.12	6	0	0	13.8	-
21.32	7	1	1	19.1	193.62.193.165:1
21.53	7	1	1	19.1	193.62.193.165:1
21.74	7	1	1	19.1	193.62.193.165:1
21.95	7	1	1	19.1	193.62.193.165:1
22.15	7	1	1	19.1	193.62.193.165:1
22.36	7	2	1	19.1	193.62.193.165:1
22.57	7	1	1	19.1	193.62.193.165:1
22.77	7	1	1	23.9	193.62.193.80:1
22.98	7	1	1	24.3	193.62.193.80:1
23.19	7	0	0	13.6	-
23.39	10	1	1	26.8	193.62.193.165:1
23.60	10	1	1	26.8	193.62.193.165:1
23.81	10	1	1	26.8	193.62.193.165:1
24.02	10	1	1	26.8	193.62.193.165:1
24.22	10	1	1	26.8	193.62.193.165:1
24.43	10	2	1	26.8	193.62.193.165:1
24.64	10	2	1	26.8	193.62.193.165:1
24.85	6	0	0	13.8	-
25.05	7	1	1	19.0	193.62.193.165:1
25.26	7	1	1	19.0	193.62.193.165:1
25.46	7	1	1	19.0	193.62.193.165:1
25.67	7	1	1	19.0	193.62.193.165:1
25.88	7	1	1	19.0	193.62.193.165:1
26.09	7	2	1	19.0	193.62.193.165:1
26.30	6	0	0	14.3	-
26.50	7	1	1	23.9	193.62.193.80:1
26.71	7	1	1	24.4	193.62.193.80:1
26.91	10	0	0	26.7	-
27.12	10	1	1	26.7	193.62.193.165:1
27.33	10	1	1	26.7	193.62.193.165:1
27.54	10	1	1	26.7	193.62.193.165:1
27.74	10	1	1	26.7	193.62.193.165:1
27.95	10	1	1	26.7	193.62.193.165:1
28.16	10	2	1	26.7	193.62.193.165:1
28.37	10	2	1	26.7	193.62.193.165:1
28.57	7	0	0	19.0	-
28.78	7	1	1	19.0	193.62.193.165:1
28.99	7	1	1	19.0	193.62.193.165:1
29.19	7	1	1	19.0	193.62.193.165:1
29.40	7	1	1	19.0	193.62.193.165:1
29.61	7	1	1	19.0	193.62.193.165:1
29.82	7	2	1	19.0	193.62.193.165:1
30.02	7	1	1	19.0	193.62.193.165:1
30.23	7	0	0	23.2	-
30.44	7	1	1	23.9	193.62.193.80:1
30.64	7	1	1	24.4	193.62.193.80:1
30.85	10	0	0	26.8	-
31.06	10	1	1	26.8	193.62.193.165:1
31.26	10	1	1	26.8	193.62.193.165:1
31.47	10	1	1	26.8	193.62.193.165:1
