t_rel_s	workers	mbps
0.84	2	0.00
1.24	2	0.00
1.64	2	0.00
2.04	2	0.89
2.44	2	0.89
2.84	2	293.47
3.25	2	293.47
3.65	2	293.47
4.05	2	1792.76
4.45	2	1792.76
4.85	2	1948.82
5.25	2	1948.82
5.65	2	1948.82
6.05	2	2063.33
6.45	2	2063.33
6.85	2	1924.91
7.25	2	1924.91
7.65	2	1924.91
8.05	2	2023.42
8.45	2	2023.42
8.85	2	2041.13
9.25	2	2041.13
9.65	2	2041.13
10.05	2	2088.39
10.45	2	2088.39
10.85	2	1849.08
11.25	2	1849.08
11.66	2	1849.08
12.06	2	1871.43
12.46	2	1871.43
12.86	2	1548.63
13.26	2	1548.63
13.66	2	1548.63
14.06	2	1460.78
14.46	2	1460.78
14.86	2	1486.33
15.26	2	1486.33
15.66	2	1486.33
16.06	2	1521.30
16.46	2	1521.30
16.86	2	1481.46
17.26	2	1481.46
17.66	2	1481.46
18.06	2	1531.05
18.46	2	1531.05
18.86	2	1522.48
19.27	2	1522.48
19.67	2	1522.48
20.07	2	1503.12
20.47	2	1503.12
20.87	2	1532.57
21.27	2	1532.57
21.67	2	1532.57
22.07	2	1531.23
22.47	2	1531.23
22.87	2	1586.40
23.27	2	1586.40
23.67	2	1586.40
24.07	2	1576.67
24.47	2	1576.67
24.87	2	1418.55
25.27	2	1418.55
25.67	2	1418.55
26.08	2	1447.00
26.48	2	1447.00
26.88	2	1502.45
27.28	2	1502.45
27.68	2	1502.45
28.08	2	1612.76
28.48	2	1612.76
28.88	2	1646.79
29.28	2	1646.79
29.68	2	1646.79
30.08	2	1591.48
30.48	2	1591.48
30.88	2	1615.81
31.28	2	1615.81
31.68	2	1615.81
32.08	2	1459.98
32.48	2	1459.98
32.89	2	1421.94
33.29	2	1421.94
33.69	2	1421.94
34.09	2	1267.64
34.49	2	1267.64
34.89	2	1282.41
35.29	2	1282.41
35.69	2	1282.41
36.09	2	1336.21
36.49	2	1336.21
36.89	2	1374.44
37.29	2	1374.44
37.69	2	1374.44
38.09	2	1411.53
38.49	2	1411.53
38.89	2	1447.34
39.29	2	1447.34
39.70	2	1447.34
40.10	2	1480.67
40.50	2	1480.67
40.90	2	1527.67
41.30	2	1527.67
41.70	2	1527.67
42.10	2	1568.62
42.50	2	1568.62
42.90	2	1622.75
43.30	2	1622.75
43.70	2	1622.75
44.10	2	1645.19
44.50	2	1645.19
44.90	2	1641.29
45.30	2	1641.29
45.70	2	1641.29
46.11	2	1611.66
46.51	2	1611.66
46.91	2	1676.77
47.31	2	1676.77
47.71	2	1676.77
48.11	2	1726.95
48.51	2	1726.95
48.91	2	1805.46
49.31	2	1805.46
49.71	2	1805.46
50.11	2	1903.00
50.51	2	1903.00
50.91	2	1959.64
51.31	2	1959.64
51.71	2	1959.64
52.11	2	2099.50
52.52	2	2099.50
52.92	2	2190.27
53.32	2	2190.27
53.72	2	2190.27
54.12	2	2335.36
54.52	2	2335.36
54.92	2	2508.70
55.32	2	2508.70
55.72	2	2508.70
56.12	2	2655.96
56.52	2	2655.96
56.92	2	2878.35
57.32	2	2878.35
57.72	2	2878.35
58.12	2	3078.40
58.52	2	3078.40
58.93	2	3343.69
59.33	2	3343.69
59.73	2	3343.69
60.13	2	3425.31
60.53	2	3425.31
60.93	2	2776.15
61.33	2	2776.15
61.73	2	2776.15
62.13	2	2671.27
62.53	2	2671.27
62.93	2	2829.50
63.33	2	2829.50
63.73	2	2829.50
64.13	2	2991.81
64.54	2	2991.81
64.94	2	3159.41
65.34	2	3159.41
65.74	2	3159.41
66.14	2	2830.00
66.54	2	2830.00
66.94	2	2106.31
67.34	2	2106.31
67.74	2	2106.31
68.14	2	1596.77
68.54	2	1596.77
68.94	2	1612.22
69.34	2	1612.22
69.74	2	1612.22
70.14	2	1653.10
70.54	2	1653.10
70.94	2	1702.11
71.34	2	1702.11
71.74	2	1702.11
72.25	2	1161.58
72.65	2	1161.58
73.05	2	1161.58
73.45	2	2074.19
73.85	2	2074.19
74.25	2	1501.89
74.65	2	1501.89
75.05	2	1501.89
75.45	2	1476.09
75.85	2	1476.09
76.25	2	1525.80
76.65	2	1525.80
77.05	2	1525.80
77.45	2	1439.80
77.85	2	1439.80
78.25	2	1455.86
78.65	2	1455.86
79.05	2	1455.86
79.45	2	1391.83
79.85	2	1391.83
80.25	2	1219.36
80.65	2	1219.36
81.05	2	1219.36
81.45	2	1014.42
81.85	2	1014.42
82.25	2	1046.65
82.65	2	1046.65
83.06	2	1046.65
83.46	2	1073.81
83.86	2	1073.81
84.26	2	1068.25
84.66	2	1068.25
85.06	2	1068.25
85.46	2	873.21
85.86	2	873.21
86.26	2	905.88
86.66	2	905.88
87.06	2	905.88
87.46	2	930.47
87.86	2	930.47
88.26	2	954.40
88.66	2	954.40
89.06	2	954.40
89.46	2	999.57
89.86	2	999.57
90.26	2	947.30
90.66	2	947.30
91.06	2	947.30
91.46	2	962.45
91.86	2	962.45
92.26	2	901.15
92.66	2	901.15
93.06	2	901.15
93.46	2	714.87
93.86	2	714.87
94.26	2	1028.24
94.66	2	1028.24
95.06	2	1028.24
95.46	2	1051.19
95.86	2	1051.19
96.26	2	1149.63
96.67	2	1149.63
97.07	2	1149.63
97.47	2	1212.83
97.87	2	1212.83
98.27	2	1274.48
98.67	2	1274.48
99.07	2	1274.48
99.47	2	1186.23
99.87	2	1186.23
100.27	2	1022.19
100.67	2	1022.19
101.07	2	1022.19
101.47	2	720.65
101.87	2	720.65
102.27	2	643.66
102.67	2	643.66
103.07	2	643.66
103.47	2	664.63
103.87	2	664.63
104.27	2	720.34
104.67	2	720.34
105.07	2	720.34
105.47	2	765.21
105.87	2	765.21
106.27	2	798.17
106.67	2	798.17
107.07	2	798.17
107.47	2	877.98
107.88	2	877.98
108.28	2	962.31
108.68	2	962.31
109.08	2	962.31
109.48	2	1043.92
109.88	2	1043.92
110.28	2	1064.03
110.68	2	1064.03
111.08	2	1064.03
111.48	2	1149.27
111.88	2	1149.27
112.28	2	1227.53
112.68	2	1227.53
113.08	2	1227.53
113.48	2	1315.08
113.88	2	1315.08
114.28	2	976.45
114.68	2	976.45
115.08	2	976.45
115.48	2	968.46
115.88	2	968.46
116.28	2	798.90
116.68	2	798.90
117.08	2	798.90
117.48	2	405.01
117.88	2	405.01
118.28	2	376.13
118.68	2	376.13
119.08	2	376.13
119.48	2	405.65
119.88	2	405.65
120.28	2	419.50
120.68	2	419.50
121.09	2	419.50
121.49	2	294.58
121.89	2	294.58
122.29	2	80.19
122.69	2	80.19
123.09	2	80.19
123.49	2	77.30
123.89	2	77.30
124.29	2	79.54
124.69	2	79.54
125.09	2	79.54
125.49	2	80.36
125.89	2	80.36
126.29	2	79.29
126.69	2	79.29
127.09	2	79.29
127.49	2	82.89
127.89	2	82.89
128.29	2	86.36
128.69	2	86.36
129.09	2	86.36
129.50	2	87.48
129.90	2	87.48
130.30	2	96.22
130.70	2	96.22
131.10	2	96.22
131.50	2	104.67
131.90	2	104.67
