t_rel_s	workers	mbps
30.75	2	0.00
31.15	2	0.00
31.55	2	0.00
31.95	2	0.83
32.35	2	0.83
32.75	2	2.73
33.15	2	2.73
33.55	2	2.73
33.95	2	61.14
34.35	2	61.14
34.75	2	217.49
35.16	2	217.49
35.56	2	217.49
35.96	1	155.07
36.36	1	155.07
36.76	1	541.44
37.16	1	541.44
37.56	1	541.44
37.96	1	565.91
38.36	1	565.91
38.76	1	610.13
39.16	1	610.13
39.56	1	610.13
39.96	1	612.71
40.36	1	612.71
40.76	2	464.46
41.16	2	464.46
41.56	2	464.46
41.96	2	266.83
42.36	2	266.83
42.77	2	484.26
43.17	2	484.26
43.57	2	484.26
43.97	2	486.17
44.37	2	486.17
44.77	2	483.74
45.17	2	483.74
45.57	2	483.74
45.97	1	531.20
46.37	1	531.20
46.77	1	303.70
47.17	1	303.70
47.57	1	303.70
47.97	1	208.12
48.37	1	208.12
48.77	1	210.42
49.17	1	210.42
49.57	1	210.42
49.98	1	116.83
50.38	1	116.83
50.78	2	99.47
51.18	2	99.47
51.58	2	99.47
51.98	2	54.82
52.38	2	54.82
52.78	2	171.88
53.18	2	171.88
53.58	2	171.88
53.98	2	444.31
54.38	2	444.31
54.78	2	422.37
55.19	2	422.37
55.59	2	422.37
55.99	3	433.45
56.39	3	433.45
56.79	3	394.02
57.19	3	394.02
57.59	3	394.02
57.99	3	415.86
58.39	3	415.86
58.79	3	271.25
59.19	3	271.25
59.59	3	271.25
59.99	3	623.55
60.39	3	623.55
60.79	5	605.74
61.19	5	605.74
61.59	5	605.74
61.99	5	617.03
62.39	5	617.03
62.79	5	830.03
63.19	5	830.03
63.59	5	830.03
63.99	5	1016.43
64.39	5	1016.43
64.79	5	878.52
65.20	5	878.52
65.60	5	878.52
66.00	7	902.48
66.40	7	902.48
66.80	7	861.43
67.20	7	861.43
67.60	7	861.43
68.00	7	842.76
68.40	7	842.76
68.80	7	984.10
69.20	7	984.10
69.60	7	984.10
70.00	7	1244.65
70.40	7	1244.65
70.80	8	1239.23
71.20	8	1239.23
71.60	8	1239.23
72.00	8	1120.39
72.40	8	1120.39
72.80	8	1153.47
73.20	8	1153.47
73.60	8	1153.47
74.00	8	1057.60
74.41	8	1057.60
74.81	8	1360.76
75.21	8	1360.76
75.61	8	1360.76
76.01	9	1383.04
76.41	9	1383.04
76.81	9	1254.70
77.21	9	1254.70
77.61	9	1254.70
78.01	9	1121.15
78.41	9	1121.15
78.81	9	1046.93
79.21	9	1046.93
79.61	9	1046.93
80.01	9	1171.55
80.41	9	1171.55
80.81	8	1130.01
81.21	8	1130.01
81.61	8	1130.01
82.01	8	1128.10
82.41	8	1128.10
82.81	8	1248.76
83.21	8	1248.76
83.61	8	1248.76
84.01	8	1176.92
84.41	8	1176.92
84.81	8	1075.78
85.21	8	1075.78
85.61	8	1075.78
86.01	7	1102.85
86.41	7	1102.85
86.81	7	1051.91
87.21	7	1051.91
87.61	7	1051.91
88.02	7	1018.55
88.42	7	1018.55
88.82	7	997.03
89.22	7	997.03
89.62	7	997.03
90.02	7	902.30
90.42	7	902.30
90.82	8	633.58
91.22	8	633.58
91.62	8	633.58
92.02	8	690.28
92.42	8	690.28
92.82	8	647.37
93.22	8	647.37
93.62	8	647.37
94.02	8	543.47
94.42	8	543.47
94.82	8	585.32
95.22	8	585.32
95.62	8	585.32
96.02	5	560.88
96.42	5	560.88
96.82	5	403.85
97.22	5	403.85
97.62	5	403.85
98.02	5	433.42
98.42	5	433.42
98.82	5	428.34
99.22	5	428.34
99.63	5	428.34
100.03	5	548.07
100.43	5	548.07
100.83	6	460.74
101.23	6	460.74
101.63	6	460.74
102.03	6	521.07
102.43	6	521.07
102.83	6	439.38
103.23	6	439.38
103.63	6	439.38
104.03	6	559.63
104.43	6	559.63
104.83	6	444.77
105.23	6	444.77
105.63	6	444.77
106.03	7	390.62
106.43	7	390.62
106.83	7	380.67
107.23	7	380.67
107.63	7	380.67
108.03	7	366.55
108.43	7	366.55
108.83	7	272.15
109.23	7	272.15
109.63	7	272.15
110.03	7	312.54
110.43	7	312.54
110.83	5	226.73
111.23	5	226.73
111.64	5	226.73
112.04	5	166.09
112.44	5	166.09
112.84	5	179.99
113.24	5	179.99
113.64	5	179.99
114.04	5	137.13
114.44	5	137.13
114.84	5	170.17
115.24	5	170.17
115.64	5	170.17
116.04	6	163.69
116.44	6	163.69
116.84	6	281.85
117.24	6	281.85
117.64	6	281.85
118.04	6	447.63
118.44	6	447.63
118.84	6	412.76
119.24	6	412.76
119.65	6	412.76
120.05	6	451.45
120.45	6	451.45
120.85	11	481.54
121.25	11	481.54
121.65	11	481.54
122.05	11	426.83
122.45	11	426.83
122.85	11	470.87
123.25	11	470.87
123.65	11	470.87
124.05	11	531.40
124.45	11	531.40
124.85	11	532.98
125.25	11	532.98
125.65	11	532.98
126.05	8	377.15
126.45	8	377.15
126.85	7	402.98
127.25	6	402.98
127.65	5	402.98
