t_rel_s	workers	mbps
1.60	2	0.00
2.00	2	0.00
2.40	2	0.00
2.80	2	0.70
3.20	2	0.70
3.60	2	207.55
4.00	2	207.55
4.41	2	207.55
4.81	2	1246.46
5.21	2	1246.46
5.61	2	1145.47
6.01	2	1145.47
6.41	2	1145.47
6.81	2	1118.06
7.21	2	1118.06
7.61	2	1109.00
8.01	2	1109.00
8.41	2	1109.00
8.81	2	1060.46
9.21	2	1060.46
9.61	16	951.75
10.01	16	951.75
10.41	16	951.75
10.81	16	799.47
11.21	16	799.47
11.62	16	2305.14
12.04	16	2305.14
12.46	16	2305.14
12.87	16	4398.81
13.28	16	4398.81
13.69	16	4426.77
14.09	16	4426.77
14.49	16	4426.77
14.90	16	3777.28
15.30	16	3777.28
15.70	16	3062.99
16.10	16	3062.99
16.51	16	3062.99
16.91	16	2935.98
17.31	16	2935.98
17.72	16	2858.76
18.12	16	2858.76
18.52	16	2858.76
18.92	16	2641.97
19.32	8	2641.97
19.73	8	2448.93
20.13	8	2448.93
20.53	8	2448.93
20.94	8	2340.35
21.34	8	2340.35
21.74	8	2361.35
22.14	8	2361.35
22.54	8	2361.35
22.94	8	2348.18
23.34	8	2348.18
23.74	8	2141.02
24.15	8	2141.02
24.55	8	2141.02
24.95	8	1986.46
25.35	8	1986.46
25.75	8	1946.95
26.15	8	1946.95
26.55	8	1946.95
26.95	8	1938.03
27.35	8	1938.03
27.75	8	1958.72
28.15	8	1958.72
28.55	8	1958.72
28.96	16	1932.08
29.36	16	1932.08
29.76	16	1910.88
30.16	16	1910.88
30.56	16	1910.88
30.96	16	1792.64
31.36	16	1792.64
31.76	16	1811.75
32.16	16	1811.75
32.56	16	1811.75
32.96	16	1804.35
33.36	16	1804.35
33.76	16	1775.66
34.16	16	1775.66
34.57	16	1775.66
34.97	16	1842.18
35.37	16	1842.18
35.77	16	1810.78
36.52	16	1810.78
36.92	16	1442.06
37.32	16	1442.06
37.73	16	2059.11
38.13	16	2059.11
38.53	16	2059.11
38.93	16	1949.01
39.33	16	1949.01
39.73	16	1914.70
40.13	16	1914.70
40.53	16	1914.70
40.93	16	1816.77
41.33	16	1816.77
41.73	16	1640.46
42.13	16	1640.46
42.53	16	1640.46
42.93	16	1574.19
43.33	16	1574.19
43.73	16	1399.12
44.14	16	1399.12
44.54	16	1399.12
44.94	16	1254.66
45.34	16	1254.66
45.74	16	1300.65
46.14	16	1300.65
46.54	16	1300.65
46.94	16	1353.78
47.34	16	1353.78
47.74	16	1365.92
48.14	16	1365.92
48.54	16	1365.92
48.94	16	1182.42
49.35	16	1182.42
49.75	16	955.56
50.15	16	955.56
50.55	16	955.56
50.95	16	995.05
51.35	16	995.05
51.75	16	1007.80
52.15	16	1007.80
52.55	16	1007.80
52.95	16	1027.80
53.35	16	1027.80
53.75	16	980.53
54.15	16	980.53
54.55	16	980.53
54.95	16	971.53
55.35	16	971.53
55.75	16	972.46
56.15	16	972.46
56.55	16	972.46
56.95	16	1000.99
57.35	16	1000.99
57.75	16	1029.49
58.15	16	1029.49
58.55	16	1029.49
58.96	16	1037.88
59.36	16	1037.88
59.76	16	1099.91
60.16	16	1099.91
60.56	16	1099.91
60.96	16	1055.85
61.36	16	1055.85
61.76	16	1056.01
62.16	16	1056.01
62.56	16	1056.01
62.96	16	1079.57
63.36	16	1079.57
63.76	16	1140.90
64.16	16	1140.90
64.56	16	1140.90
64.96	16	1200.07
65.36	16	1200.07
65.76	16	1006.14
66.16	16	1006.14
66.56	16	1006.14
66.96	16	1041.10
67.36	16	1041.10
67.76	16	979.83
68.16	15	979.83
68.56	15	979.83
68.96	15	955.88
69.36	15	955.88
69.76	15	994.70
70.16	15	994.70
70.56	15	994.70
70.96	15	1043.57
71.37	15	1043.57
71.77	15	1060.35
72.17	15	1060.35
72.57	15	1060.35
72.97	15	1088.21
73.37	15	1088.21
73.77	15	1083.26
74.17	15	1083.26
74.57	15	1083.26
74.97	15	1142.05
75.37	15	1142.05
75.77	15	937.09
76.17	15	937.09
76.57	15	937.09
76.97	15	906.62
77.37	15	906.62
77.77	15	874.44
78.17	15	874.44
78.57	15	874.44
78.97	15	695.68
79.37	15	695.68
79.77	15	665.10
80.17	15	665.10
80.57	15	665.10
80.97	15	620.79
81.37	15	620.79
81.77	15	553.55
82.17	15	553.55
82.57	15	553.55
82.97	15	553.89
83.38	15	553.89
83.78	14	548.33
84.18	14	548.33
84.58	14	548.33
84.98	14	512.99
85.38	14	512.99
85.78	14	541.91
86.18	14	541.91
86.58	14	541.91
86.98	14	502.49
87.38	14	502.49
87.78	14	415.49
88.18	14	415.49
88.58	14	415.49
88.98	14	1097.57
89.38	14	1097.57
89.78	14	1431.68
90.18	14	1431.68
90.58	14	1431.68
90.98	14	1786.65
91.38	14	1786.65
91.79	14	2272.48
92.19	14	2272.48
92.59	13	2272.48
93.00	13	2900.67
93.40	13	2900.67
93.80	13	3146.89
94.21	13	3146.89
94.61	13	3146.89
95.01	13	3191.33
95.41	13	3191.33
95.81	13	3253.75
96.21	13	3253.75
96.62	13	3253.75
97.02	13	3153.35
97.42	12	3153.35
97.82	12	2990.94
98.22	11	2990.94
98.62	11	2990.94
99.02	11	2653.03
99.42	11	2653.03
99.83	11	2477.71
100.23	11	2477.71
100.63	11	2477.71
101.03	11	2336.39
101.43	11	2336.39
101.83	11	2349.50
102.23	11	2349.50
102.63	11	2349.50
103.03	11	1904.90
103.43	11	1904.90
103.83	11	1672.66
104.23	11	1672.66
104.63	11	1672.66
105.03	11	1751.95
105.43	10	1751.95
105.83	10	1682.23
106.23	10	1682.23
106.64	10	1682.23
107.04	10	1397.98
107.44	10	1397.98
107.84	10	1316.94
108.24	10	1316.94
108.64	10	1316.94
109.04	10	1320.26
109.44	10	1320.26
109.84	10	1332.84
110.24	10	1332.84
110.64	10	1332.84
111.04	10	1376.71
111.44	10	1376.71
111.84	10	1406.84
112.24	10	1406.84
112.64	10	1406.84
113.04	10	1436.97
113.44	10	1436.97
113.84	10	1486.09
114.24	10	1486.09
114.64	10	1486.09
115.04	10	1426.28
115.44	10	1426.28
115.84	10	1413.66
116.24	10	1413.66
116.64	10	1413.66
117.05	10	1389.26
117.45	10	1389.26
117.85	10	1469.61
118.25	10	1469.61
118.65	10	1469.61
119.05	10	1394.23
119.45	10	1394.23
