t_rel_s	workers	mbps
30.74	2	0.00
31.14	2	0.00
31.54	2	0.00
31.94	2	0.65
32.35	2	0.65
32.75	2	1.95
33.15	2	1.95
33.55	2	1.95
33.95	2	3.86
34.35	2	3.86
34.75	2	275.49
35.15	2	275.49
35.55	2	275.49
35.95	2	139.24
36.35	2	139.24
36.75	2	73.95
37.15	2	73.95
37.55	2	73.95
37.95	2	590.67
38.35	2	590.67
38.75	40	426.56
39.15	40	426.56
39.56	40	426.56
39.96	40	380.35
40.36	40	380.35
40.76	40	1629.76
41.16	40	1629.76
41.57	40	1629.76
41.99	40	4021.60
42.40	40	4021.60
42.81	40	4091.73
43.21	40	4091.73
43.62	40	4091.73
44.02	40	3865.60
44.42	40	3865.60
44.82	40	3424.56
45.22	40	3424.56
45.62	40	3424.56
46.03	40	3451.51
46.43	40	3451.51
46.83	40	3020.30
47.23	40	3020.30
47.63	40	3020.30
48.03	40	2553.38
48.43	20	2553.38
48.83	20	2463.54
49.24	20	2463.54
49.64	20	2463.54
50.04	20	2131.33
50.44	20	2131.33
50.84	20	1636.12
51.24	20	1636.12
51.64	20	1636.12
52.04	20	1509.56
52.44	20	1509.56
52.84	20	2314.82
53.24	20	2314.82
53.64	20	2314.82
54.04	20	2352.98
54.44	20	2352.98
54.84	20	2277.54
55.24	20	2277.54
55.64	20	2277.54
56.04	20	1817.50
56.45	20	1817.50
56.85	19	1512.55
57.25	19	1512.55
57.65	19	1512.55
58.05	19	1178.80
58.45	19	1178.80
58.85	19	1000.44
59.25	19	1000.44
59.65	19	1000.44
60.05	19	939.26
60.45	19	939.26
60.85	19	841.40
61.25	19	841.40
61.65	19	841.40
62.05	16	813.50
62.45	16	813.50
62.85	16	607.77
63.25	16	607.77
63.65	15	607.77
64.05	14	541.45
64.45	13	541.45
64.85	13	424.14
65.25	13	424.14
65.65	13	424.14
66.05	13	392.74
66.45	13	392.74
66.85	13	387.58
67.26	13	387.58
67.66	12	387.58
68.06	12	388.01
68.46	11	388.01
68.86	11	295.87
69.26	11	295.87
69.66	11	295.87
70.06	11	228.02
70.46	11	228.02
70.86	11	207.73
71.26	11	207.73
71.66	11	207.73
72.06	11	204.65
72.62	11	204.65
73.02	11	205.54
73.42	11	205.54
73.82	11	214.17
74.22	11	214.17
74.62	11	214.17
75.02	10	190.47
75.42	10	190.47
75.82	10	168.86
76.22	10	168.86
76.63	10	168.86
77.03	10	177.20
77.43	10	177.20
77.83	10	184.47
78.23	10	184.47
78.63	9	184.47
79.03	9	154.11
79.43	9	154.11
79.83	9	135.61
80.23	9	135.61
80.63	9	135.61
81.03	9	146.35
81.43	9	146.35
81.83	8	152.26
82.23	8	152.26
82.63	8	152.26
83.03	8	156.90
83.43	8	156.90
83.83	8	171.37
84.23	8	171.37
84.63	8	171.37
85.03	8	193.31
85.43	8	193.31
85.83	8	224.62
86.23	8	224.62
86.63	8	224.62
87.03	7	250.82
87.43	7	250.82
87.84	7	167.78
88.24	6	167.78
88.64	6	167.78
89.04	6	143.95
89.44	6	143.95
89.84	6	119.99
90.24	6	119.99
90.64	5	119.99
91.04	5	116.93
91.44	5	116.93
91.84	5	103.70
92.24	5	103.70
92.64	5	103.70
93.04	5	99.82
93.44	5	99.82
93.84	5	98.21
94.24	5	98.21
94.64	4	98.21
95.04	4	74.89
95.44	4	74.89
95.84	4	60.09
96.24	4	60.09
96.64	4	60.09
97.05	4	61.24
97.45	4	61.24
97.85	4	65.34
98.25	4	65.34
98.65	4	65.34
99.05	4	68.26
99.45	4	68.26
99.85	4	69.40
100.25	4	69.40
100.65	4	69.40
101.05	4	74.86
101.45	4	74.86
101.85	4	84.75
102.25	4	84.75
102.65	4	84.75
103.05	3	88.39
103.45	3	88.39
103.85	3	64.35
104.25	3	64.35
104.65	3	64.35
105.06	2	56.00
105.46	1	56.00
105.86	1	38.41
106.26	1	38.41
106.66	1	38.41
107.06	1	28.72
107.46	1	28.72
107.86	1	30.44
108.26	1	30.44
108.66	1	30.44
109.06	1	34.86
109.46	1	34.86
109.86	1	35.61
110.27	1	35.61
110.67	1	35.61
111.07	1	36.77
111.47	1	36.77
111.87	1	37.16
112.27	1	37.16
112.67	1	37.16
113.07	1	36.91
113.47	1	36.91
113.87	1	29.18
114.27	1	29.18
114.67	1	29.18
115.08	1	31.14
115.48	1	31.14
115.88	1	33.66
116.28	1	33.66
116.68	1	33.66
117.08	1	34.78
117.48	1	34.78
117.88	1	37.59
118.28	1	37.59
118.68	1	37.59
119.08	1	37.03
119.48	1	37.03
119.88	1	36.08
120.28	1	36.08
120.68	1	36.08
121.08	1	33.78
