t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.8	-
0.20	5	0	0	66.2	-
0.41	6	0	0	75.5	-
0.62	6	2	2	76.9	193.62.193.80:2
0.83	6	2	2	77.9	193.62.193.80:2
1.04	4	2	2	58.0	193.62.193.165:2
1.25	4	2	2	58.2	193.62.193.165:2
1.46	4	2	2	58.2	193.62.193.165:2
1.67	4	2	2	58.2	193.62.193.165:2
1.87	4	9	9	60.7	193.62.193.165:9
2.08	4	9	9	60.9	193.62.193.165:9
2.29	4	16	16	64.0	193.62.193.165:16
2.49	4	16	16	64.6	193.62.193.165:16
2.70	4	16	16	66.3	193.62.193.165:16
2.91	4	16	16	67.0	193.62.193.165:16
3.12	4	16	16	68.5	193.62.193.165:16
3.33	4	16	16	68.5	193.62.193.165:16
3.54	4	16	16	69.2	193.62.193.165:16
3.74	4	16	16	69.6	193.62.193.165:16
3.95	4	16	16	69.1	193.62.193.165:16
4.16	4	16	16	69.4	193.62.193.165:16
4.37	4	16	16	69.7	193.62.193.165:16
4.58	4	16	16	69.6	193.62.193.165:16
4.79	4	16	16	70.0	193.62.193.165:16
4.99	4	16	16	70.3	193.62.193.165:16
5.20	4	16	16	70.3	193.62.193.165:16
5.41	4	16	16	70.3	193.62.193.165:16
5.62	4	16	16	70.3	193.62.193.165:16
5.83	4	16	16	70.3	193.62.193.165:16
6.03	4	16	16	70.3	193.62.193.165:16
6.24	4	16	16	70.3	193.62.193.165:16
6.45	4	16	16	70.3	193.62.193.165:16
6.66	4	16	16	70.3	193.62.193.165:16
6.87	4	16	16	70.3	193.62.193.165:16
7.08	4	16	16	70.2	193.62.193.165:16
7.28	4	16	16	70.2	193.62.193.165:16
7.49	4	16	16	70.3	193.62.193.165:16
7.70	4	16	16	70.3	193.62.193.165:16
7.91	4	16	16	70.3	193.62.193.165:16
8.12	4	16	16	70.3	193.62.193.165:16
8.33	4	16	16	70.3	193.62.193.165:16
8.53	4	16	16	70.3	193.62.193.165:16
8.74	4	16	16	70.3	193.62.193.165:16
8.95	4	16	16	70.3	193.62.193.165:16
9.16	4	16	16	70.3	193.62.193.165:16
9.36	4	16	16	70.3	193.62.193.165:16
9.57	4	16	16	70.3	193.62.193.165:16
9.78	4	16	16	70.3	193.62.193.165:16
9.99	4	16	16	70.3	193.62.193.165:16
10.20	4	16	16	70.3	193.62.193.165:16
10.41	4	16	16	70.3	193.62.193.165:16
10.61	4	16	16	70.3	193.62.193.165:16
10.82	4	16	16	70.3	193.62.193.165:16
11.03	4	16	16	70.3	193.62.193.165:16
11.24	4	16	16	70.3	193.62.193.165:16
11.45	4	16	16	70.3	193.62.193.165:16
11.65	4	16	16	70.3	193.62.193.165:16
11.86	4	16	16	70.3	193.62.193.165:16
12.07	4	16	16	70.3	193.62.193.165:16
12.28	4	16	16	70.3	193.62.193.165:16
12.48	4	16	16	70.3	193.62.193.165:16
12.69	4	16	16	70.6	193.62.193.165:16
12.90	4	16	16	70.8	193.62.193.165:16
13.10	4	16	16	70.6	193.62.193.165:16
13.31	4	16	16	70.5	193.62.193.165:16
13.52	4	16	16	70.4	193.62.193.165:16
13.72	4	16	16	70.7	193.62.193.165:16
13.93	4	16	16	70.5	193.62.193.165:16
