t_rel_s	workers	mbps
3.93	8	0.00
4.33	8	0.00
4.73	8	0.00
5.13	8	4.93
5.53	7	4.93
5.94	7	1829.29
6.34	7	1829.29
6.74	7	1829.29
7.14	7	3007.36
7.54	7	3007.36
7.94	7	2921.96
8.34	7	2921.96
8.74	7	2921.96
9.14	5	2816.95
9.54	5	2816.95
9.94	5	1996.51
10.34	5	1996.51
10.74	4	1996.51
11.14	4	1990.39
11.54	4	1990.39
11.94	4	1701.94
12.35	4	1701.94
12.75	4	1701.94
13.15	4	1708.96
13.55	3	1708.96
13.95	3	1468.01
14.35	3	1468.01
14.75	3	1468.01
15.15	2	1321.78
15.55	1	1321.78
15.95	1	579.58
16.35	1	579.58
16.75	1	579.58
17.15	1	410.54
17.55	1	410.54
17.95	1	395.69
18.35	1	395.69
18.70	0	395.69
