t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.8	-
0.21	5	0	0	66.1	-
0.42	6	0	0	75.8	-
0.63	8	3	3	97.0	193.62.193.80:3
0.86	8	4	4	99.0	193.62.193.80:4
1.07	5	1	1	67.3	193.62.193.80:1
1.28	4	8	8	60.3	193.62.193.165:8
1.49	4	8	8	60.4	193.62.193.165:8
1.70	4	8	8	60.4	193.62.193.165:8
1.91	4	8	8	60.4	193.62.193.165:8
2.12	4	15	15	63.1	193.62.193.165:15
2.33	4	17	17	64.5	193.62.193.165:17
2.54	4	17	17	64.8	193.62.193.165:17
2.74	4	18	18	66.7	193.62.193.165:18
2.95	4	18	18	68.2	193.62.193.165:18
3.16	4	18	18	70.7	193.62.193.165:18
3.37	4	18	18	72.7	193.62.193.165:18
3.58	4	18	18	75.2	193.62.193.165:18
3.78	4	18	18	77.9	193.62.193.165:18
3.99	4	18	18	75.2	193.62.193.165:18
4.20	4	18	18	75.2	193.62.193.165:18
4.40	4	18	18	75.2	193.62.193.165:18
4.61	4	18	18	75.2	193.62.193.165:18
4.82	4	18	18	75.2	193.62.193.165:18
5.03	4	18	18	75.2	193.62.193.165:18
5.23	4	18	18	75.2	193.62.193.165:18
5.44	4	18	18	75.5	193.62.193.165:18
5.65	4	18	18	76.4	193.62.193.165:18
5.86	4	18	18	78.1	193.62.193.165:18
6.07	4	18	18	77.8	193.62.193.165:18
6.27	4	18	18	76.5	193.62.193.165:18
6.48	4	18	18	75.4	193.62.193.165:18
6.69	4	18	18	76.5	193.62.193.165:18
6.90	4	18	18	75.2	193.62.193.165:18
7.10	4	18	18	75.2	193.62.193.165:18
7.31	4	18	18	75.2	193.62.193.165:18
7.52	4	18	18	75.2	193.62.193.165:18
7.73	4	18	18	75.2	193.62.193.165:18
7.93	4	18	18	75.2	193.62.193.165:18
8.14	4	18	18	75.2	193.62.193.165:18
8.35	4	18	18	75.2	193.62.193.165:18
8.55	4	18	18	75.2	193.62.193.165:18
8.76	4	18	18	75.2	193.62.193.165:18
8.97	4	18	18	75.2	193.62.193.165:18
9.18	4	18	18	76.0	193.62.193.165:18
9.38	4	18	18	75.7	193.62.193.165:18
9.59	4	18	18	76.8	193.62.193.165:18
9.80	4	18	18	75.2	193.62.193.165:18
10.01	4	18	18	75.4	193.62.193.165:18
10.21	4	18	18	75.7	193.62.193.165:18
10.42	4	18	18	76.4	193.62.193.165:18
10.63	4	18	18	75.6	193.62.193.165:18
10.84	4	18	18	75.6	193.62.193.165:18
11.04	4	18	18	75.6	193.62.193.165:18
11.25	4	18	18	75.8	193.62.193.165:18
11.46	4	18	18	75.6	193.62.193.165:18
11.67	4	18	18	75.6	193.62.193.165:18
11.87	4	18	18	75.6	193.62.193.165:18
12.08	4	18	18	75.6	193.62.193.165:18
12.29	4	18	18	75.6	193.62.193.165:18
12.50	4	18	18	75.6	193.62.193.165:18
12.71	4	18	18	75.6	193.62.193.165:18
12.91	4	18	18	78.6	193.62.193.165:18
13.12	4	18	18	75.6	193.62.193.165:18
13.33	4	18	18	75.6	193.62.193.165:18
13.54	4	18	18	75.6	193.62.193.165:18
13.75	4	18	18	75.6	193.62.193.165:18
13.96	4	18	18	75.6	193.62.193.165:18
14.17	4	18	18	75.6	193.62.193.165:18
14.37	4	18	18	75.6	193.62.193.165:18
14.58	4	18	18	75.6	193.62.193.165:18
14.79	4	18	18	75.6	193.62.193.165:18
15.00	4	18	18	75.9	193.62.193.165:18
15.21	4	18	18	75.9	193.62.193.165:18
15.42	4	18	18	75.6	193.62.193.165:18
15.63	4	18	18	75.6	193.62.193.165:18
15.83	4	18	18	75.6	193.62.193.165:18
16.04	4	18	18	75.6	193.62.193.165:18
16.25	4	18	18	75.6	193.62.193.165:18
16.46	4	18	18	75.6	193.62.193.165:18
16.67	4	18	18	75.6	193.62.193.165:18
16.87	4	18	18	75.6	193.62.193.165:18
17.08	4	18	18	75.6	193.62.193.165:18
17.29	4	18	18	75.6	193.62.193.165:18
17.50	4	18	18	75.6	193.62.193.165:18
17.71	4	18	18	75.6	193.62.193.165:18
17.92	4	18	18	75.6	193.62.193.165:18
18.13	4	18	18	75.6	193.62.193.165:18
18.34	4	18	18	75.6	193.62.193.165:18
18.54	4	18	18	75.6	193.62.193.165:18
18.76	4	18	18	75.6	193.62.193.165:18
18.97	4	18	18	75.6	193.62.193.165:18
19.18	4	18	18	75.6	193.62.193.165:18
19.39	4	18	18	75.6	193.62.193.165:18
19.59	4	18	18	75.6	193.62.193.165:18
19.80	4	18	18	75.6	193.62.193.165:18
20.02	4	18	18	75.6	193.62.193.165:18
20.22	4	18	18	75.6	193.62.193.165:18
20.43	4	18	18	75.6	193.62.193.165:18
20.64	4	18	18	75.6	193.62.193.165:18
20.85	4	18	18	75.6	193.62.193.165:18
21.06	4	18	18	75.6	193.62.193.165:18
21.27	4	18	18	75.6	193.62.193.165:18
21.48	4	18	18	75.6	193.62.193.165:18
21.69	4	18	18	75.6	193.62.193.165:18
21.89	4	18	18	75.6	193.62.193.165:18
22.10	4	18	18	75.6	193.62.193.165:18
22.31	4	18	18	75.6	193.62.193.165:18
22.51	4	18	18	75.6	193.62.193.165:18
22.72	4	18	18	75.6	193.62.193.165:18
22.93	4	18	18	75.6	193.62.193.165:18
23.14	4	18	18	75.6	193.62.193.165:18
23.35	4	18	18	75.6	193.62.193.165:18
23.56	4	18	18	75.6	193.62.193.165:18
23.77	4	18	18	75.6	193.62.193.165:18
23.98	4	18	18	75.6	193.62.193.165:18
24.19	4	18	18	75.6	193.62.193.165:18
24.40	4	18	18	75.6	193.62.193.165:18
24.61	4	18	18	75.6	193.62.193.165:18
24.82	4	18	18	75.6	193.62.193.165:18
25.02	4	18	18	75.6	193.62.193.165:18
25.23	4	18	18	75.6	193.62.193.165:18
25.44	4	18	18	75.9	193.62.193.165:18
25.65	4	18	18	75.9	193.62.193.165:18
25.86	4	18	18	75.9	193.62.193.165:18
26.07	4	18	18	75.9	193.62.193.165:18
26.28	4	18	18	75.6	193.62.193.165:18
26.48	4	18	18	75.6	193.62.193.165:18
26.69	4	18	18	75.6	193.62.193.165:18
26.90	4	18	18	75.6	193.62.193.165:18
27.10	4	18	18	75.6	193.62.193.165:18
27.31	4	18	18	75.6	193.62.193.165:18
27.52	4	18	18	75.6	193.62.193.165:18
27.72	4	18	18	75.6	193.62.193.165:18
27.93	4	18	18	75.6	193.62.193.165:18
28.14	4	18	18	75.6	193.62.193.165:18
28.35	4	18	18	80.0	193.62.193.165:18
28.55	4	18	18	75.7	193.62.193.165:18
28.76	4	18	18	75.7	193.62.193.165:18
28.97	4	18	18	75.7	193.62.193.165:18
29.17	4	18	18	75.7	193.62.193.165:18
29.38	4	18	18	75.7	193.62.193.165:18
29.59	4	18	18	75.7	193.62.193.165:18
29.79	4	18	18	75.7	193.62.193.165:18
30.00	4	18	18	75.7	193.62.193.165:18
30.21	4	18	18	75.7	193.62.193.165:18
