t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.6	-
0.20	5	0	0	66.0	-
0.41	6	0	0	76.2	-
0.62	8	3	3	97.3	193.62.193.80:3
0.84	10	5	5	118.7	193.62.193.80:5
1.07	9	4	4	108.4	193.62.193.80:4
1.30	8	3	3	98.1	193.62.193.80:3
1.52	8	3	3	97.7	193.62.193.80:3
1.74	9	4	4	108.4	193.62.193.80:4
1.97	9	4	4	108.5	193.62.193.80:4
2.20	9	4	4	108.5	193.62.193.80:4
2.43	10	4	4	109.6	193.62.193.80:3,169.254.169.254:1
2.66	10	6	6	105.6	193.62.193.80:3,169.254.169.254:3
2.89	10	5	5	89.0	169.254.169.254:5
3.12	10	6	6	89.8	169.254.169.254:6
3.35	10	6	6	89.8	169.254.169.254:5,130.14.29.113:1
3.58	9	5	5	84.4	169.254.169.254:4,130.14.29.113:1
3.81	8	4	4	78.7	169.254.169.254:2,130.14.29.113:2
4.03	6	0	0	56.9	-
4.24	4	2	2	58.3	193.62.193.165:2
4.44	4	2	2	58.6	193.62.193.165:2
4.65	4	2	2	58.6	193.62.193.165:2
4.85	4	2	2	58.6	193.62.193.165:2
5.06	4	2	2	58.6	193.62.193.165:2
5.27	4	2	2	58.6	193.62.193.165:2
5.47	4	2	2	58.8	193.62.193.165:2
5.68	4	2	2	59.4	193.62.193.165:2
5.89	4	2	2	59.2	193.62.193.165:2
6.10	4	2	2	59.2	193.62.193.165:2
6.30	4	2	2	59.2	193.62.193.165:2
6.51	4	2	2	59.7	193.62.193.165:2
6.72	4	2	2	59.7	193.62.193.165:2
6.92	4	2	2	60.2	193.62.193.165:2
7.13	4	2	2	60.5	193.62.193.165:2
7.34	4	2	2	60.5	193.62.193.165:2
7.54	4	2	2	60.5	193.62.193.165:2
7.75	4	2	2	60.5	193.62.193.165:2
7.96	4	2	2	60.5	193.62.193.165:2
8.16	4	2	2	60.5	193.62.193.165:2
8.37	4	3	3	60.5	193.62.193.165:2,16.15.236.130:1
8.58	4	3	3	60.5	193.62.193.165:2,16.15.236.130:1
8.78	4	3	3	60.5	193.62.193.165:2,16.15.236.130:1
8.99	4	3	3	60.9	193.62.193.165:2,16.15.236.130:1
9.20	4	3	3	60.9	193.62.193.165:2,16.15.236.130:1
9.40	4	3	3	60.9	193.62.193.165:2,16.15.236.130:1
