t_rel_s	workers	mbps
5.37	18	0.00
5.77	18	0.00
6.17	18	0.00
6.57	10	735.28
6.98	7	735.28
7.38	7	735.28
7.78	7	2135.76
8.18	7	2135.76
8.58	7	2359.40
8.98	7	2359.40
9.38	7	2667.71
9.78	7	2667.71
10.18	7	2667.71
10.58	5	2705.73
10.98	5	2705.73
11.38	5	1912.03
11.78	5	1912.03
12.18	5	1912.03
12.58	4	1922.48
12.98	4	1922.48
13.38	4	1454.85
13.78	4	1454.85
14.18	4	1454.85
14.58	4	1588.32
14.99	4	1588.32
15.39	3	1543.34
15.79	3	1543.34
16.19	3	1543.34
16.59	3	1122.12
16.99	3	1122.12
17.39	2	1157.80
17.79	2	1157.80
18.19	1	1157.80
18.59	1	568.45
18.99	1	568.45
19.39	1	335.32
19.79	1	335.32
20.14	0	335.32
