t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	24.2	-
0.20	5	0	0	91.6	-
0.41	5	0	0	134.1	-
0.61	5	0	0	134.1	-
0.82	5	0	0	134.1	-
1.03	5	1	1	134.1	193.62.193.80:1
1.23	5	1	1	134.1	193.62.193.80:1
1.44	6	0	0	141.1	-
1.65	6	0	0	141.1	-
1.86	6	1	1	141.1	193.62.193.165:1
2.06	6	1	1	141.1	193.62.193.165:1
2.27	6	1	1	141.1	193.62.193.165:1
2.48	6	1	1	141.1	193.62.193.165:1
2.69	6	1	1	141.1	193.62.193.165:1
2.89	6	2	1	141.1	193.62.193.165:1
3.10	6	1	1	141.1	193.62.193.165:1
3.31	5	0	0	29.2	-
3.51	5	0	0	94.8	-
3.71	5	0	0	134.2	-
3.92	5	1	1	134.2	193.62.193.80:1
4.13	5	1	1	135.8	193.62.193.80:1
4.34	6	1	1	141.5	193.62.193.165:1
4.54	6	1	1	141.5	193.62.193.165:1
4.75	6	1	1	141.5	193.62.193.165:1
4.96	6	1	1	141.5	193.62.193.165:1
5.16	6	1	1	141.5	193.62.193.165:1
5.37	6	2	1	141.5	193.62.193.165:1
5.58	6	2	1	141.5	193.62.193.165:1
5.78	6	2	1	141.5	193.62.193.165:1
5.99	6	2	1	141.5	193.62.193.165:1
6.20	6	2	1	141.5	193.62.193.165:1
6.41	6	2	1	141.5	193.62.193.165:1
6.61	6	2	1	141.5	193.62.193.165:1
6.82	6	2	1	141.5	193.62.193.165:1
7.03	6	2	1	141.5	193.62.193.165:1
7.23	6	2	1	141.5	193.62.193.165:1
7.44	6	2	1	141.5	193.62.193.165:1
7.65	6	2	1	141.5	193.62.193.165:1
7.86	6	2	1	141.5	193.62.193.165:1
8.06	6	2	1	141.5	193.62.193.165:1
8.27	6	2	1	141.5	193.62.193.165:1
8.48	6	2	1	141.5	193.62.193.165:1
8.68	6	2	1	141.5	193.62.193.165:1
8.89	6	2	1	141.5	193.62.193.165:1
9.10	6	2	1	141.5	193.62.193.165:1
9.31	6	2	1	141.5	193.62.193.165:1
9.52	6	2	1	141.5	193.62.193.165:1
9.72	6	2	1	141.5	193.62.193.165:1
9.93	6	2	1	141.5	193.62.193.165:1
10.14	6	2	1	141.5	193.62.193.165:1
10.34	6	2	1	141.5	193.62.193.165:1
10.55	6	2	1	141.5	193.62.193.165:1
