t_rel_s	workers	mbps
1.11	8	0.00
1.51	8	0.00
1.91	8	0.00
2.31	8	1.84
2.71	8	1.84
3.12	8	1.84
3.52	8	240.53
3.92	8	240.53
4.32	8	1821.27
4.73	8	1821.27
5.15	8	3409.95
5.56	8	3409.95
5.99	8	3409.95
6.41	8	3592.42
6.82	8	3592.42
7.24	8	3513.98
7.65	8	3513.98
8.05	8	3513.98
8.45	8	3804.96
8.86	8	3804.96
9.26	8	3272.81
9.66	8	3272.81
10.06	8	3272.81
10.46	8	3296.42
10.87	8	3296.42
11.27	8	3353.83
11.67	8	3353.83
12.08	8	3353.83
12.49	8	3403.93
12.89	8	3403.93
13.29	8	3186.08
13.70	8	3186.08
14.10	8	3186.08
14.50	8	3200.18
14.91	8	3200.18
15.31	8	3251.22
15.71	8	3251.22
16.11	8	3251.22
16.51	8	3217.53
16.92	8	3217.53
17.32	8	3250.10
17.73	8	3250.10
18.13	8	3250.10
18.53	8	3294.07
18.95	8	3294.07
19.36	8	3084.85
19.76	8	3084.85
20.16	8	3084.85
20.56	8	2989.20
20.96	8	2989.20
21.36	8	2715.35
21.77	8	2715.35
22.17	8	2715.35
22.57	8	2569.37
22.97	8	2569.37
23.37	8	2660.98
23.78	8	2660.98
24.36	8	2660.98
24.78	8	1692.66
25.18	8	1692.66
25.58	8	3157.01
25.98	8	3157.01
26.38	8	2418.83
26.79	8	2418.83
27.19	8	2418.83
27.59	8	2524.45
27.99	8	2524.45
28.39	7	2594.01
28.79	7	2594.01
29.19	7	2594.01
29.59	7	2413.32
29.99	7	2413.32
30.39	7	1847.11
30.79	7	1847.11
31.20	7	1847.11
31.60	7	1695.22
32.00	7	1695.22
32.40	7	1542.90
32.80	7	1542.90
33.20	7	1542.90
33.60	7	1161.24
34.00	7	1161.24
34.40	7	694.43
34.80	7	694.43
35.20	7	694.43
35.60	7	395.02
36.00	7	395.02
36.40	7	331.15
36.80	7	331.15
37.20	7	331.15
37.60	6	271.49
38.00	5	271.49
38.40	5	167.07
38.80	4	167.07
39.20	4	167.07
39.60	4	80.08
40.01	4	80.08
40.41	4	80.96
40.81	4	80.96
41.21	4	80.96
41.61	4	82.87
42.01	3	82.87
42.41	3	70.60
42.81	3	70.60
43.21	3	70.60
43.61	3	56.40
44.01	3	56.40
44.41	3	57.17
44.81	3	57.17
45.21	3	57.17
45.61	3	62.64
46.01	3	62.64
46.42	3	68.51
46.82	3	68.51
47.22	3	68.51
47.62	3	74.80
48.02	3	74.80
48.42	3	85.93
48.82	3	85.93
49.22	3	85.93
49.62	3	99.75
50.02	3	99.75
50.42	3	112.86
50.82	3	112.86
51.22	3	112.86
51.62	3	134.26
52.02	3	134.26
52.42	3	164.11
52.82	3	164.11
53.22	3	164.11
53.62	3	185.78
54.02	3	185.78
54.42	3	201.47
54.82	3	201.47
55.23	3	201.47
55.63	3	188.14
56.03	3	188.14
56.43	3	181.62
56.83	3	181.62
57.23	2	181.62
57.63	2	178.61
58.03	2	178.61
58.43	2	135.49
58.83	2	135.49
59.23	2	135.49
59.63	2	145.05
60.03	2	145.05
60.43	2	151.22
60.83	2	151.22
61.23	2	151.22
61.63	2	150.54
62.03	2	150.54
62.43	2	161.65
62.83	2	161.65
63.23	2	161.65
63.63	2	168.61
64.03	2	168.61
64.43	2	168.95
64.84	2	168.95
65.24	2	168.95
65.64	2	89.94
66.04	2	89.94
66.44	2	73.91
66.84	2	73.91
67.24	2	73.91
67.64	1	86.83
68.04	1	86.83
68.44	1	15.29
68.84	1	15.29
69.24	1	15.29
69.64	1	0.00
70.05	1	0.00
70.45	1	0.00
70.85	1	0.00
71.25	1	0.00
71.65	1	0.00
72.05	1	0.00
72.45	1	0.00
72.85	1	0.00
73.25	1	0.00
73.66	1	0.00
74.06	1	0.00
74.46	1	0.00
74.86	1	0.00
75.26	1	0.00
75.66	1	0.00
76.06	1	0.00
76.46	1	0.00
76.86	1	0.00
77.26	1	0.00
77.66	1	0.00
78.07	1	0.00
78.47	1	0.00
78.87	1	0.00
79.27	1	0.00
79.67	1	0.00
80.07	1	0.00
80.47	1	0.00
80.87	1	0.00
81.27	1	0.00
81.67	1	0.00
82.07	1	0.00
82.48	1	0.00
82.88	1	0.00
83.28	1	0.00
83.68	1	0.00
84.08	1	0.00
84.48	1	0.00
84.88	1	0.00
85.28	1	0.00
85.68	1	0.00
86.09	1	0.00
86.49	1	0.00
86.89	1	0.00
87.29	1	0.00
87.69	1	0.00
88.09	1	0.00
88.49	1	0.00
88.89	1	0.00
89.29	1	0.00
89.69	1	0.00
90.10	1	0.00
90.50	1	0.00
90.90	1	0.00
91.30	1	0.00
91.70	1	0.00
92.10	1	0.00
92.50	1	0.06
92.90	1	0.06
93.30	1	0.06
93.70	1	0.00
94.10	1	0.00
94.50	1	0.00
94.90	1	0.00
95.30	1	0.00
95.71	1	0.00
96.11	1	0.00
96.51	1	37.23
96.91	1	37.23
97.31	1	37.23
97.71	1	306.92
98.11	1	306.92
98.51	1	347.58
98.91	1	347.58
99.31	1	347.58
99.71	1	371.61
100.11	1	371.61
100.51	1	363.93
100.91	1	363.93
101.31	1	363.93
101.71	1	393.50
102.12	1	393.50
102.52	1	392.04
102.92	1	392.04
103.32	1	392.04
103.72	1	390.20
104.12	1	390.20
104.52	1	412.76
104.92	1	412.76
105.32	1	412.76
105.72	1	401.25
106.12	1	401.25
106.52	1	403.16
106.92	1	403.16
107.32	1	403.16
107.72	1	417.03
108.12	1	417.03
108.52	1	400.04
108.61	0	400.04
