t_rel_s	workers	mbps
25.76	2	0.00
26.16	2	0.00
26.56	2	0.00
26.96	2	0.25
27.36	2	0.25
27.76	2	1.25
28.16	2	1.25
28.56	2	1.25
28.96	2	2.25
29.37	2	2.25
29.77	2	4.49
30.17	2	4.49
30.57	2	4.49
30.97	2	206.86
31.37	2	206.86
31.77	2	291.39
32.17	2	291.39
32.57	2	291.39
32.97	2	378.26
33.37	2	378.26
33.77	40	386.31
34.17	40	386.31
34.57	40	386.31
34.97	40	414.01
35.38	40	414.01
35.78	40	1494.03
36.19	40	1494.03
36.59	40	1494.03
36.99	40	3121.19
37.40	40	3121.19
37.80	40	3081.31
38.21	35	3081.31
38.61	24	3081.31
39.01	23	2988.38
39.41	22	2988.38
39.81	21	3324.20
40.22	21	3324.20
40.62	18	3324.20
41.02	17	3314.11
41.43	17	3314.11
41.83	15	2499.14
42.23	14	2499.14
42.63	14	2499.14
43.03	13	1681.43
43.43	13	1681.43
43.83	13	1489.40
44.23	12	1489.40
44.63	12	1489.40
45.03	11	1299.70
45.43	10	1299.70
45.83	9	1101.26
46.23	9	1101.26
46.63	9	1101.26
47.03	9	749.95
47.43	9	749.95
47.83	9	686.11
48.23	8	686.11
48.64	8	686.11
49.04	8	668.15
49.44	7	668.15
49.84	7	558.14
50.24	5	558.14
50.64	5	558.14
51.04	5	317.71
51.44	5	317.71
51.84	5	233.11
52.24	5	233.11
52.64	5	233.11
53.04	5	181.00
53.44	5	181.00
53.84	5	161.65
54.24	5	161.65
54.64	5	161.65
55.04	5	162.35
55.44	5	162.35
55.84	5	166.76
56.24	5	166.76
56.64	5	166.76
57.04	5	170.68
57.44	5	170.68
57.84	5	168.15
58.24	5	168.15
58.64	5	168.15
59.04	5	152.10
59.45	5	152.10
59.85	5	134.58
60.25	5	134.58
60.65	5	134.58
61.05	5	123.44
61.45	4	123.44
61.85	4	74.99
62.25	4	74.99
62.65	4	74.99
63.05	4	54.93
63.45	4	54.93
63.85	4	55.92
64.25	4	55.92
64.65	4	55.92
65.05	4	55.96
65.45	4	55.96
65.85	4	41.96
66.25	4	41.96
66.66	4	41.96
67.06	4	36.84
67.46	4	36.84
67.86	4	38.57
68.26	4	38.57
68.66	4	38.57
69.35	4	52.67
69.75	4	52.67
70.15	4	51.32
70.55	4	51.32
70.96	4	54.09
71.36	4	54.09
71.76	4	54.09
72.16	4	57.07
72.56	4	57.07
72.96	4	60.37
73.36	4	60.37
73.76	4	60.37
74.16	4	60.01
74.56	4	60.01
74.96	4	70.72
75.36	4	70.72
75.76	4	70.72
76.16	4	81.46
76.57	4	81.46
76.97	4	96.98
77.37	4	96.98
77.77	4	96.98
78.17	4	118.38
78.57	4	118.38
78.97	4	145.34
79.37	4	145.34
79.77	4	145.34
80.17	3	173.74
80.57	3	173.74
80.97	3	153.51
81.37	3	153.51
81.77	3	153.51
82.17	3	152.02
82.57	3	152.02
82.97	3	121.70
83.38	3	121.70
83.78	3	121.70
84.18	3	108.53
84.58	3	108.53
84.98	3	109.28
85.38	3	109.28
85.78	3	109.28
86.18	3	102.67
86.58	3	102.67
86.98	3	95.16
87.38	3	95.16
87.78	3	95.16
88.18	3	94.95
88.58	3	94.95
88.98	3	89.97
89.38	3	89.97
89.78	3	89.97
90.19	3	79.14
90.59	3	79.14
90.99	3	80.92
91.39	3	80.92
91.79	3	80.92
92.19	3	82.96
92.59	3	82.96
92.99	3	85.64
93.39	3	85.64
93.79	3	85.64
94.19	2	82.65
94.59	2	82.65
94.99	2	73.38
95.39	2	73.38
95.79	2	73.38
96.19	2	70.52
96.59	2	70.52
96.99	2	70.68
97.39	2	70.68
97.79	2	70.68
98.20	2	72.31
98.60	2	72.31
99.00	2	72.27
99.40	2	72.27
99.80	2	72.27
100.20	2	73.39
100.60	2	73.39
101.00	2	76.04
101.40	1	76.04
101.80	1	76.04
102.20	1	56.22
102.60	1	56.22
103.00	1	22.56
103.40	1	22.56
103.80	1	22.56
104.20	1	26.30
104.61	1	26.30
105.01	1	24.87
105.41	1	24.87
105.81	1	16.38
106.21	1	16.38
106.61	1	16.38
107.01	1	16.06
107.41	1	16.06
107.81	1	15.98
108.21	1	15.98
108.61	1	15.98
109.01	1	17.33
109.41	1	17.33
109.82	1	16.83
110.22	1	16.83
110.62	1	16.83
111.02	1	16.31
111.42	1	16.31
111.82	1	17.84
112.22	1	17.84
112.62	1	17.84
112.78	0	17.84
