t_rel_s	workers	mbps
1.60	16	0.00
2.00	16	0.00
2.40	16	0.00
2.80	16	2.72
3.20	16	2.72
3.60	16	926.98
4.01	16	926.98
4.43	16	926.98
4.85	16	3442.44
5.27	16	3442.44
5.69	16	3413.81
6.11	16	3413.81
6.54	16	3413.81
6.95	16	3362.06
7.37	16	3362.06
7.79	16	3544.34
8.19	16	3544.34
8.59	16	3544.34
9.00	16	3333.33
9.40	16	3333.33
9.80	16	2534.59
10.20	16	2534.59
10.60	16	2534.59
11.00	16	2277.56
11.40	16	2277.56
11.81	16	2261.97
12.23	16	2261.97
12.63	16	2261.97
13.03	16	2051.46
13.43	16	2051.46
13.83	16	1974.42
14.26	16	1974.42
14.66	16	1974.42
15.06	16	1888.01
15.46	16	1888.01
15.86	16	1773.98
16.26	16	1773.98
16.66	16	1773.98
17.07	16	1801.28
17.47	16	1801.28
17.87	16	1685.80
18.27	16	1685.80
18.67	16	1685.80
19.07	16	1577.37
19.47	16	1577.37
19.87	16	1473.59
20.27	16	1473.59
20.67	16	1473.59
21.07	16	1376.79
21.47	16	1376.79
21.87	16	1261.02
22.27	16	1261.02
22.67	16	1261.02
23.07	16	1193.26
23.47	16	1193.26
23.87	16	1179.49
24.27	16	1179.49
24.67	16	1179.49
25.07	16	1148.61
25.47	16	1148.61
25.87	16	1112.24
26.27	16	1112.24
26.67	16	1112.24
27.07	16	1103.13
27.48	16	1103.13
27.88	16	1071.18
28.28	16	1071.18
28.68	16	1071.18
29.08	16	1083.00
29.48	16	1083.00
29.88	16	1059.55
30.28	16	1059.55
30.68	16	997.08
31.08	16	997.08
31.48	16	997.08
31.88	16	972.80
32.28	16	972.80
32.68	16	948.70
33.08	16	948.70
33.48	16	948.70
33.88	16	860.59
34.28	16	860.59
34.68	16	851.98
35.08	16	851.98
35.48	16	851.98
35.88	16	893.22
36.28	16	893.22
36.68	16	899.61
37.08	16	899.61
37.48	16	899.61
37.88	16	859.00
38.28	16	859.00
38.68	16	721.42
39.08	16	721.42
39.48	16	721.42
39.88	16	687.10
40.28	16	687.10
40.69	16	676.93
41.09	16	676.93
41.49	16	676.93
41.89	16	567.41
42.29	16	567.41
42.69	16	589.15
43.09	16	589.15
43.49	16	589.15
43.89	16	624.40
44.29	16	624.40
44.69	16	648.85
45.09	16	648.85
45.49	16	648.85
45.89	16	679.96
46.29	16	679.96
46.69	16	702.52
47.09	16	702.52
47.49	16	702.52
47.89	16	697.85
48.29	16	697.85
48.69	16	697.39
49.09	16	697.39
49.49	16	697.39
49.89	16	689.18
50.29	16	689.18
50.69	16	751.21
51.09	16	751.21
51.49	16	751.21
51.89	16	785.83
52.30	16	785.83
52.70	16	857.20
53.10	16	857.20
53.50	16	857.20
53.90	16	914.67
54.30	16	914.67
54.70	16	984.56
55.10	16	984.56
55.50	16	984.56
55.90	16	1040.78
56.30	16	1040.78
56.70	16	971.34
57.10	16	971.34
57.50	16	971.34
57.90	16	1041.12
58.30	16	1041.12
58.70	16	1116.54
59.10	16	1116.54
59.50	16	1116.54
59.90	16	1185.95
60.30	16	1185.95
60.70	16	1287.97
61.10	16	1287.97
61.50	16	1287.97
61.90	16	1358.14
62.30	16	1358.14
62.70	16	1168.71
63.10	16	1168.71
63.50	16	1168.71
63.90	16	781.46
64.30	16	781.46
64.70	16	776.26
65.10	16	776.26
65.50	16	776.26
65.91	16	790.16
66.31	16	790.16
66.71	16	752.76
67.11	16	752.76
67.51	16	752.76
67.91	16	738.40
68.31	16	738.40
68.71	16	741.05
69.11	16	741.05
69.51	16	741.05
69.91	16	731.19
70.31	16	731.19
70.71	16	689.34
71.11	16	689.34
71.51	16	689.34
71.91	16	724.98
72.31	16	724.98
72.71	16	769.79
73.11	16	769.79
73.51	16	769.79
73.91	16	702.94
74.31	16	702.94
74.71	16	724.80
75.11	16	724.80
75.51	16	724.80
75.91	16	700.64
76.32	16	700.64
76.72	16	657.98
77.12	16	657.98
77.52	16	657.98
77.92	16	621.57
78.32	16	621.57
78.72	16	608.43
79.12	16	608.43
79.52	16	608.43
79.92	16	590.07
80.32	16	590.07
80.72	16	612.36
81.12	16	612.36
81.52	16	612.36
81.92	16	632.45
82.32	16	632.45
82.72	16	625.33
83.12	16	625.33
83.52	16	625.33
83.92	16	520.12
84.32	16	520.12
84.72	16	481.08
85.12	16	481.08
85.52	16	481.08
85.92	16	437.30
86.32	16	437.30
86.72	16	414.76
87.12	16	414.76
87.52	16	414.76
87.92	16	404.31
88.32	16	404.31
88.72	15	405.65
89.12	15	405.65
89.52	15	405.65
89.92	15	412.41
90.33	15	412.41
90.73	15	392.17
91.13	15	392.17
91.53	15	392.17
91.93	15	302.86
92.33	15	302.86
92.73	15	277.50
93.13	15	277.50
93.53	15	277.50
93.93	15	277.95
94.33	15	277.95
94.73	15	286.19
95.13	15	286.19
95.53	15	286.19
95.93	15	294.74
96.33	15	294.74
96.73	15	333.31
97.13	15	333.31
97.53	15	333.31
97.93	15	349.07
98.33	15	349.07
98.73	15	381.67
99.13	15	381.67
99.53	15	381.67
99.93	15	432.80
100.33	15	432.80
100.73	15	486.97
101.13	15	486.97
101.53	15	486.97
101.93	15	537.96
102.33	15	537.96
102.73	15	491.89
103.13	15	491.89
103.53	15	491.89
103.93	15	502.76
104.33	14	502.76
104.74	14	542.05
105.14	14	542.05
105.54	14	542.05
105.94	14	573.77
106.34	14	573.77
106.74	14	547.51
107.14	14	547.51
107.54	14	547.51
107.94	14	595.39
108.34	14	595.39
108.74	14	611.97
109.14	14	611.97
109.54	14	611.97
109.94	14	640.07
110.34	14	640.07
110.74	14	585.42
111.14	14	585.42
111.54	14	585.42
111.94	14	637.91
112.34	14	637.91
112.74	14	661.04
113.14	14	661.04
113.54	14	661.04
113.94	14	621.25
114.34	14	621.25
114.74	14	509.26
115.14	14	509.26
115.54	14	509.26
115.94	14	473.40
116.34	14	473.40
116.74	14	501.65
117.14	14	501.65
117.54	14	501.65
117.94	14	570.11
118.35	14	570.11
118.75	14	526.70
119.15	14	526.70
119.55	14	526.70
119.95	14	409.70
120.35	14	409.70
120.75	14	596.72
121.15	14	596.72
121.55	14	596.72
121.95	14	999.24
122.35	14	999.24
122.75	14	1857.02
123.16	14	1857.02
123.57	14	1857.02
123.97	14	2854.74
124.37	14	2854.74
124.78	14	3655.13
125.18	14	3655.13
125.58	14	3655.13
125.98	14	3418.77
126.38	14	3418.77
126.78	14	3213.01
127.18	14	3213.01
127.58	14	3213.01
127.98	14	2916.05
128.38	14	2916.05
128.79	14	2667.34
129.19	14	2667.34
129.59	14	2667.34
129.99	14	2030.06
130.39	14	2030.06
130.79	14	1798.42
131.19	14	1798.42
131.59	14	1798.42
131.99	14	1539.70
132.39	14	1539.70
132.79	14	1266.31
133.19	14	1266.31
133.59	13	1266.31
133.99	13	1073.71
134.39	13	1073.71
134.79	13	930.46
135.19	13	930.46
135.59	13	930.46
135.99	13	817.78
136.39	13	817.78
136.79	13	834.76
137.19	13	834.76
137.59	13	834.76
137.99	13	803.23
138.39	13	803.23
138.79	13	824.63
139.19	13	824.63
139.59	13	824.63
139.99	13	827.22
140.39	13	827.22
140.79	13	806.81
141.19	13	806.81
141.60	13	806.81
142.00	13	820.95
142.40	13	820.95
142.80	13	796.02
143.20	13	796.02
143.60	13	796.02
144.00	13	766.93
144.40	13	766.93
144.80	13	793.55
145.20	13	793.55
145.60	13	793.55
146.00	13	789.40
146.40	13	789.40
146.80	13	851.64
147.21	13	851.64
147.61	13	851.64
148.01	13	873.54
148.41	13	873.54
148.81	13	898.04
149.21	13	898.04
149.61	13	898.04
150.01	13	896.10
150.64	13	896.10
151.04	13	739.78
151.44	13	739.78
151.84	13	788.72
152.24	13	788.72
152.64	13	788.72
153.04	13	786.35
153.44	13	786.35
153.84	13	786.76
154.24	13	786.76
154.64	13	786.76
155.04	13	712.45
155.44	13	712.45
155.84	13	643.74
156.24	13	643.74
156.64	13	643.74
157.04	13	636.30
157.44	13	636.30
157.84	13	654.16
158.24	13	654.16
158.64	13	654.16
159.04	13	683.66
159.44	13	683.66
159.84	13	613.10
160.24	13	613.10
160.65	13	613.10
161.05	13	537.03
161.45	13	537.03
161.85	13	545.92
162.25	13	545.92
162.65	13	545.92
163.05	13	559.50
163.45	13	559.50
163.85	13	570.02
164.25	12	570.02
