t_rel_s	workers	mbps
25.75	2	0.00
26.15	2	0.00
26.55	2	0.00
26.95	2	0.83
27.35	2	0.83
27.76	2	2.04
28.16	2	2.04
28.56	2	2.04
28.96	2	3.15
29.36	2	3.15
29.76	2	168.44
30.16	2	168.44
30.56	2	168.44
30.96	2	395.53
31.36	2	395.53
31.76	2	460.11
32.16	2	460.11
32.57	2	460.11
32.97	2	286.78
33.37	2	286.78
33.77	40	218.17
34.17	40	218.17
34.57	40	218.17
34.97	40	197.41
35.37	40	197.41
35.77	40	558.75
36.17	40	558.75
36.57	40	558.75
36.97	40	2565.36
37.37	40	2565.36
37.77	40	2690.05
38.18	40	2690.05
38.58	40	2690.05
38.98	40	2431.61
39.38	40	2431.61
39.78	40	1948.67
40.19	40	1948.67
40.59	40	1948.67
40.99	40	2348.44
41.39	40	2348.44
41.79	40	2491.64
42.19	40	2491.64
42.60	40	2491.64
43.00	40	2061.42
43.40	20	2061.42
43.80	20	1380.12
44.20	20	1380.12
44.60	20	1380.12
45.00	20	1143.82
45.40	20	1143.82
45.80	20	796.19
46.20	20	796.19
46.60	20	796.19
47.00	20	577.41
47.40	20	577.41
47.80	20	492.38
48.20	20	492.38
48.60	20	492.38
49.00	20	421.84
49.40	20	421.84
49.80	20	398.30
50.20	20	398.30
50.60	20	398.30
51.00	20	413.12
51.40	20	413.12
51.80	20	387.91
52.20	20	387.91
52.60	20	387.91
53.00	40	358.02
53.40	40	358.02
53.80	40	360.58
54.20	40	360.58
54.60	40	360.58
55.00	40	327.91
55.40	40	327.91
55.80	40	296.37
56.20	40	296.37
56.60	40	296.37
57.00	40	297.43
57.40	40	297.43
57.81	40	290.79
58.21	40	290.79
58.61	40	290.79
59.01	40	286.46
59.41	40	286.46
59.81	40	257.83
60.21	40	257.83
60.61	40	257.83
61.01	40	204.24
61.41	40	204.24
61.81	40	192.36
62.21	40	192.36
62.61	40	192.36
63.01	40	199.48
63.41	40	199.48
63.81	40	206.56
64.21	40	206.56
64.61	40	206.56
65.01	40	197.36
65.41	40	197.36
65.81	40	154.36
66.21	40	154.36
66.61	40	154.36
67.01	40	134.84
67.42	40	134.84
67.82	40	126.15
68.22	40	126.15
68.62	40	126.15
69.02	40	126.17
69.42	40	126.17
69.82	40	131.11
70.22	40	131.11
70.62	40	131.11
71.02	40	127.81
71.42	40	127.81
71.82	40	123.57
72.22	40	123.57
72.62	40	123.57
73.02	40	127.85
73.42	40	127.85
73.82	40	133.36
74.22	40	133.36
74.62	40	133.36
75.02	40	137.81
75.42	40	137.81
75.82	40	119.00
76.22	40	119.00
76.62	40	119.00
77.03	40	115.56
77.43	40	115.56
77.83	40	114.13
78.23	40	114.13
78.63	40	114.13
79.03	40	125.44
79.43	40	125.44
79.83	40	141.21
80.23	40	141.21
80.63	40	141.21
81.03	40	141.81
81.43	40	141.81
81.83	40	151.71
82.23	40	151.71
82.63	40	151.71
83.03	40	138.17
83.43	40	138.17
83.83	40	142.32
84.23	40	142.32
84.63	40	142.32
85.04	40	146.17
85.44	40	146.17
85.84	40	145.71
86.24	40	145.71
86.64	40	145.71
87.04	40	152.00
87.44	40	152.00
87.84	40	132.72
88.24	40	132.72
88.64	40	132.72
89.04	40	111.34
89.44	40	111.34
89.84	40	116.26
90.24	40	116.26
90.64	40	116.26
91.04	40	116.98
91.44	40	116.98
91.85	40	116.58
92.25	39	116.58
92.65	39	116.58
93.05	39	93.22
93.45	39	93.22
93.85	39	95.71
94.25	39	95.71
94.65	39	95.71
95.05	39	106.30
95.45	39	106.30
95.85	39	119.33
96.25	39	119.33
96.65	39	119.33
97.05	39	122.14
97.45	39	122.14
97.85	39	128.49
98.25	39	128.49
98.65	39	128.49
99.05	39	151.92
99.45	39	151.92
99.85	38	166.51
100.25	38	166.51
100.65	38	166.51
101.05	38	112.87
101.45	38	112.87
101.85	38	115.82
102.25	38	115.82
102.65	38	115.82
103.06	38	122.32
103.46	38	122.32
103.86	38	126.26
104.26	38	126.26
104.66	38	126.26
105.06	38	122.80
105.46	38	122.80
105.86	38	116.58
106.26	38	116.58
106.66	38	116.58
107.06	38	105.08
107.46	38	105.08
107.86	38	97.27
108.26	38	97.27
108.66	38	97.27
109.06	38	88.56
109.46	38	88.56
109.86	38	83.18
110.26	38	83.18
110.66	38	83.18
111.07	37	78.05
111.47	37	78.05
111.87	37	56.96
112.27	37	56.96
112.67	37	56.96
113.07	37	54.70
113.47	37	54.70
113.87	37	51.95
114.27	37	51.95
114.67	37	51.95
115.07	37	56.29
115.47	37	56.29
115.87	36	57.71
116.27	31	57.71
116.67	21	57.71
117.08	6	60.74
117.48	4	60.74
117.88	2	279.78
118.28	2	279.78
118.68	2	279.78
119.08	2	48.25
119.48	2	48.25
119.88	2	45.05
120.28	2	45.05
120.68	2	45.05
121.08	2	45.62
121.48	2	45.62
121.88	2	46.27
122.28	2	46.27
122.68	2	46.27
123.08	2	46.80
123.48	2	46.80
123.89	2	47.22
124.29	2	47.22
124.69	2	47.22
125.09	2	51.69
125.49	2	51.69
125.89	1	55.74
126.29	1	55.74
126.69	1	55.74
127.09	1	52.34
127.49	1	52.34
127.89	1	60.92
128.29	1	60.92
128.69	1	60.92
129.09	1	75.89
129.49	1	75.89
129.89	1	85.83
130.29	1	85.83
130.45	0	85.83
