t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	5	0	0	23.9	-
0.20	5	0	0	84.8	-
0.41	5	0	0	128.6	-
0.61	5	0	0	134.7	-
0.82	5	1	1	134.7	193.62.193.80:1
1.02	5	1	1	136.3	193.62.193.80:1
1.23	6	1	1	141.9	193.62.193.165:1
1.44	6	1	1	141.9	193.62.193.165:1
1.65	6	1	1	141.9	193.62.193.165:1
1.86	6	1	1	141.9	193.62.193.165:1
2.06	6	1	1	141.9	193.62.193.165:1
2.27	6	2	1	141.9	193.62.193.165:1
2.48	5	0	0	136.8	-
2.68	5	0	0	26.8	-
2.89	5	0	0	86.1	-
3.09	5	0	0	125.5	-
3.29	5	1	1	134.1	193.62.193.80:1
3.50	5	1	1	135.7	193.62.193.80:1
3.71	6	0	0	141.2	-
3.92	6	1	1	141.2	193.62.193.165:1
4.12	6	1	1	141.2	193.62.193.165:1
4.33	6	1	1	141.2	193.62.193.165:1
4.54	6	1	1	141.2	193.62.193.165:1
4.75	6	2	1	141.2	193.62.193.165:1
4.95	6	1	1	141.2	193.62.193.165:1
5.16	5	0	0	136.2	-
5.36	5	0	0	50.9	-
5.57	5	0	0	107.6	-
5.77	5	0	0	134.3	-
5.98	5	1	1	134.3	193.62.193.80:1
6.19	6	0	0	141.3	-
6.39	6	1	1	141.3	193.62.193.165:1
6.60	6	1	1	141.3	193.62.193.165:1
6.81	6	1	1	141.3	193.62.193.165:1
7.02	6	1	1	141.3	193.62.193.165:1
7.22	6	1	1	141.3	193.62.193.165:1
7.43	6	2	1	141.3	193.62.193.165:1
7.64	5	0	0	136.3	-
7.84	5	0	0	40.3	-
8.05	5	0	0	107.1	-
8.25	5	0	0	134.3	-
8.46	5	1	1	134.3	193.62.193.80:1
8.66	6	0	0	141.4	-
8.87	6	1	1	141.4	193.62.193.165:1
9.08	6	1	1	141.4	193.62.193.165:1
9.29	6	1	1	141.4	193.62.193.165:1
9.49	6	1	1	141.4	193.62.193.165:1
9.70	6	1	1	141.4	193.62.193.165:1
9.91	6	2	1	141.4	193.62.193.165:1
10.11	5	0	0	136.4	-
10.32	5	0	0	52.0	-
10.52	5	0	0	109.2	-
10.72	5	0	0	135.3	-
10.93	5	1	1	135.3	193.62.193.80:1
11.14	6	0	0	142.6	-
11.35	6	1	1	142.6	193.62.193.165:1
11.56	6	1	1	142.6	193.62.193.165:1
11.76	6	1	1	142.6	193.62.193.165:1
11.97	6	1	1	142.6	193.62.193.165:1
