t_rel_s	workers	mbps
25.74	20	0.00
26.14	20	0.00
26.55	20	0.00
26.95	20	6.01
27.35	20	6.01
27.75	20	544.25
28.15	20	544.25
28.55	20	544.25
28.97	20	3015.38
29.38	20	3015.38
29.79	20	3990.92
30.20	20	3990.92
30.61	20	3990.92
31.01	20	3872.35
31.41	20	3872.35
31.81	20	2552.12
32.21	20	2552.12
32.62	20	2552.12
33.02	20	1996.60
33.42	20	1996.60
33.82	20	1329.33
34.22	20	1329.33
34.62	20	1329.33
35.02	20	999.80
35.42	20	999.80
35.82	20	984.22
36.22	20	984.22
36.62	15	984.22
37.02	15	1114.79
37.42	14	1114.79
37.82	14	1191.69
38.22	12	1191.69
38.62	11	1191.69
39.02	11	1020.97
39.42	11	1020.97
39.82	11	840.86
40.22	11	840.86
40.62	11	840.86
41.02	11	748.43
41.42	10	748.43
41.82	10	632.03
42.22	10	632.03
42.62	10	632.03
43.02	10	613.03
43.42	10	613.03
43.82	10	623.98
44.22	10	623.98
44.62	10	623.98
45.02	10	638.48
45.42	10	638.48
45.82	10	572.91
46.22	10	572.91
46.62	10	572.91
47.02	9	529.80
47.42	9	529.80
47.83	9	423.41
48.23	9	423.41
48.63	9	423.41
49.03	9	373.85
49.43	9	373.85
49.83	9	319.98
50.23	9	319.98
50.63	9	319.98
51.03	9	315.77
51.43	9	315.77
51.83	9	297.19
52.23	9	297.19
52.63	9	297.19
53.03	8	297.50
53.43	8	297.50
53.83	7	234.74
54.23	7	234.74
54.63	7	234.74
55.03	7	174.81
55.43	7	174.81
55.83	7	177.08
56.23	7	177.08
56.63	7	177.08
57.03	7	180.11
57.43	7	180.11
57.83	7	177.27
58.23	7	177.27
58.63	6	177.27
59.03	6	178.19
59.43	6	178.19
59.83	6	169.88
60.24	6	169.88
60.64	6	169.88
61.04	6	165.09
61.44	6	165.09
61.84	6	177.72
62.24	6	177.72
62.64	6	177.72
63.04	6	176.68
63.44	5	176.68
63.84	5	157.33
64.24	5	157.33
64.64	4	157.33
65.04	4	135.10
65.44	4	135.10
65.84	4	128.46
66.24	4	128.46
66.64	4	128.46
67.04	4	139.68
67.44	4	139.68
67.84	4	139.14
68.24	4	139.14
68.64	4	139.14
69.04	4	131.54
69.44	4	131.54
69.84	4	141.55
70.24	4	141.55
70.64	4	141.55
71.05	4	152.11
71.45	4	152.11
71.85	4	126.34
72.25	4	126.34
72.65	4	126.34
73.05	4	124.72
73.45	4	124.72
73.85	4	123.36
74.25	4	123.36
74.65	4	123.36
75.05	4	110.01
75.45	4	110.01
75.85	4	79.89
76.25	4	79.89
76.65	4	79.89
77.05	4	75.06
77.45	4	75.06
77.85	4	75.51
78.25	3	75.51
78.65	3	75.51
79.05	3	69.02
79.46	3	69.02
79.86	3	64.36
80.26	3	64.36
80.66	3	64.36
81.06	3	64.04
81.46	3	64.04
81.86	3	48.00
82.26	3	48.00
82.66	3	48.00
83.06	3	40.93
83.46	3	40.93
83.86	3	42.62
84.26	3	42.62
84.66	3	42.62
85.06	3	45.15
85.46	3	45.15
85.86	3	48.30
86.26	3	48.30
86.67	3	48.30
87.07	3	52.08
87.47	3	52.08
87.87	3	59.24
88.27	3	59.24
88.67	3	59.24
89.07	3	68.02
89.47	3	68.02
89.87	3	78.70
90.27	3	78.70
90.67	3	78.70
91.07	3	96.37
91.47	3	96.37
91.87	3	112.72
92.27	3	112.72
92.67	3	112.72
93.07	3	135.77
93.47	3	135.77
93.87	3	169.62
94.27	3	169.62
94.67	3	169.62
95.07	3	192.90
95.47	2	192.90
95.88	2	149.10
96.28	2	149.10
96.68	2	149.10
97.08	2	36.15
97.48	2	36.15
97.88	2	31.40
98.28	2	31.40
98.68	2	31.40
99.08	2	33.72
99.48	2	33.72
99.88	2	34.53
100.28	2	34.53
100.68	2	34.53
101.08	2	35.44
101.48	2	35.44
101.88	2	30.44
102.29	2	30.44
102.69	2	30.44
103.09	2	20.59
103.49	2	20.59
103.89	2	17.53
104.29	2	17.53
104.69	1	17.53
105.09	1	13.97
105.49	1	13.97
105.89	1	0.00
106.30	1	0.00
106.70	1	0.00
107.10	1	0.00
107.50	1	0.00
107.90	1	0.00
108.30	1	0.00
108.70	1	0.00
109.10	1	0.00
109.50	1	0.00
109.90	1	0.00
110.30	1	0.00
110.70	1	0.00
111.10	1	0.00
111.50	1	0.00
111.91	1	0.00
112.31	1	0.00
112.71	1	0.00
113.11	1	0.00
113.51	1	0.00
113.91	1	0.00
114.31	1	0.00
114.71	1	0.00
115.11	1	0.00
115.51	1	0.00
115.91	1	0.00
116.31	1	0.00
116.71	1	0.00
117.11	1	0.00
117.36	0	0.00
