t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.6	-
0.41	6	0	0	76.1	-
0.62	8	3	3	97.4	193.62.193.80:3
0.84	10	5	5	119.2	193.62.193.80:5
1.07	9	4	4	108.4	193.62.193.80:4
1.30	7	3	3	88.6	193.62.193.80:3
1.51	5	1	1	67.7	193.62.193.80:1
1.72	4	0	0	57.4	-
1.93	4	2	2	58.4	193.62.193.165:2
2.14	4	2	2	58.4	193.62.193.165:2
2.34	4	2	2	58.4	193.62.193.165:2
2.55	4	4	4	59.2	193.62.193.165:4
2.75	4	4	4	59.5	193.62.193.165:4
2.96	4	4	4	59.9	193.62.193.165:4
3.17	4	4	4	60.5	193.62.193.165:4
3.38	4	4	4	61.4	193.62.193.165:4
3.58	4	4	4	62.6	193.62.193.165:4
3.79	4	4	4	61.8	193.62.193.165:4
4.00	4	4	4	62.2	193.62.193.165:4
4.20	4	4	4	61.8	193.62.193.165:4
4.41	4	4	4	61.8	193.62.193.165:4
4.62	4	4	4	61.8	193.62.193.165:4
4.82	4	4	4	61.8	193.62.193.165:4
5.03	4	4	4	61.8	193.62.193.165:4
5.23	4	4	4	61.8	193.62.193.165:4
5.44	4	4	4	61.8	193.62.193.165:4
5.65	4	4	4	62.0	193.62.193.165:4
5.85	4	4	4	61.8	193.62.193.165:4
6.06	4	4	4	61.9	193.62.193.165:4
6.27	4	4	4	61.8	193.62.193.165:4
6.48	4	4	4	61.8	193.62.193.165:4
6.68	4	4	4	61.8	193.62.193.165:4
6.89	4	4	4	61.8	193.62.193.165:4
7.10	4	4	4	61.8	193.62.193.165:4
7.30	4	4	4	61.8	193.62.193.165:4
7.51	4	4	4	61.8	193.62.193.165:4
7.72	4	4	4	61.8	193.62.193.165:4
7.92	4	4	4	61.8	193.62.193.165:4
8.13	4	4	4	61.8	193.62.193.165:4
8.34	4	4	4	61.8	193.62.193.165:4
8.54	4	4	4	61.8	193.62.193.165:4
8.75	4	4	4	61.8	193.62.193.165:4
8.96	4	4	4	61.8	193.62.193.165:4
9.17	4	4	4	61.8	193.62.193.165:4
9.38	4	4	4	61.8	193.62.193.165:4
9.58	4	4	4	61.8	193.62.193.165:4
9.79	4	4	4	61.9	193.62.193.165:4
10.00	4	18	18	66.6	193.62.193.165:18
10.21	4	18	18	66.0	193.62.193.165:18
10.41	4	23	23	68.2	193.62.193.165:23
10.62	4	25	25	69.4	193.62.193.165:25
10.83	4	25	25	70.1	193.62.193.165:25
