t_rel_s	workers	mbps
30.74	2	0.00
31.14	2	0.00
31.54	2	0.00
31.95	2	0.83
32.35	2	0.83
32.75	2	2.04
33.15	2	2.04
33.55	2	2.04
33.95	2	4.62
34.35	2	4.62
34.75	2	274.58
35.15	2	274.58
35.55	2	274.58
35.95	2	139.14
36.35	2	139.14
36.75	2	162.16
37.16	2	162.16
37.56	2	162.16
37.96	2	396.08
38.36	2	396.08
38.76	20	388.60
39.16	20	388.60
39.56	20	388.60
39.96	20	406.43
40.36	20	406.43
40.76	20	1726.52
41.17	20	1726.52
41.57	20	1726.52
41.97	20	2520.07
42.38	20	2520.07
42.78	20	3244.69
43.19	20	3244.69
43.59	20	3244.69
44.00	20	3375.74
44.40	20	3375.74
44.80	20	3343.35
45.20	20	3343.35
45.61	20	3343.35
46.01	20	3256.27
46.41	20	3256.27
46.81	20	3220.46
47.21	20	3220.46
47.61	20	3220.46
48.02	20	2996.24
48.42	10	2996.24
48.82	10	3103.66
49.22	10	3103.66
49.62	10	3103.66
50.02	10	2451.29
50.42	10	2451.29
50.82	10	2303.84
51.23	10	2303.84
51.63	10	2303.84
52.03	10	2205.68
52.43	10	2205.68
52.83	10	2116.91
53.23	10	2116.91
53.63	10	2116.91
54.04	10	1839.95
54.44	10	1839.95
54.84	10	1914.78
55.24	10	1914.78
55.64	10	1914.78
56.04	10	1704.07
56.44	10	1704.07
56.84	10	1616.03
57.24	10	1616.03
57.64	10	1616.03
58.04	20	1224.84
58.44	20	1224.84
58.84	20	1270.37
59.24	20	1270.37
59.65	20	1270.37
60.05	20	800.66
60.45	20	800.66
60.85	20	597.70
61.25	20	597.70
61.65	20	597.70
62.05	20	733.10
62.45	20	733.10
62.85	16	1019.99
63.25	11	1019.99
63.65	11	1019.99
64.05	10	964.10
64.45	10	964.10
64.85	9	807.75
65.25	8	807.75
65.65	8	807.75
66.05	8	608.72
66.45	8	608.72
66.85	8	587.44
67.25	8	587.44
67.65	8	587.44
68.05	8	584.36
68.45	8	584.36
68.85	8	589.73
69.25	7	589.73
69.65	7	589.73
70.05	7	470.69
70.45	7	470.69
70.85	7	501.61
71.25	6	501.61
71.66	6	501.61
72.06	6	343.41
72.46	6	343.41
72.86	6	344.79
73.26	6	344.79
73.66	6	344.79
74.06	6	355.32
74.46	6	355.32
74.86	6	343.49
75.26	6	343.49
75.66	6	343.49
76.06	6	384.26
76.46	5	384.26
76.86	5	390.25
77.26	5	390.25
77.66	5	390.25
78.06	5	379.56
78.46	5	379.56
78.86	4	427.82
79.26	4	427.82
79.66	3	427.82
80.06	3	278.89
80.46	3	278.89
80.87	3	155.14
81.27	3	155.14
81.67	3	155.14
82.07	3	167.16
82.47	3	167.16
82.87	3	170.84
83.27	3	170.84
83.67	3	170.84
84.07	3	137.71
84.47	3	137.71
84.87	3	156.90
85.27	3	156.90
85.67	3	156.90
86.07	3	175.81
86.47	3	175.81
86.87	3	180.53
87.27	2	180.53
87.67	2	180.53
88.07	2	187.50
88.47	2	187.50
88.87	2	203.12
89.27	2	203.12
89.67	1	203.12
90.08	1	164.55
90.48	1	164.55
90.88	1	118.05
91.28	1	118.05
91.39	0	118.05
