t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.6	-
0.20	5	0	0	65.9	-
0.41	6	1	1	76.8	193.62.193.80:1
0.63	8	3	3	97.6	193.62.193.80:3
0.84	9	4	4	108.1	193.62.193.80:4
1.07	9	4	4	108.2	193.62.193.80:4
1.30	8	3	3	97.7	193.62.193.80:3
1.52	8	3	3	97.9	193.62.193.80:3
1.75	9	3	3	97.9	193.62.193.80:3
1.97	9	4	4	108.1	193.62.193.80:4
2.20	9	4	4	108.5	193.62.193.80:4
2.43	10	5	5	110.2	193.62.193.80:4,169.254.169.254:1
2.66	10	5	5	100.4	169.254.169.254:3,193.62.193.80:2
2.90	10	5	5	90.3	169.254.169.254:5
3.12	10	6	6	90.3	169.254.169.254:6
3.35	10	5	5	90.3	169.254.169.254:5
3.59	9	5	5	84.6	169.254.169.254:5
3.82	9	5	5	84.6	169.254.169.254:5
4.05	9	5	5	84.6	169.254.169.254:5
4.27	9	5	5	84.6	169.254.169.254:4,130.14.29.113:1
4.49	8	4	4	79.1	169.254.169.254:2,130.14.29.113:2
4.72	6	2	2	67.9	130.14.29.113:1,169.254.169.254:1
4.93	5	1	1	62.2	130.14.29.113:1
5.14	4	2	2	58.3	193.62.193.165:2
5.34	4	2	2	58.7	193.62.193.165:2
5.55	4	2	2	58.7	193.62.193.165:2
5.76	4	2	2	58.8	193.62.193.165:2
5.97	4	2	2	58.8	193.62.193.165:2
6.17	4	2	2	58.8	193.62.193.165:2
6.38	4	2	2	59.2	193.62.193.165:2
6.59	4	2	2	59.5	193.62.193.165:2
6.79	4	2	2	59.5	193.62.193.165:2
7.00	4	2	2	59.8	193.62.193.165:2
7.21	4	2	2	59.8	193.62.193.165:2
7.42	4	2	2	60.1	193.62.193.165:2
7.62	4	2	2	60.1	193.62.193.165:2
7.83	4	2	2	60.1	193.62.193.165:2
8.03	4	2	2	60.1	193.62.193.165:2
8.24	4	2	2	60.1	193.62.193.165:2
8.45	4	2	2	60.1	193.62.193.165:2
8.65	4	3	3	60.2	193.62.193.165:2,54.231.229.193:1
8.86	4	3	3	60.1	193.62.193.165:2,54.231.229.193:1
9.07	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
9.27	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
9.48	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
9.69	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
9.90	4	3	3	61.5	193.62.193.165:2,54.231.229.193:1
10.10	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
10.31	4	3	3	61.3	193.62.193.165:2,54.231.229.193:1
