t_rel_s	workers	mbps
1.11	2	0.00
1.51	2	0.00
1.91	2	0.00
2.31	2	0.00
2.71	2	0.00
3.11	2	1.53
3.51	2	1.53
3.92	2	1.53
4.32	2	168.71
4.72	2	168.71
5.12	2	528.39
5.52	2	528.39
5.92	2	528.39
6.32	1	904.83
6.72	1	904.83
7.12	1	959.95
7.52	1	959.95
7.92	1	959.95
8.32	1	1018.69
8.72	1	1018.69
9.12	1	1041.01
9.52	1	1041.01
9.92	1	1041.01
10.32	1	1047.02
10.72	1	1047.02
11.12	2	1090.49
11.52	2	1090.49
11.92	2	1090.49
12.32	2	1018.59
12.72	2	1018.59
13.12	2	1032.09
13.52	2	1032.09
13.93	2	1032.09
14.33	2	1013.59
14.73	2	1013.59
15.13	2	845.58
15.53	2	845.58
15.93	2	845.58
16.33	1	683.91
16.73	1	683.91
17.13	1	608.29
17.53	1	608.29
17.93	1	608.29
18.33	1	617.30
18.73	1	617.30
19.13	1	632.33
19.53	1	632.33
19.93	1	632.33
20.33	1	639.14
20.73	1	639.14
21.13	2	654.10
21.53	2	654.10
21.93	2	654.10
22.33	2	658.16
22.73	2	658.16
23.13	2	662.23
23.53	2	662.23
23.93	2	662.23
24.33	2	675.51
24.73	2	675.51
25.13	2	674.89
25.53	2	674.89
25.93	2	674.89
26.34	3	671.75
26.74	3	671.75
27.14	3	670.87
27.54	3	670.87
27.94	3	670.87
28.34	3	671.21
28.74	3	671.21
29.14	3	860.77
29.54	3	860.77
29.94	3	860.77
30.34	3	819.84
30.74	3	819.84
31.14	4	1167.80
31.54	4	1167.80
31.94	4	1167.80
32.34	4	1285.45
32.74	4	1285.45
33.15	4	1558.39
33.55	4	1558.39
33.95	4	1558.39
34.35	4	2260.42
34.75	4	2260.42
35.15	4	2245.41
35.55	4	2245.41
35.95	4	2245.41
36.35	7	2278.95
36.75	7	2278.95
37.15	7	2011.71
37.55	7	2011.71
37.95	7	2011.71
38.35	7	1921.54
38.76	7	1921.54
39.16	7	1937.84
39.56	7	1937.84
39.96	7	1937.84
40.36	7	2781.02
40.76	7	2781.02
41.16	7	3068.05
41.56	7	3068.05
41.96	7	3068.05
42.37	7	3283.67
42.77	7	3283.67
43.17	7	2995.54
43.57	7	2995.54
43.97	7	2995.54
44.37	7	2800.21
44.77	7	2800.21
45.17	7	2721.22
45.58	7	2721.22
45.98	7	2721.22
46.38	7	2571.42
46.78	7	2571.42
47.18	7	2577.33
47.58	7	2577.33
47.98	7	2577.33
48.38	7	2585.72
48.78	7	2585.72
49.18	6	2628.10
49.59	6	2628.10
49.99	6	2628.10
50.39	6	2571.46
50.79	6	2571.46
51.19	6	2588.35
51.59	6	2588.35
51.99	6	2588.35
52.39	6	2331.94
52.79	6	2331.94
53.19	6	2038.44
53.59	6	2038.44
53.99	6	2038.44
54.39	6	1605.26
54.79	6	1605.26
55.19	6	1543.32
55.59	6	1543.32
55.99	6	1543.32
56.40	6	1186.08
56.80	6	1186.08
57.20	6	1156.17
57.60	6	1156.17
58.05	6	1156.17
58.45	6	1091.50
58.86	5	1091.50
59.26	5	1046.43
59.66	4	1046.43
60.06	4	1046.43
60.46	4	769.97
60.86	4	769.97
61.26	4	513.21
61.66	4	513.21
62.06	4	513.21
62.46	4	583.57
62.86	4	583.57
63.26	3	609.25
63.66	3	609.25
64.06	3	609.25
64.46	3	468.55
64.86	3	468.55
65.26	3	527.07
65.66	3	527.07
66.06	3	527.07
66.46	3	550.67
66.86	3	550.67
67.26	3	619.35
67.66	3	619.35
68.06	3	619.35
68.46	3	686.59
68.86	3	686.59
69.26	3	724.24
69.66	3	724.24
70.06	3	724.24
70.46	3	795.99
70.86	3	795.99
71.27	3	493.84
71.67	3	493.84
72.07	3	493.84
72.47	3	380.90
72.87	3	380.90
73.27	3	391.14
73.67	2	391.14
74.07	2	391.14
74.47	2	298.76
74.87	1	298.76
75.27	1	106.75
75.67	1	106.75
76.07	1	106.75
76.47	1	0.00
76.87	1	0.00
77.27	1	0.00
77.68	1	0.00
78.08	1	0.00
78.48	1	0.00
78.88	1	0.00
79.28	1	0.00
79.68	1	0.00
80.08	1	0.00
80.48	1	0.00
80.88	1	0.00
81.28	1	0.00
81.68	1	0.00
82.08	1	0.00
82.48	1	0.00
82.88	1	0.00
83.29	1	0.00
83.69	1	0.00
84.09	1	0.00
84.49	1	0.00
84.89	1	0.00
85.29	1	0.00
85.69	1	0.00
86.09	1	0.00
86.49	1	0.00
86.89	1	0.00
87.30	1	0.00
87.70	1	0.00
88.10	1	0.00
88.50	1	0.00
88.90	1	0.00
89.30	1	0.00
89.70	1	0.00
90.10	1	0.00
90.50	1	0.00
90.90	1	0.00
91.30	1	0.00
91.70	1	0.00
92.11	1	0.00
92.51	1	0.00
92.91	1	0.00
93.31	1	0.00
93.71	1	0.00
94.11	1	0.00
94.51	1	0.00
94.91	1	0.00
95.31	1	0.00
95.72	1	0.00
96.12	1	0.00
96.52	1	0.00
96.92	1	0.00
97.32	1	0.00
97.72	1	0.00
98.12	1	0.00
98.52	1	0.00
98.92	1	0.00
99.32	1	0.00
99.72	1	0.00
100.12	1	0.00
100.52	1	0.00
100.93	1	0.00
101.33	1	0.00
101.73	1	0.00
102.13	1	0.00
102.53	1	0.00
102.93	1	0.00
103.33	1	0.00
103.73	1	0.00
104.13	1	0.00
104.53	1	0.00
104.94	1	0.00
105.34	1	0.00
105.74	1	0.00
106.14	1	0.00
106.54	1	0.00
106.94	1	0.00
107.34	1	0.00
107.74	1	0.00
108.14	1	0.00
108.55	1	0.00
108.95	1	0.00
