t_rel_s	workers	mbps
30.74	8	0.00
31.14	8	0.00
31.54	8	0.00
31.94	8	2.99
32.35	8	2.99
32.75	8	56.46
33.15	8	56.46
33.55	8	56.46
33.95	8	506.40
34.35	8	506.40
34.75	8	824.78
35.15	8	824.78
35.55	8	824.78
35.95	8	1339.34
36.35	8	1339.34
36.75	8	1520.55
37.15	8	1520.55
37.55	8	1520.55
37.95	8	1844.20
38.35	8	1844.20
38.75	8	1432.01
39.16	8	1432.01
39.56	8	1432.01
39.96	8	1470.25
40.36	8	1470.25
40.76	8	1331.80
41.16	8	1331.80
41.56	8	1331.80
41.96	8	1491.70
42.36	8	1491.70
42.76	8	1340.48
43.16	8	1340.48
43.56	8	1340.48
43.96	8	1300.28
44.36	8	1300.28
44.76	8	1260.31
45.16	8	1260.31
45.56	8	1260.31
45.96	8	1311.36
46.36	8	1311.36
46.76	8	801.92
47.16	8	801.92
47.56	8	801.92
47.96	8	722.72
48.36	8	722.72
48.76	8	948.53
49.17	8	948.53
49.57	8	948.53
49.97	8	930.56
50.37	8	930.56
50.77	8	910.37
51.17	8	910.37
51.57	8	910.37
51.97	8	809.42
52.37	8	809.42
52.77	8	658.25
53.17	8	658.25
53.57	8	658.25
53.97	8	740.65
54.37	8	740.65
54.77	8	841.17
55.17	8	841.17
55.57	8	841.17
55.97	8	885.20
56.37	8	885.20
56.77	8	869.76
57.17	8	869.76
57.57	8	869.76
57.97	8	754.35
58.37	8	754.35
58.77	8	657.48
59.17	8	657.48
59.57	8	657.48
59.97	8	609.48
60.37	8	609.48
60.77	8	665.44
61.17	8	665.44
61.57	8	665.44
61.97	8	645.48
62.37	8	645.48
62.78	8	476.11
63.18	8	476.11
63.58	8	476.11
63.98	8	445.06
64.38	8	445.06
64.78	8	514.02
65.18	8	514.02
65.58	8	514.02
65.98	8	459.35
66.38	8	459.35
66.78	8	484.76
67.18	8	484.76
67.58	8	484.76
67.98	8	496.74
68.38	8	496.74
68.78	8	474.42
69.18	8	474.42
69.58	8	474.42
69.98	8	471.00
70.38	8	471.00
70.78	8	488.18
71.18	8	488.18
71.58	8	488.18
71.98	8	479.02
72.38	8	479.02
72.78	8	417.60
73.18	8	417.60
73.58	8	417.60
73.98	8	507.39
74.39	8	507.39
74.79	8	606.58
75.19	8	606.58
75.59	8	606.58
75.99	8	516.29
76.39	8	516.29
76.79	8	623.97
77.19	8	623.97
77.59	8	623.97
77.99	8	623.85
78.39	8	623.85
78.79	8	652.02
79.19	8	652.02
79.59	8	652.02
79.99	8	457.75
80.39	8	457.75
80.79	8	520.93
81.19	8	520.93
81.59	8	520.93
81.99	8	292.92
82.39	8	292.92
82.79	8	501.60
83.19	8	501.60
83.59	8	501.60
83.99	8	699.42
84.39	8	699.42
84.79	8	687.20
85.20	8	687.20
85.60	8	687.20
86.00	8	496.38
86.40	8	496.38
86.80	8	603.32
87.20	8	603.32
87.60	8	603.32
88.00	8	667.96
88.40	8	667.96
88.80	8	588.52
89.20	8	588.52
89.60	8	588.52
90.00	8	598.88
90.40	8	598.88
90.80	8	619.26
91.20	8	619.26
91.60	8	619.26
92.00	8	612.71
92.40	8	612.71
92.80	8	649.67
93.20	8	649.67
93.60	8	649.67
94.00	8	502.21
94.40	8	502.21
94.80	8	585.44
95.20	8	585.44
95.60	8	585.44
96.00	8	484.96
96.40	8	484.96
96.80	8	399.75
97.20	8	399.75
97.60	8	399.75
98.00	8	359.27
98.40	8	359.27
98.80	8	245.75
99.21	8	245.75
99.61	8	245.75
100.01	8	300.89
100.41	8	300.89
100.81	8	160.31
101.21	8	160.31
101.61	8	160.31
102.01	8	154.95
102.41	8	154.95
102.81	8	144.71
103.21	8	144.71
103.61	8	144.71
104.01	8	135.09
104.41	8	135.09
104.81	8	190.62
105.21	8	190.62
105.61	8	190.62
106.01	8	332.84
106.42	8	332.84
106.82	8	733.63
107.22	8	733.63
107.62	8	733.63
108.02	8	952.86
108.42	8	952.86
108.82	8	820.41
109.22	8	820.41
109.62	8	820.41
110.02	8	714.63
110.42	8	714.63
110.82	8	451.77
111.22	8	451.77
111.62	8	451.77
112.02	8	312.22
112.42	8	312.22
112.82	8	336.56
113.22	8	336.56
113.62	8	336.56
114.02	8	488.36
114.42	8	488.36
114.82	8	363.68
115.22	8	363.68
115.62	8	363.68
116.02	8	343.59
116.42	8	343.59
116.82	8	343.52
117.22	8	343.52
117.62	8	343.52
118.02	8	200.00
118.43	6	200.00
118.83	6	182.90
119.23	5	182.90
119.63	4	182.90
120.03	4	264.02
120.43	4	264.02
120.83	4	226.59
121.23	2	226.59
121.63	2	226.59
122.03	2	134.04
122.43	2	134.04
122.83	2	103.78
123.23	2	103.78
123.63	2	103.78
124.03	2	109.61
124.43	2	109.61
124.83	2	120.41
125.23	2	120.41
125.63	2	120.41
126.03	2	139.13
126.43	2	139.13
126.83	2	144.37
127.23	2	144.37
127.64	2	144.37
128.04	2	149.24
128.44	2	149.24
128.84	2	168.88
129.24	2	168.88
129.64	2	168.88
130.04	2	170.68
130.44	2	170.68
130.84	2	158.49
131.24	2	158.49
131.64	2	158.49
132.04	2	169.19
132.44	2	169.19
132.84	2	175.18
133.24	2	175.18
133.64	2	175.18
134.04	2	186.13
134.44	2	186.13
134.84	2	192.10
135.25	2	192.10
135.65	2	192.10
136.05	2	192.49
136.45	2	192.49
136.85	2	200.41
137.25	2	200.41
137.65	1	200.41
138.05	1	128.20
138.45	1	128.20
138.85	1	33.64
139.25	1	33.64
139.65	1	33.64
140.05	1	40.56
140.45	1	40.56
140.85	1	42.79
141.25	1	42.79
141.66	1	42.79
142.06	1	30.50
142.46	1	30.50
142.86	1	29.16
143.26	1	29.16
143.66	1	29.16
144.06	1	30.52
144.46	1	30.52
144.86	1	30.83
145.26	1	30.83
145.66	1	30.83
146.06	1	31.03
146.46	1	31.03
146.87	1	31.35
147.27	1	31.35
147.67	1	31.35
148.07	1	31.10
148.47	1	31.10
148.87	1	31.56
149.27	1	31.56
149.67	1	31.56
150.07	1	33.08
150.47	1	33.08
150.87	1	34.86
151.27	1	34.86
151.67	1	34.86
152.07	1	38.25
152.47	1	38.25
152.87	1	43.05
153.27	1	43.05
153.68	1	43.05
154.08	1	49.73
154.48	1	49.73
154.88	1	57.44
155.28	1	57.44
155.68	1	57.44
156.08	1	68.88
156.48	1	68.88
156.88	1	83.84
157.28	1	83.84
157.68	1	83.84
158.08	1	95.80
158.48	1	95.80
158.88	1	117.36
159.28	1	117.36
159.45	0	117.36
