t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.21	5	0	0	66.1	-
0.41	6	0	0	75.7	-
0.63	8	3	3	96.9	193.62.193.80:3
0.85	8	4	4	99.0	193.62.193.80:4
1.08	5	1	1	67.1	193.62.193.80:1
1.28	4	2	2	58.0	193.62.193.165:2
1.49	4	2	2	58.0	193.62.193.165:2
1.70	4	2	2	58.0	193.62.193.165:2
1.91	4	2	2	58.0	193.62.193.165:2
2.11	4	2	2	58.3	193.62.193.165:2
2.32	4	2	2	58.3	193.62.193.165:2
2.53	4	2	2	58.3	193.62.193.165:2
2.74	4	3	3	58.8	193.62.193.165:3
2.95	4	3	3	58.8	193.62.193.165:3
3.15	4	4	4	59.1	193.62.193.165:4
3.36	4	4	4	59.1	193.62.193.165:4
3.57	4	4	4	59.1	193.62.193.165:4
3.78	4	4	4	59.1	193.62.193.165:4
3.99	4	4	4	59.1	193.62.193.165:4
4.19	4	4	4	59.1	193.62.193.165:4
4.40	4	4	4	59.3	193.62.193.165:4
4.61	4	4	4	59.6	193.62.193.165:4
4.82	4	4	4	60.7	193.62.193.165:4
5.03	4	4	4	60.7	193.62.193.165:4
5.24	4	4	4	61.3	193.62.193.165:4
5.44	4	4	4	61.2	193.62.193.165:4
5.65	4	4	4	61.4	193.62.193.165:4
5.86	4	4	4	61.6	193.62.193.165:4
6.07	4	4	4	61.0	193.62.193.165:4
6.28	4	4	4	61.0	193.62.193.165:4
6.48	4	4	4	61.0	193.62.193.165:4
6.69	4	4	4	61.0	193.62.193.165:4
6.90	4	4	4	61.3	193.62.193.165:4
7.10	4	4	4	61.7	193.62.193.165:4
7.31	4	4	4	62.0	193.62.193.165:4
7.52	4	4	4	61.2	193.62.193.165:4
7.73	4	4	4	62.0	193.62.193.165:4
7.94	4	4	4	61.2	193.62.193.165:4
8.14	4	4	4	61.2	193.62.193.165:4
8.35	4	4	4	61.2	193.62.193.165:4
8.56	4	4	4	61.5	193.62.193.165:4
8.77	4	4	4	61.2	193.62.193.165:4
8.98	4	4	4	61.2	193.62.193.165:4
9.18	4	4	4	61.3	193.62.193.165:4
9.39	4	10	10	63.3	193.62.193.165:10
9.60	4	10	10	63.3	193.62.193.165:10
9.81	4	10	10	63.3	193.62.193.165:10
10.02	4	10	10	63.4	193.62.193.165:10
10.23	4	10	10	63.3	193.62.193.165:10
10.44	4	10	10	63.3	193.62.193.165:10
10.64	4	15	15	65.0	193.62.193.165:15
10.85	4	18	18	66.0	193.62.193.165:18
11.06	4	18	18	66.5	193.62.193.165:18
11.27	4	18	18	68.9	193.62.193.165:18
11.48	4	18	18	69.4	193.62.193.165:18
11.68	4	18	18	69.4	193.62.193.165:18
11.89	4	18	18	70.1	193.62.193.165:18
12.10	4	18	18	70.3	193.62.193.165:18
12.31	4	18	18	70.3	193.62.193.165:18
12.52	4	18	18	70.9	193.62.193.165:18
12.73	4	18	18	70.4	193.62.193.165:18
12.93	4	18	18	73.8	193.62.193.165:18
13.14	4	18	18	72.2	193.62.193.165:18
