t_rel_s	workers	mbps
30.74	20	0.00
31.14	20	0.00
31.54	20	0.00
31.94	20	10.96
32.34	20	10.96
32.74	20	809.40
33.14	20	809.40
33.54	20	809.40
33.95	20	2727.07
34.36	20	2727.07
34.77	20	4156.38
35.18	20	4156.38
35.59	20	4156.38
36.01	20	4452.83
36.42	20	4452.83
36.82	20	4409.64
37.23	20	4409.64
37.64	20	4409.64
38.04	20	4359.85
38.44	20	4359.85
38.85	20	3641.30
39.25	20	3641.30
39.65	20	3641.30
40.05	20	3343.85
40.45	20	3343.85
40.86	20	3417.77
41.26	20	3417.77
41.66	20	3417.77
42.06	20	3406.93
42.46	20	3406.93
42.86	20	2461.33
43.26	20	2461.33
43.66	20	2461.33
44.06	20	2224.27
44.46	20	2224.27
44.86	20	2245.71
45.26	20	2245.71
45.66	20	2245.71
46.06	20	1610.62
46.47	20	1610.62
46.87	20	1197.41
47.27	20	1197.41
47.67	20	1197.41
48.07	20	963.23
48.47	20	963.23
48.87	20	1128.09
49.27	20	1128.09
49.67	20	1128.09
50.07	20	1614.86
50.47	13	1614.86
50.87	12	1323.97
51.27	12	1323.97
51.67	10	1323.97
52.07	10	1304.44
52.47	10	1304.44
52.88	10	988.66
53.28	10	988.66
53.68	10	988.66
54.08	10	887.81
54.48	10	887.81
54.88	9	937.65
55.28	9	937.65
55.68	9	937.65
56.08	9	823.83
56.48	9	823.83
56.88	9	826.70
57.28	9	826.70
57.68	8	826.70
58.08	7	837.47
58.48	7	837.47
58.88	5	596.57
59.28	5	596.57
59.68	5	596.57
60.08	5	337.45
60.48	5	337.45
60.88	4	315.52
61.28	4	315.52
61.68	4	315.52
62.08	4	225.57
62.48	4	225.57
62.88	4	237.29
63.28	4	237.29
63.69	4	237.29
64.09	4	234.21
64.49	4	234.21
64.89	3	224.04
65.29	3	224.04
65.69	3	224.04
66.09	3	167.90
66.49	3	167.90
66.89	3	187.50
67.29	3	187.50
67.69	3	187.50
68.09	3	203.27
68.49	3	203.27
68.89	3	217.95
69.29	3	217.95
69.82	3	217.95
70.22	3	151.64
70.62	3	151.64
71.02	2	333.60
71.42	2	333.60
71.82	2	210.45
72.22	2	210.45
72.62	2	210.45
73.02	2	229.87
73.42	1	229.87
73.82	1	100.76
74.23	1	100.76
74.63	1	100.76
75.03	1	44.34
75.43	1	44.34
75.83	1	46.35
76.23	1	46.35
76.63	1	46.35
77.03	1	52.33
77.43	1	52.33
77.83	1	50.34
78.23	1	50.34
78.63	1	50.34
79.03	1	43.61
79.43	1	43.61
79.84	1	50.45
80.24	1	50.45
80.64	1	50.45
81.04	1	47.02
81.44	1	47.02
81.84	1	39.72
81.96	0	39.72
