t_rel_s	workers	mbps
1.10	2	0.00
1.50	2	0.00
1.90	2	0.00
2.30	2	1.65
2.70	2	1.65
3.10	2	401.49
3.50	2	401.49
3.90	2	401.49
4.30	2	1385.96
4.70	2	1385.96
5.10	2	1661.44
5.50	2	1661.44
5.90	2	1661.44
6.30	2	1663.49
6.70	2	1663.49
7.10	2	1698.64
7.50	2	1698.64
7.90	2	1698.64
8.30	2	1740.07
8.70	2	1740.07
9.10	8	1804.26
9.51	8	1804.26
9.91	8	1804.26
10.31	8	1804.59
10.71	8	1804.59
11.12	8	2286.33
11.52	8	2286.33
11.92	8	2286.33
12.32	8	3832.71
12.73	8	3832.71
13.14	8	3837.31
13.55	8	3837.31
13.97	8	3837.31
14.39	8	3778.27
14.79	8	3778.27
15.20	8	3795.06
15.61	8	3795.06
16.02	8	3795.06
16.42	8	3635.87
16.82	8	3635.87
17.23	8	3551.17
17.63	8	3551.17
18.03	8	3551.17
18.43	8	3605.56
18.83	4	3605.56
19.24	4	3747.64
19.64	4	3747.64
20.04	4	3747.64
20.44	4	3746.14
20.85	4	3746.14
21.25	4	3502.14
21.65	4	3502.14
22.05	4	3502.14
22.46	4	3525.58
22.86	4	3525.58
23.26	4	3083.47
23.67	4	3083.47
24.07	4	3083.47
24.47	4	2828.42
24.87	4	2828.42
25.27	4	2973.12
25.67	4	2973.12
26.07	4	2973.12
26.47	4	3066.24
26.88	4	3066.24
27.28	4	3192.45
27.68	4	3192.45
28.17	4	3192.45
28.58	8	2106.11
28.98	8	2106.11
29.38	8	3394.06
29.78	8	3394.06
30.18	8	3394.06
30.58	8	2310.62
30.98	8	2310.62
31.38	7	1742.75
31.78	7	1742.75
32.18	7	1742.75
32.58	7	1526.08
32.98	7	1526.08
33.39	7	1538.77
33.79	7	1538.77
34.19	7	1538.77
34.59	7	1606.35
34.99	6	1606.35
35.39	6	1597.31
35.79	5	1597.31
36.19	5	1597.31
36.59	5	1202.53
36.99	5	1202.53
37.39	5	1053.87
37.79	5	1053.87
38.19	5	1053.87
38.59	5	902.27
38.99	5	902.27
39.39	5	712.92
39.79	5	712.92
40.19	4	712.92
40.59	4	571.33
40.99	4	571.33
41.39	4	431.79
41.79	4	431.79
42.19	4	431.79
42.59	3	445.46
42.99	3	445.46
43.40	3	320.56
43.80	3	320.56
44.20	3	320.56
44.60	3	306.27
45.00	3	306.27
45.40	3	321.01
45.80	2	321.01
46.20	2	135.75
46.60	2	135.75
47.00	2	135.75
47.40	2	64.75
47.80	2	64.75
48.20	2	68.77
48.60	2	68.77
49.00	2	68.77
49.40	2	74.11
49.80	2	74.11
50.20	2	86.50
50.60	2	86.50
51.00	2	86.50
51.40	2	98.57
51.80	2	98.57
52.21	2	107.43
52.61	2	107.43
53.01	2	107.43
53.41	2	129.48
53.81	2	129.48
54.21	2	151.00
54.61	2	151.00
55.01	2	151.00
55.41	2	167.87
55.81	2	167.87
56.21	1	146.67
56.61	1	146.67
57.01	1	146.67
57.41	1	0.00
57.82	1	0.00
58.22	1	0.00
58.62	1	0.00
59.02	1	0.00
59.42	1	0.00
59.82	1	0.00
60.22	1	0.00
60.62	1	0.00
61.02	1	0.00
61.42	1	0.00
61.82	1	0.00
62.23	1	0.00
62.63	1	0.00
63.03	1	0.00
63.43	1	0.00
63.83	1	0.00
64.23	1	0.00
64.63	1	0.00
65.03	1	0.00
65.43	1	0.00
65.83	1	0.00
66.23	1	0.00
66.63	1	0.00
67.04	1	0.00
67.44	1	0.00
67.84	1	0.00
68.24	1	0.00
68.64	1	0.00
69.04	1	0.00
69.44	1	0.00
69.84	1	0.00
70.25	1	0.00
70.65	1	0.00
71.05	1	0.00
71.45	1	0.00
71.85	1	0.00
72.25	1	0.00
72.65	1	0.00
73.05	1	0.00
73.45	1	0.00
73.85	1	0.00
74.25	1	0.00
74.66	1	0.00
75.06	1	0.00
75.46	1	0.00
75.86	1	0.00
76.26	1	0.00
76.66	1	0.00
77.06	1	0.00
77.46	1	0.00
77.86	1	0.00
78.27	1	0.00
78.67	1	0.00
79.07	1	0.00
79.47	1	0.00
79.87	1	0.00
80.27	1	0.00
80.68	1	0.00
81.08	1	0.00
81.48	1	0.00
81.88	1	0.00
82.28	1	0.00
82.69	1	0.00
83.09	1	0.00
83.49	1	0.00
83.89	1	0.00
84.29	1	0.00
84.70	1	0.00
85.10	1	0.00
85.50	1	0.00
85.90	1	0.00
86.30	1	0.00
86.71	1	0.00
87.11	1	0.00
87.51	1	0.00
87.91	1	0.00
88.31	1	0.00
88.72	1	0.00
89.12	1	0.00
89.52	1	0.00
89.92	1	0.00
90.32	1	0.00
90.72	1	0.00
91.13	1	0.00
91.53	1	0.00
91.93	1	0.00
92.33	1	14.65
92.73	1	14.65
93.13	1	14.65
93.53	1	97.44
93.93	1	97.44
94.33	1	92.67
94.73	1	92.67
95.13	1	92.67
95.53	1	96.71
95.93	1	96.71
96.34	1	99.81
96.74	1	99.81
97.14	1	99.81
97.54	1	95.09
97.94	1	95.09
98.34	1	94.88
98.74	1	94.88
99.14	1	94.88
99.54	1	100.97
99.94	1	100.97
100.34	1	97.40
100.74	1	97.40
101.14	1	97.40
101.55	1	99.80
101.95	1	99.80
102.35	1	109.02
102.75	1	109.02
102.93	0	109.02
