t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.6	-
0.20	5	0	0	66.6	-
0.41	6	1	1	76.9	193.62.193.80:1
0.62	8	3	3	97.6	193.62.193.80:3
0.85	9	4	4	108.6	193.62.193.80:4
1.07	9	4	4	108.6	193.62.193.80:4
1.30	9	4	4	108.4	193.62.193.80:4
1.52	8	3	3	97.8	193.62.193.80:3
1.74	8	3	3	97.7	193.62.193.80:3
1.96	9	4	4	108.3	193.62.193.80:4
2.19	9	4	4	108.1	193.62.193.80:4
2.41	8	3	3	98.8	193.62.193.80:3
2.64	8	3	3	97.5	193.62.193.80:3
2.85	9	3	3	97.6	193.62.193.80:3
3.08	9	4	4	108.4	193.62.193.80:4
3.30	9	4	4	108.0	193.62.193.80:4
3.53	8	3	3	98.2	193.62.193.80:3
3.74	8	3	3	97.8	193.62.193.80:3
3.96	9	4	4	108.4	193.62.193.80:4
4.18	9	4	4	108.3	193.62.193.80:4
4.41	8	3	3	98.1	193.62.193.80:3
4.63	8	3	3	98.0	193.62.193.80:3
4.84	9	4	4	108.3	193.62.193.80:4
5.07	9	4	4	108.4	193.62.193.80:4
5.29	8	3	3	98.3	193.62.193.80:3
5.51	8	3	3	97.6	193.62.193.80:3
5.72	9	4	4	108.1	193.62.193.80:4
5.95	9	4	4	108.3	193.62.193.80:4
6.18	9	4	4	108.3	193.62.193.80:4
6.40	8	3	3	98.4	193.62.193.80:3
6.62	9	3	3	98.0	193.62.193.80:3
6.83	9	4	4	108.5	193.62.193.80:4
7.06	9	4	4	108.4	193.62.193.80:4
7.28	8	3	3	98.2	193.62.193.80:3
7.49	8	3	3	97.8	193.62.193.80:3
7.71	9	4	4	108.4	193.62.193.80:4
7.93	9	4	4	108.4	193.62.193.80:4
8.15	8	3	3	97.9	193.62.193.80:3
8.37	9	4	4	108.2	193.62.193.80:4
8.60	9	4	4	108.4	193.62.193.80:4
8.82	9	4	4	108.8	193.62.193.80:4
9.05	9	4	4	108.9	193.62.193.80:4
9.27	8	3	3	98.3	193.62.193.80:3
9.49	9	3	3	97.7	193.62.193.80:3
9.71	9	4	4	108.5	193.62.193.80:4
9.94	9	4	4	108.7	193.62.193.80:4
10.16	8	3	3	97.7	193.62.193.80:3
10.38	8	3	3	97.4	193.62.193.80:3
10.60	9	4	4	108.5	193.62.193.80:4
10.83	9	4	4	108.3	193.62.193.80:4
11.05	8	4	4	99.0	193.62.193.80:4
11.27	8	3	3	98.2	193.62.193.80:3
11.49	9	3	3	97.5	193.62.193.80:3
11.71	9	4	4	108.6	193.62.193.80:4
11.94	9	4	4	108.7	193.62.193.80:4
12.16	8	3	3	98.3	193.62.193.80:3
12.38	8	3	3	97.9	193.62.193.80:3
12.59	9	4	4	108.4	193.62.193.80:4
12.82	9	4	4	108.4	193.62.193.80:4
13.04	8	3	3	98.3	193.62.193.80:3
13.26	8	3	3	97.7	193.62.193.80:3
13.47	9	4	4	108.1	193.62.193.80:4
13.70	9	4	4	107.9	193.62.193.80:4
13.92	8	3	3	98.3	193.62.193.80:3
14.13	8	3	3	97.7	193.62.193.80:3
14.35	9	4	4	108.6	193.62.193.80:4
14.58	9	4	4	108.6	193.62.193.80:4
14.81	9	4	4	108.7	193.62.193.80:4
15.03	8	3	3	98.4	193.62.193.80:3
15.24	9	3	3	97.8	193.62.193.80:3
15.47	9	4	4	107.5	193.62.193.80:4
15.69	9	4	4	108.4	193.62.193.80:4
15.92	8	3	3	98.2	193.62.193.80:3
16.14	8	3	3	97.9	193.62.193.80:3
16.35	9	4	4	108.6	193.62.193.80:4
16.58	9	4	4	107.8	193.62.193.80:4
16.80	8	3	3	98.4	193.62.193.80:3
17.01	8	3	3	97.9	193.62.193.80:3
17.23	9	4	4	108.7	193.62.193.80:4
17.45	9	4	4	108.7	193.62.193.80:4
17.68	9	4	4	108.5	193.62.193.80:4
17.90	8	3	3	98.1	193.62.193.80:3
18.12	9	3	3	97.9	193.62.193.80:3
18.34	9	4	4	108.6	193.62.193.80:4
18.57	9	4	4	108.6	193.62.193.80:4
18.80	8	3	3	98.3	193.62.193.80:3
19.02	8	3	3	98.1	193.62.193.80:3
19.24	9	4	4	108.4	193.62.193.80:4
19.46	9	4	4	108.7	193.62.193.80:4
19.68	8	3	3	98.2	193.62.193.80:3
19.89	8	3	3	98.4	193.62.193.80:3
20.11	9	4	4	108.8	193.62.193.80:4
20.34	9	4	4	108.6	193.62.193.80:4
20.56	9	4	4	108.3	193.62.193.80:4
20.78	8	3	3	98.1	193.62.193.80:3
21.01	8	3	3	97.6	193.62.193.80:3
21.23	9	4	4	108.6	193.62.193.80:4
21.45	9	4	4	108.6	193.62.193.80:4
21.68	8	4	4	99.1	193.62.193.80:4
21.90	8	3	3	98.3	193.62.193.80:3
22.12	9	3	3	107.8	193.62.193.80:3
22.34	9	4	4	107.8	193.62.193.80:4
22.56	10	5	5	119.1	193.62.193.80:5
22.79	8	3	3	98.3	193.62.193.80:3
23.01	8	3	3	97.9	193.62.193.80:3
23.23	9	4	4	108.0	193.62.193.80:4
23.46	9	4	4	108.3	193.62.193.80:4
23.69	9	4	4	108.6	193.62.193.80:4
23.91	8	3	3	98.5	193.62.193.80:3
24.13	8	3	3	98.0	193.62.193.80:3
24.35	9	4	4	108.8	193.62.193.80:4
24.58	9	4	4	108.6	193.62.193.80:4
24.80	8	3	3	98.4	193.62.193.80:3
25.02	8	3	3	97.8	193.62.193.80:3
25.24	9	4	4	108.6	193.62.193.80:4
25.46	7	3	3	88.7	193.62.193.80:3
25.68	5	1	1	67.7	193.62.193.80:1
25.88	4	2	2	58.6	193.62.193.165:2
26.09	4	2	2	58.9	193.62.193.165:2
26.30	4	2	2	58.9	193.62.193.165:2
26.51	4	2	2	58.9	193.62.193.165:2
26.71	4	2	2	58.9	193.62.193.165:2
26.92	4	2	2	58.9	193.62.193.165:2
27.13	4	2	2	59.2	193.62.193.165:2
27.34	4	2	2	59.2	193.62.193.165:2
27.54	4	2	2	59.2	193.62.193.165:2
27.75	4	2	2	59.2	193.62.193.165:2
27.96	4	2	2	59.2	193.62.193.165:2
28.16	4	2	2	59.2	193.62.193.165:2
28.37	4	2	2	59.2	193.62.193.165:2
28.58	4	2	2	59.2	193.62.193.165:2
28.79	4	2	2	59.2	193.62.193.165:2
28.99	4	2	2	59.8	193.62.193.165:2
29.20	4	2	2	59.7	193.62.193.165:2
29.41	4	2	2	59.8	193.62.193.165:2
29.62	4	2	2	59.8	193.62.193.165:2
29.82	4	2	2	59.8	193.62.193.165:2
30.03	4	2	2	59.8	193.62.193.165:2
30.24	4	2	2	59.8	193.62.193.165:2
30.45	4	2	2	59.8	193.62.193.165:2
30.66	4	2	2	59.8	193.62.193.165:2
30.87	4	2	2	59.8	193.62.193.165:2
31.08	4	2	2	59.8	193.62.193.165:2
31.29	4	2	2	59.8	193.62.193.165:2
31.49	4	2	2	60.7	193.62.193.165:2
31.70	4	2	2	60.7	193.62.193.165:2
31.91	4	2	2	60.7	193.62.193.165:2
32.12	4	2	2	60.7	193.62.193.165:2
32.33	4	2	2	60.7	193.62.193.165:2
32.54	4	2	2	60.7	193.62.193.165:2
32.75	4	2	2	60.7	193.62.193.165:2
32.95	4	2	2	60.7	193.62.193.165:2
33.17	4	2	2	60.7	193.62.193.165:2
33.37	4	2	2	60.7	193.62.193.165:2
33.58	4	2	2	60.7	193.62.193.165:2
33.79	4	2	2	60.7	193.62.193.165:2
34.00	4	25	25	67.8	193.62.193.165:25
34.21	4	39	39	73.3	193.62.193.165:39
34.41	4	39	39	73.8	193.62.193.165:39
34.62	4	39	39	74.0	193.62.193.165:39
34.83	4	39	39	74.9	193.62.193.165:39
35.04	4	39	39	75.8	193.62.193.165:39
35.25	4	40	40	78.6	193.62.193.165:40
35.46	4	40	40	80.9	193.62.193.165:40
35.67	4	40	40	83.4	193.62.193.165:40
35.88	4	40	40	84.4	193.62.193.165:40
36.09	4	40	40	88.4	193.62.193.165:40
36.30	4	40	40	88.0	193.62.193.165:40
36.50	4	40	40	89.4	193.62.193.165:40
36.71	4	40	40	88.4	193.62.193.165:40
36.92	4	40	40	90.2	193.62.193.165:40
37.13	4	40	40	87.9	193.62.193.165:40
37.33	4	40	40	89.9	193.62.193.165:40
37.54	4	40	40	94.3	193.62.193.165:40
37.75	4	40	40	93.0	193.62.193.165:40
37.96	4	40	40	94.4	193.62.193.165:40
38.16	4	40	40	97.7	193.62.193.165:40
38.37	4	40	40	96.5	193.62.193.165:40
38.58	4	40	40	93.9	193.62.193.165:40
38.78	4	40	40	93.0	193.62.193.165:40
38.99	4	40	40	93.3	193.62.193.165:40
39.20	4	40	40	93.3	193.62.193.165:40
39.41	4	40	40	93.3	193.62.193.165:40
39.61	4	40	40	93.3	193.62.193.165:40
39.82	4	40	40	93.3	193.62.193.165:40
40.03	4	40	40	93.3	193.62.193.165:40
40.24	4	40	40	93.3	193.62.193.165:40
40.44	4	40	40	93.3	193.62.193.165:40
40.65	4	40	40	93.3	193.62.193.165:40
40.86	4	40	40	93.3	193.62.193.165:40
41.06	4	40	40	93.3	193.62.193.165:40
41.27	4	40	40	93.3	193.62.193.165:40
41.48	4	40	40	93.3	193.62.193.165:40
41.69	4	40	40	93.3	193.62.193.165:40
41.90	4	40	40	93.3	193.62.193.165:40
42.10	4	40	40	93.3	193.62.193.165:40
42.31	4	40	40	93.3	193.62.193.165:40
42.52	4	40	40	93.3	193.62.193.165:40
42.73	4	40	40	93.3	193.62.193.165:40
42.93	4	40	40	93.3	193.62.193.165:40
43.14	4	40	40	93.3	193.62.193.165:40
43.35	4	40	40	93.3	193.62.193.165:40
43.56	4	40	40	93.3	193.62.193.165:40
43.76	4	40	40	93.3	193.62.193.165:40
43.97	4	40	40	93.3	193.62.193.165:40
44.18	4	40	40	93.3	193.62.193.165:40
44.39	4	40	40	93.3	193.62.193.165:40
44.59	4	40	40	93.3	193.62.193.165:40
44.80	4	40	40	93.3	193.62.193.165:40
45.01	4	40	40	93.3	193.62.193.165:40
45.22	4	40	40	93.3	193.62.193.165:40
45.43	4	40	40	93.3	193.62.193.165:40
45.63	4	40	40	93.3	193.62.193.165:40
45.84	4	40	40	93.3	193.62.193.165:40
46.05	4	40	40	93.3	193.62.193.165:40
46.26	4	40	40	93.3	193.62.193.165:40
46.46	4	40	40	93.3	193.62.193.165:40
46.67	4	40	40	93.3	193.62.193.165:40
46.88	4	40	40	93.3	193.62.193.165:40
47.09	4	40	40	93.3	193.62.193.165:40
47.29	4	40	40	93.3	193.62.193.165:40
47.50	4	40	40	93.3	193.62.193.165:40
47.71	4	40	40	93.3	193.62.193.165:40
47.92	4	40	40	93.3	193.62.193.165:40
48.12	4	40	40	93.3	193.62.193.165:40
48.33	4	40	40	93.3	193.62.193.165:40
48.54	4	40	40	93.3	193.62.193.165:40
48.75	4	40	40	93.3	193.62.193.165:40
48.96	4	40	40	93.3	193.62.193.165:40
49.16	4	40	40	93.3	193.62.193.165:40
49.37	4	40	40	93.3	193.62.193.165:40
49.58	4	40	40	93.3	193.62.193.165:40
49.79	4	40	40	93.3	193.62.193.165:40
50.00	4	40	40	93.3	193.62.193.165:40
50.20	4	40	40	93.3	193.62.193.165:40
50.41	4	40	40	93.3	193.62.193.165:40
50.62	4	40	40	93.3	193.62.193.165:40
50.83	4	40	40	93.3	193.62.193.165:40
51.03	4	40	40	93.3	193.62.193.165:40
51.24	4	40	40	93.3	193.62.193.165:40
51.45	4	40	40	93.3	193.62.193.165:40
51.66	4	38	38	93.3	193.62.193.165:38
51.87	4	38	38	93.3	193.62.193.165:38
52.07	4	31	31	93.3	193.62.193.165:31
52.28	4	21	21	93.3	193.62.193.165:21
52.49	4	20	20	93.3	193.62.193.165:20
52.69	4	20	20	93.3	193.62.193.165:20
52.90	4	20	20	93.3	193.62.193.165:20
53.11	4	20	20	93.3	193.62.193.165:20
53.31	4	18	18	93.3	193.62.193.165:18
53.52	4	17	17	92.7	193.62.193.165:17
53.73	4	15	15	92.7	193.62.193.165:15
53.94	4	15	15	92.7	193.62.193.165:15
54.14	4	15	15	92.7	193.62.193.165:15
54.35	4	15	15	92.7	193.62.193.165:15
54.56	4	15	15	92.7	193.62.193.165:15
54.76	4	15	15	92.7	193.62.193.165:15
54.97	4	15	15	92.7	193.62.193.165:15
55.18	4	15	15	92.7	193.62.193.165:15
55.39	4	15	15	92.7	193.62.193.165:15
55.59	4	15	15	92.7	193.62.193.165:15
55.80	4	15	15	92.7	193.62.193.165:15
56.01	4	14	14	87.2	193.62.193.165:14
56.22	4	14	14	87.2	193.62.193.165:14
56.43	4	14	14	87.2	193.62.193.165:14
56.64	4	12	12	87.2	193.62.193.165:12
56.84	4	12	12	87.2	193.62.193.165:12
57.05	4	11	11	87.2	193.62.193.165:11
57.26	4	11	11	87.2	193.62.193.165:11
57.47	4	11	11	87.2	193.62.193.165:11
57.67	4	11	11	87.2	193.62.193.165:11
57.88	4	11	11	87.2	193.62.193.165:11
58.09	4	11	11	87.2	193.62.193.165:11
58.30	4	10	10	87.2	193.62.193.165:10
58.50	4	9	9	87.2	193.62.193.165:9
58.71	4	9	9	87.2	193.62.193.165:9
58.92	4	9	9	87.2	193.62.193.165:9
59.13	4	9	9	87.2	193.62.193.165:9
59.33	4	8	8	87.2	193.62.193.165:8
59.54	4	8	8	87.2	193.62.193.165:8
59.75	4	8	8	87.2	193.62.193.165:8
59.96	4	8	8	87.2	193.62.193.165:8
60.16	4	8	8	87.2	193.62.193.165:8
60.37	4	8	8	87.2	193.62.193.165:8
60.58	4	8	8	87.2	193.62.193.165:8
60.78	4	8	8	87.2	193.62.193.165:8
60.99	4	8	8	87.2	193.62.193.165:8
61.20	4	8	8	87.2	193.62.193.165:8
61.40	4	8	8	87.2	193.62.193.165:8
61.61	4	8	8	87.2	193.62.193.165:8
61.82	4	8	8	87.2	193.62.193.165:8
62.03	4	8	8	87.2	193.62.193.165:8
62.24	4	8	8	87.2	193.62.193.165:8
62.44	4	8	8	87.2	193.62.193.165:8
62.65	4	8	8	87.2	193.62.193.165:8
62.86	4	8	8	87.2	193.62.193.165:8
63.06	4	7	7	87.2	193.62.193.165:7
63.27	4	7	7	87.2	193.62.193.165:7
63.48	4	7	7	87.2	193.62.193.165:7
63.69	4	7	7	87.2	193.62.193.165:7
63.89	4	7	7	87.2	193.62.193.165:7
64.10	4	6	6	87.2	193.62.193.165:6
64.31	4	6	6	87.2	193.62.193.165:6
64.51	4	6	6	87.2	193.62.193.165:6
64.72	4	6	6	87.2	193.62.193.165:6
64.93	4	6	6	87.2	193.62.193.165:6
65.14	4	6	6	87.2	193.62.193.165:6
65.34	4	6	6	87.2	193.62.193.165:6
65.55	4	6	6	87.2	193.62.193.165:6
65.76	4	6	6	87.2	193.62.193.165:6
65.96	4	6	6	87.2	193.62.193.165:6
66.17	4	5	5	87.2	193.62.193.165:5
66.38	4	4	4	87.0	193.62.193.165:4
66.59	4	4	4	87.0	193.62.193.165:4
66.79	4	4	4	87.0	193.62.193.165:4
67.00	4	4	4	87.0	193.62.193.165:4
67.21	4	4	4	87.0	193.62.193.165:4
67.42	4	3	3	87.0	193.62.193.165:3
67.62	4	3	3	87.0	193.62.193.165:3
67.83	4	3	3	87.0	193.62.193.165:3
68.04	4	3	3	87.0	193.62.193.165:3
68.25	4	3	3	87.0	193.62.193.165:3
68.45	4	3	3	87.0	193.62.193.165:3
68.66	4	3	3	87.0	193.62.193.165:3
68.87	4	3	3	87.0	193.62.193.165:3
69.07	4	3	3	87.0	193.62.193.165:3
69.28	4	3	3	87.0	193.62.193.165:3
69.49	4	3	3	87.0	193.62.193.165:3
69.70	4	3	3	87.0	193.62.193.165:3
69.91	4	3	3	87.0	193.62.193.165:3
70.11	4	3	3	87.0	193.62.193.165:3
70.32	4	3	3	87.0	193.62.193.165:3
70.53	4	3	3	87.0	193.62.193.165:3
70.74	4	3	3	87.0	193.62.193.165:3
70.95	4	3	3	87.0	193.62.193.165:3
71.15	4	3	3	87.0	193.62.193.165:3
71.36	4	3	3	87.0	193.62.193.165:3
71.57	4	3	3	87.0	193.62.193.165:3
71.77	4	3	3	87.0	193.62.193.165:3
71.98	4	3	3	87.0	193.62.193.165:3
72.19	4	3	3	87.0	193.62.193.165:3
72.40	4	3	3	87.0	193.62.193.165:3
72.60	4	3	3	87.0	193.62.193.165:3
72.81	4	3	3	87.0	193.62.193.165:3
73.02	4	3	3	87.0	193.62.193.165:3
73.23	4	3	3	87.0	193.62.193.165:3
73.44	4	3	3	87.0	193.62.193.165:3
73.64	4	3	3	87.0	193.62.193.165:3
73.85	4	3	3	87.0	193.62.193.165:3
74.06	4	3	3	87.0	193.62.193.165:3
74.26	4	3	3	87.0	193.62.193.165:3
74.47	4	3	3	87.0	193.62.193.165:3
74.68	4	3	3	87.0	193.62.193.165:3
74.88	4	3	3	87.0	193.62.193.165:3
75.09	4	3	3	87.0	193.62.193.165:3
75.30	4	3	3	87.0	193.62.193.165:3
75.50	4	3	3	87.0	193.62.193.165:3
75.71	4	3	3	87.0	193.62.193.165:3
75.92	4	3	3	87.0	193.62.193.165:3
76.13	4	3	3	87.0	193.62.193.165:3
76.33	4	3	3	87.0	193.62.193.165:3
76.54	4	3	3	87.0	193.62.193.165:3
76.75	4	3	3	87.0	193.62.193.165:3
76.95	4	3	3	87.0	193.62.193.165:3
77.16	4	3	3	87.0	193.62.193.165:3
77.36	4	3	3	87.0	193.62.193.165:3
77.57	4	3	3	87.0	193.62.193.165:3
77.78	4	3	3	87.0	193.62.193.165:3
77.98	4	3	3	87.0	193.62.193.165:3
