t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.9	-
0.21	5	0	0	66.4	-
0.41	6	0	0	76.1	-
0.62	8	3	3	97.4	193.62.193.80:3
0.84	10	5	5	119.3	193.62.193.80:5
1.08	9	4	4	108.4	193.62.193.80:4
1.30	9	4	4	108.3	193.62.193.80:4
1.54	8	3	3	98.6	193.62.193.80:3
1.76	8	3	3	98.0	193.62.193.80:3
1.98	9	3	3	97.8	193.62.193.80:3
2.20	9	4	4	108.0	193.62.193.80:4
2.43	10	5	5	110.1	193.62.193.80:4,169.254.169.254:1
2.67	10	5	5	100.8	169.254.169.254:3,193.62.193.80:2
2.90	10	5	5	90.4	169.254.169.254:5
3.13	10	6	6	90.4	169.254.169.254:6
3.37	9	5	5	84.7	169.254.169.254:4,130.14.29.113:1
3.59	8	3	3	79.1	169.254.169.254:3
3.80	7	3	3	73.5	169.254.169.254:2,130.14.29.113:1
4.02	5	1	1	62.5	169.254.169.254:1
4.23	5	0	0	62.5	-
4.44	4	0	0	58.9	-
4.64	4	18	18	64.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
4.85	4	18	18	68.5	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
5.06	4	18	18	69.0	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
5.28	4	18	18	71.9	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
5.49	4	18	18	69.0	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
5.70	4	18	18	69.2	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
5.91	4	18	18	69.3	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
6.12	4	18	18	69.3	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
6.33	4	18	18	70.0	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
6.54	4	18	18	70.2	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
6.75	4	18	18	69.4	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
6.96	4	18	18	69.4	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
7.17	4	18	18	69.4	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
7.38	4	18	18	70.8	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
7.59	4	18	18	70.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
7.80	4	18	18	70.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
8.01	4	18	18	70.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
8.23	4	18	18	70.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
8.44	4	18	18	70.6	193.62.193.165:12,54.231.136.121:1,52.216.49.233:1
