t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.5	-
0.20	4	0	0	93.5	-
0.41	5	0	0	133.0	-
0.62	5	1	1	136.9	193.62.193.80:1
0.83	5	1	1	137.3	193.62.193.80:1
1.04	6	0	0	140.7	-
1.24	6	1	1	140.7	193.62.193.165:1
1.45	6	1	1	140.7	193.62.193.165:1
1.66	6	1	1	140.7	193.62.193.165:1
1.87	6	1	1	140.7	193.62.193.165:1
2.07	6	1	1	140.7	193.62.193.165:1
2.28	6	1	1	140.7	193.62.193.165:1
2.49	6	1	1	140.7	193.62.193.165:1
2.69	6	2	1	140.7	193.62.193.165:1
2.90	6	1	1	140.7	193.62.193.165:1
3.11	5	1	1	138.6	193.62.193.80:1
3.32	5	1	1	138.8	193.62.193.80:1
3.53	6	0	0	140.6	-
3.73	6	1	1	140.6	193.62.193.165:1
3.94	6	1	1	140.6	193.62.193.165:1
4.15	6	1	1	140.6	193.62.193.165:1
4.36	6	1	1	140.6	193.62.193.165:1
4.57	6	1	1	140.6	193.62.193.165:1
4.77	6	1	1	140.6	193.62.193.165:1
4.98	6	1	1	140.6	193.62.193.165:1
5.19	6	2	1	140.6	193.62.193.165:1
5.40	6	2	1	140.6	193.62.193.165:1
5.60	6	1	1	140.6	193.62.193.165:1
5.81	5	1	1	138.2	193.62.193.80:1
6.02	5	1	1	138.2	193.62.193.80:1
6.22	6	0	0	140.5	-
6.43	6	1	1	140.5	193.62.193.165:1
6.64	6	1	1	140.5	193.62.193.165:1
6.84	6	1	1	140.5	193.62.193.165:1
7.05	6	1	1	140.5	193.62.193.165:1
7.26	6	1	1	140.5	193.62.193.165:1
7.47	6	1	1	140.5	193.62.193.165:1
7.67	6	1	1	140.5	193.62.193.165:1
7.88	6	2	1	140.5	193.62.193.165:1
8.09	6	1	1	140.5	193.62.193.165:1
8.29	5	0	0	134.6	-
8.50	5	1	1	138.4	193.62.193.80:1
8.71	6	0	0	140.6	-
8.92	6	1	1	140.6	193.62.193.165:1
9.12	6	1	1	140.6	193.62.193.165:1
9.33	6	1	1	140.6	193.62.193.165:1
9.54	6	1	1	140.6	193.62.193.165:1
9.74	6	1	1	140.6	193.62.193.165:1
9.95	6	1	1	140.6	193.62.193.165:1
10.16	6	1	1	140.6	193.62.193.165:1
10.37	6	2	1	140.6	193.62.193.165:1
10.57	6	1	1	140.6	193.62.193.165:1
10.78	5	0	0	136.6	-
10.99	5	1	1	138.4	193.62.193.80:1
11.19	6	0	0	140.6	-
11.40	6	1	1	140.6	193.62.193.165:1
11.61	6	1	1	140.6	193.62.193.165:1
11.81	6	1	1	140.6	193.62.193.165:1
12.02	6	1	1	140.6	193.62.193.165:1
12.23	6	1	1	140.6	193.62.193.165:1
12.43	6	1	1	140.6	193.62.193.165:1
12.64	6	1	1	140.6	193.62.193.165:1
12.85	6	2	1	140.6	193.62.193.165:1
13.05	6	2	1	140.6	193.62.193.165:1
13.26	5	0	0	134.5	-
13.47	5	1	1	138.3	193.62.193.80:1
13.68	5	1	1	138.8	193.62.193.80:1
13.88	6	1	1	140.7	193.62.193.165:1
14.09	6	1	1	140.7	193.62.193.165:1
14.30	6	1	1	140.7	193.62.193.165:1
14.50	6	1	1	140.7	193.62.193.165:1
14.71	6	1	1	140.7	193.62.193.165:1
14.92	6	1	1	140.7	193.62.193.165:1
15.12	6	1	1	140.7	193.62.193.165:1
15.33	6	2	1	140.7	193.62.193.165:1
15.54	6	2	1	140.7	193.62.193.165:1
15.75	5	0	0	134.4	-
15.95	5	1	1	138.4	193.62.193.80:1
16.16	5	1	1	138.7	193.62.193.80:1
16.37	6	1	1	140.6	193.62.193.165:1
16.57	6	1	1	140.6	193.62.193.165:1
16.78	6	1	1	140.6	193.62.193.165:1
16.99	6	1	1	140.6	193.62.193.165:1
17.20	6	1	1	140.6	193.62.193.165:1
17.40	6	1	1	140.6	193.62.193.165:1
17.61	6	1	1	140.6	193.62.193.165:1
17.81	6	2	1	140.6	193.62.193.165:1
18.02	6	2	1	140.6	193.62.193.165:1
18.23	5	0	0	134.5	-
18.44	5	1	1	138.4	193.62.193.80:1
18.64	5	1	1	138.8	193.62.193.80:1
18.85	6	1	1	140.6	193.62.193.165:1
19.06	6	1	1	140.6	193.62.193.165:1
19.26	6	1	1	140.6	193.62.193.165:1
19.47	6	1	1	140.6	193.62.193.165:1
19.68	6	1	1	140.6	193.62.193.165:1
19.89	6	1	1	140.6	193.62.193.165:1
20.09	6	1	1	140.6	193.62.193.165:1
20.30	6	2	1	140.6	193.62.193.165:1
20.51	6	2	1	140.6	193.62.193.165:1
20.71	6	1	1	140.6	193.62.193.165:1
20.92	5	0	0	134.6	-
21.13	5	1	1	138.3	193.62.193.80:1
21.33	6	0	0	140.8	-
21.54	6	1	1	140.8	193.62.193.165:1
21.75	6	1	1	140.8	193.62.193.165:1
21.95	6	1	1	140.8	193.62.193.165:1
22.16	6	1	1	140.8	193.62.193.165:1
22.37	6	1	1	140.8	193.62.193.165:1
22.57	6	1	1	140.8	193.62.193.165:1
22.78	6	1	1	140.8	193.62.193.165:1
22.99	6	2	1	140.8	193.62.193.165:1
23.20	6	2	1	140.8	193.62.193.165:1
23.40	5	0	0	134.5	-
23.61	5	1	1	138.4	193.62.193.80:1
23.82	6	0	0	140.6	-
24.02	6	1	1	140.6	193.62.193.165:1
24.23	6	1	1	140.6	193.62.193.165:1
24.44	6	1	1	140.6	193.62.193.165:1
24.65	6	1	1	140.6	193.62.193.165:1
24.85	6	1	1	140.6	193.62.193.165:1
25.06	6	1	1	140.6	193.62.193.165:1
25.27	6	1	1	140.6	193.62.193.165:1
25.48	6	2	1	140.6	193.62.193.165:1
25.68	6	1	1	140.6	193.62.193.165:1
25.89	5	0	0	134.6	-
26.10	5	1	1	138.3	193.62.193.80:1
26.30	6	0	0	140.6	-
26.51	6	1	1	140.6	193.62.193.165:1
26.72	6	1	1	140.6	193.62.193.165:1
26.93	6	1	1	140.6	193.62.193.165:1
27.13	6	1	1	140.6	193.62.193.165:1
27.34	6	1	1	140.6	193.62.193.165:1
27.55	6	1	1	140.6	193.62.193.165:1
27.76	6	1	1	140.6	193.62.193.165:1
27.96	6	2	1	140.6	193.62.193.165:1
28.17	6	2	1	140.6	193.62.193.165:1
28.38	5	0	0	134.5	-
28.59	5	1	1	138.4	193.62.193.80:1
28.79	6	0	0	140.0	-
