t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.7	-
0.20	5	0	0	66.0	-
0.41	6	1	1	76.4	193.62.193.80:1
0.62	8	3	3	97.4	193.62.193.80:3
0.84	9	4	4	107.9	193.62.193.80:4
1.06	9	4	4	108.2	193.62.193.80:4
1.29	8	3	3	97.9	193.62.193.80:3
1.51	8	3	3	97.5	193.62.193.80:3
1.73	9	4	4	108.1	193.62.193.80:4
1.95	9	4	4	108.1	193.62.193.80:4
2.17	9	3	3	108.3	193.62.193.80:3
2.39	8	3	3	98.1	193.62.193.80:3
2.62	9	3	3	97.7	193.62.193.80:3
2.84	9	4	4	108.4	193.62.193.80:4
3.08	9	4	4	107.7	193.62.193.80:4
3.31	9	4	4	108.1	193.62.193.80:4
3.54	8	3	3	97.9	193.62.193.80:3
3.75	8	3	3	97.2	193.62.193.80:3
3.98	9	4	4	108.0	193.62.193.80:4
4.20	9	4	4	108.4	193.62.193.80:4
4.42	9	3	3	108.1	193.62.193.80:3
4.65	8	3	3	97.8	193.62.193.80:3
4.86	9	4	4	108.1	193.62.193.80:4
5.08	9	4	4	108.2	193.62.193.80:4
5.31	9	4	4	108.0	193.62.193.80:4
5.53	8	3	3	97.9	193.62.193.80:3
5.75	9	4	4	108.0	193.62.193.80:4
5.97	9	4	4	107.9	193.62.193.80:4
6.19	9	4	4	107.9	193.62.193.80:4
6.41	8	3	3	97.8	193.62.193.80:3
6.63	8	3	3	97.6	193.62.193.80:3
6.85	9	4	4	108.3	193.62.193.80:4
7.08	9	4	4	107.9	193.62.193.80:4
7.30	9	4	4	108.4	193.62.193.80:4
7.53	8	3	3	98.0	193.62.193.80:3
7.75	8	3	3	97.5	193.62.193.80:3
7.97	9	4	4	108.1	193.62.193.80:4
8.19	9	4	4	108.0	193.62.193.80:4
8.41	8	3	3	97.8	193.62.193.80:3
8.64	8	3	3	97.5	193.62.193.80:3
8.85	9	4	4	108.3	193.62.193.80:4
9.07	9	4	4	108.4	193.62.193.80:4
9.30	8	3	3	98.0	193.62.193.80:3
9.52	8	3	3	97.8	193.62.193.80:3
9.73	9	4	4	108.2	193.62.193.80:4
9.96	9	4	4	108.4	193.62.193.80:4
10.18	9	3	3	108.4	193.62.193.80:3
10.40	8	3	3	98.0	193.62.193.80:3
10.62	9	4	4	108.0	193.62.193.80:4
10.84	9	4	4	108.2	193.62.193.80:4
11.06	9	4	4	108.3	193.62.193.80:4
11.29	8	3	3	97.9	193.62.193.80:3
