t_rel_s	workers	mbps
1.60	2	0.00
2.00	2	0.00
2.40	2	0.00
2.80	2	0.38
3.20	2	0.38
3.61	2	158.65
4.01	2	158.65
4.41	2	158.65
4.81	2	933.43
5.21	2	933.43
5.61	2	1116.97
6.01	2	1116.97
6.41	2	1116.97
6.81	1	1122.78
7.21	1	1122.78
7.61	1	1148.35
8.01	1	1148.35
8.41	1	1148.35
8.81	1	1176.27
9.21	1	1176.27
9.61	1	1238.20
10.01	1	1238.20
10.41	1	1238.20
10.81	1	1195.09
11.21	1	1195.09
11.61	2	1036.74
12.01	2	1036.74
12.41	2	1036.74
12.81	2	1003.88
13.21	2	1003.88
13.62	2	867.11
14.02	2	867.11
14.42	2	867.11
14.82	2	683.66
15.22	2	683.66
15.62	2	658.53
16.02	2	658.53
16.42	2	658.53
16.82	1	691.16
17.22	1	691.16
17.62	1	710.37
18.02	1	710.37
18.42	1	710.37
18.82	1	704.30
19.22	1	704.30
19.62	1	723.87
20.02	1	723.87
20.42	1	723.87
20.82	1	729.86
21.22	1	729.86
21.62	2	718.75
22.02	2	718.75
22.42	2	718.75
22.82	2	728.14
23.22	2	728.14
23.62	2	725.80
24.02	2	725.80
24.42	2	725.80
24.82	2	723.60
25.22	2	723.60
25.62	2	575.85
26.02	2	575.85
26.43	2	575.85
26.83	1	502.90
27.23	1	502.90
27.63	1	345.60
28.03	1	345.60
28.43	1	345.60
28.83	1	289.13
29.23	1	289.13
29.63	1	292.38
30.03	1	292.38
30.43	1	292.38
30.83	1	298.15
31.23	1	298.15
31.63	2	266.22
32.03	2	266.22
32.43	2	266.22
32.83	2	233.57
33.23	2	233.57
33.63	2	241.46
34.03	2	241.46
34.43	2	241.46
34.83	2	174.69
35.23	2	174.69
35.63	2	131.91
36.03	2	131.91
36.43	2	131.91
36.83	1	128.25
37.24	1	128.25
37.64	1	121.55
38.04	1	121.55
38.44	1	121.55
38.84	1	46.36
39.24	1	46.36
39.64	1	52.09
40.04	1	52.09
40.44	1	52.09
40.84	1	52.81
41.24	1	52.81
41.64	2	53.32
42.04	2	53.32
42.44	2	53.32
42.84	2	50.07
43.25	2	50.07
43.65	2	188.52
44.05	2	188.52
44.45	2	188.52
44.85	2	231.59
45.25	2	231.59
45.65	2	242.52
46.05	2	242.52
46.45	2	242.52
46.85	5	231.49
47.25	5	231.49
47.65	5	200.43
48.05	5	200.43
48.45	5	200.43
48.85	5	418.35
49.25	5	418.35
49.65	5	1277.53
50.05	5	1277.53
50.46	5	1277.53
50.86	5	1549.19
51.26	5	1549.19
51.66	10	1928.85
52.06	10	1928.85
52.46	10	1928.85
52.86	10	1928.02
53.26	10	1928.02
53.66	10	2414.17
54.06	10	2414.17
54.46	10	2414.17
54.87	10	4088.09
55.27	10	4088.09
55.68	10	4353.53
56.09	10	4353.53
56.49	10	4353.53
56.89	10	4522.71
57.30	10	4522.71
57.70	10	4411.38
58.10	10	4411.38
58.51	10	4411.38
58.91	10	4345.00
59.31	10	4345.00
59.71	10	4222.17
60.12	10	4222.17
60.52	10	4222.17
60.92	10	4197.73
61.33	10	4197.73
61.73	13	4102.39
62.13	13	4102.39
62.54	13	4102.39
62.94	13	4079.83
63.35	13	4079.83
63.76	13	4268.71
64.17	13	4268.71
64.57	13	4268.71
64.97	13	4173.85
65.37	13	4173.85
65.77	13	3781.66
66.17	13	3781.66
66.57	13	3781.66
66.99	12	3295.26
68.07	12	3295.26
68.47	12	1515.34
68.87	12	1515.34
69.28	12	3479.60
69.68	12	3479.60
70.08	12	1830.74
70.48	12	1830.74
70.88	12	1830.74
71.28	12	1650.48
71.68	12	1650.48
72.08	13	1696.35
72.48	13	1696.35
72.99	13	1696.35
73.39	13	1142.51
73.79	13	1142.51
74.19	13	1854.69
74.59	13	1854.69
74.99	13	1854.69
75.39	13	1414.28
75.79	13	1414.28
76.19	13	1385.77
76.59	13	1385.77
76.99	13	1385.77
77.39	13	1460.16
77.79	13	1460.16
78.19	13	1475.70
78.59	13	1475.70
78.99	13	1475.70
79.39	13	1470.69
79.79	13	1470.69
80.19	13	1448.20
80.60	13	1448.20
81.00	13	1448.20
81.40	13	1480.20
81.80	13	1480.20
82.20	13	1471.74
82.61	13	1471.74
83.01	13	1471.74
83.41	13	1458.00
83.81	13	1458.00
84.21	13	1305.93
84.61	13	1305.93
85.01	13	1305.93
85.41	13	1330.22
85.81	13	1330.22
86.22	13	1391.28
86.62	13	1391.28
87.02	13	1391.28
87.42	13	1394.86
87.82	13	1394.86
88.22	13	1476.46
88.62	13	1476.46
89.02	13	1476.46
89.43	13	1562.51
89.83	13	1562.51
90.23	13	1664.73
90.63	13	1664.73
91.03	13	1664.73
91.43	13	1687.52
91.83	13	1687.52
92.24	13	1542.86
92.64	13	1542.86
93.04	13	1542.86
93.44	13	1488.73
93.84	13	1488.73
94.24	13	1393.28
94.64	13	1393.28
95.04	13	1393.28
95.44	13	1251.43
95.84	13	1251.43
96.24	13	1048.81
96.64	13	1048.81
97.05	13	1048.81
97.45	13	1036.08
97.85	13	1036.08
98.25	13	1027.43
98.65	13	1027.43
99.05	13	1027.43
99.45	13	776.43
99.85	13	776.43
100.25	13	734.20
100.65	13	734.20
101.05	13	734.20
101.45	13	749.86
101.85	13	749.86
102.25	12	708.59
103.00	11	708.59
103.40	11	496.15
103.80	11	496.15
104.20	11	464.77
104.61	11	464.77
105.01	11	464.77
105.41	11	742.88
105.81	11	742.88
106.21	11	933.30
106.61	11	933.30
107.01	11	933.30
107.41	10	1290.26
107.81	10	1290.26
108.21	10	1585.89
108.61	10	1585.89
109.01	10	1585.89
109.41	10	1558.42
109.81	10	1558.42
110.21	10	1509.72
110.61	10	1509.72
111.01	10	1509.72
111.41	10	1493.28
111.81	10	1493.28
112.21	7	1563.83
112.62	7	1563.83
113.02	7	1563.83
113.42	7	1730.18
113.82	7	1730.18
114.22	7	1417.55
114.62	7	1417.55
115.02	7	1417.55
115.42	7	1308.64
115.82	7	1308.64
116.22	7	1313.10
116.62	7	1313.10
117.02	7	1313.10
117.42	8	1279.24
117.82	8	1279.24
118.22	8	1277.38
118.63	8	1277.38
119.03	8	1277.38
119.43	8	1311.25
119.83	8	1311.25
120.23	8	1535.74
120.63	8	1535.74
121.03	8	1535.74
121.43	8	1650.54
121.84	8	1650.54
122.24	7	1691.95
