t_rel_s	workers	mbps
1.10	2	0.00
1.50	2	0.00
1.90	2	0.00
2.30	2	0.00
2.70	2	0.00
3.10	2	0.77
3.50	2	0.77
3.90	2	0.77
4.30	2	0.77
4.70	2	0.77
5.10	2	97.84
5.50	2	97.84
5.91	2	97.84
6.31	2	709.20
6.71	2	709.20
7.11	2	858.07
7.51	2	858.07
7.91	2	858.07
8.31	2	1065.09
8.71	2	1065.09
9.11	8	1082.30
9.51	8	1082.30
9.91	8	1082.30
10.31	8	1065.45
10.71	8	1065.45
11.11	8	1078.12
11.51	8	1078.12
11.91	8	1078.12
12.31	8	1301.03
12.71	8	1301.03
13.12	8	1291.12
13.52	8	1291.12
13.92	8	1291.12
14.32	8	1914.79
14.72	8	1914.79
15.12	8	2241.12
15.52	8	2241.12
15.92	8	2241.12
16.33	8	2442.22
16.73	8	2442.22
17.13	8	2428.76
17.53	8	2428.76
17.93	8	2428.76
18.33	8	3069.33
18.73	4	3069.33
19.13	4	2991.76
19.53	4	2991.76
19.94	4	2991.76
20.34	4	2729.54
20.74	4	2729.54
21.14	4	2741.91
21.54	4	2741.91
21.95	4	2741.91
22.35	4	2978.21
22.83	4	2978.21
23.24	4	2245.60
23.65	4	2245.60
24.05	4	2245.60
24.46	4	3569.87
24.86	4	3569.87
25.26	4	2857.78
25.67	4	2857.78
26.07	4	2857.78
26.48	4	2840.55
26.88	4	2840.55
27.28	4	2688.04
27.68	4	2688.04
28.08	4	2688.04
28.49	2	2470.54
28.89	2	2470.54
29.30	2	2467.08
29.70	2	2467.08
30.10	2	2467.08
30.51	2	2500.34
30.91	2	2500.34
31.31	2	2447.86
31.71	2	2447.86
32.11	2	2447.86
32.51	2	2458.46
32.92	2	2458.46
33.32	2	2478.29
33.72	2	2478.29
34.13	2	2478.29
34.53	2	2476.55
34.93	2	2476.55
35.33	2	2446.92
35.73	2	2446.92
36.14	2	2446.92
36.54	2	2269.27
36.94	2	2269.27
37.34	2	2105.46
37.74	4	2105.46
38.14	4	2105.46
38.54	4	2099.11
38.94	4	2099.11
39.34	4	1934.68
39.74	4	1934.68
40.14	4	1934.68
40.54	4	1928.48
40.95	4	1928.48
41.35	4	1959.90
41.75	4	1959.90
42.15	4	1959.90
42.55	4	1782.45
42.95	4	1782.45
43.35	4	1813.46
43.75	4	1813.46
44.15	4	1813.46
44.55	4	1720.91
44.95	4	1720.91
45.35	4	1497.33
45.75	4	1497.33
46.15	4	1497.33
46.55	4	1334.75
46.96	4	1334.75
47.36	4	1133.19
47.99	4	1133.19
48.39	4	982.82
48.79	4	982.82
49.19	4	932.77
49.59	4	932.77
49.99	4	932.77
50.39	4	843.81
50.79	4	843.81
51.19	4	850.80
51.59	4	850.80
51.99	4	850.80
52.39	4	850.86
52.79	4	850.86
53.19	4	755.22
53.60	4	755.22
54.00	4	755.22
54.40	4	704.33
54.80	2	704.33
55.20	2	425.74
55.60	1	425.74
56.00	1	425.74
56.40	1	165.83
56.80	1	165.83
57.20	1	159.09
57.60	1	159.09
58.00	1	159.09
58.40	1	161.31
58.80	1	161.31
59.20	1	152.74
59.61	1	152.74
59.68	0	152.74
