t_rel_s	workers	mbps
1.11	8	0.00
1.51	8	0.00
1.91	8	0.00
2.31	8	0.00
2.71	8	0.00
3.11	8	96.46
3.51	8	96.46
3.91	8	96.46
4.31	8	1958.66
4.72	8	1958.66
5.13	8	3329.35
5.53	8	3329.35
5.93	8	3329.35
6.34	8	3303.99
6.74	8	3303.99
7.14	8	3561.93
7.55	8	3561.93
7.95	8	3561.93
8.36	8	3635.32
8.76	8	3635.32
9.16	8	3748.69
9.57	8	3748.69
9.98	8	3748.69
10.38	8	3721.07
10.79	8	3721.07
11.19	8	3713.71
11.59	8	3713.71
12.00	8	3713.71
12.40	8	3690.71
12.81	8	3690.71
13.21	8	3613.07
13.61	8	3613.07
14.01	8	3613.07
14.42	8	3646.14
14.82	8	3646.14
15.23	8	3687.60
15.63	8	3687.60
16.03	8	3687.60
16.44	8	3706.77
16.84	8	3706.77
17.25	8	3742.04
17.65	8	3742.04
18.05	8	3742.04
18.46	8	3755.53
18.87	8	3755.53
19.27	8	3737.18
19.67	8	3737.18
20.07	8	3737.18
20.47	8	3452.09
20.88	8	3452.09
21.28	8	3224.75
21.68	7	3224.75
22.08	7	3224.75
22.48	7	2937.19
22.88	7	2937.19
23.28	7	2653.87
23.68	7	2653.87
24.08	7	2653.87
24.49	7	1824.99
24.89	7	1824.99
25.29	7	1824.99
25.69	7	2295.78
26.09	7	2295.78
26.49	7	2050.63
26.89	6	2050.63
27.29	6	2050.63
27.69	6	1919.35
28.09	6	1919.35
28.50	6	1720.13
28.90	6	1720.13
29.65	6	1720.13
30.05	5	1023.23
30.45	5	1023.23
30.85	5	1795.06
31.25	5	1795.06
31.65	5	1117.97
32.05	5	1117.97
32.45	5	1117.97
32.85	5	1194.81
33.25	5	1194.81
33.65	5	1268.91
34.05	5	1268.91
34.45	5	1268.91
34.85	5	1168.31
35.25	5	1168.31
35.65	5	908.49
36.06	5	908.49
36.46	5	908.49
36.86	5	741.36
37.26	4	741.36
37.66	4	634.91
38.06	4	634.91
38.46	3	634.91
38.86	3	436.12
39.26	3	436.12
39.66	2	297.28
40.06	2	297.28
40.46	2	297.28
40.86	2	139.97
41.26	2	139.97
41.66	2	140.13
42.06	2	140.13
42.46	2	140.13
42.86	2	150.00
43.26	2	150.00
43.66	2	148.67
44.07	2	148.67
44.47	2	148.67
44.87	2	144.62
45.27	2	144.62
45.67	2	154.75
46.07	2	154.75
46.47	2	154.75
46.87	2	153.02
47.27	2	153.02
47.67	2	149.68
48.07	2	149.68
48.47	2	149.68
48.87	2	163.60
49.27	2	163.60
49.67	2	165.82
50.07	2	165.82
50.47	2	165.82
50.87	2	169.66
51.27	2	169.66
51.67	2	192.35
52.07	2	192.35
52.47	2	192.35
52.87	2	198.26
53.28	2	198.26
53.68	2	222.49
54.08	2	222.49
54.48	2	222.49
54.88	2	256.09
55.28	2	256.09
55.68	2	269.94
56.08	2	269.94
56.48	2	269.94
56.88	2	316.73
57.28	2	316.73
57.68	2	366.16
58.08	2	366.16
58.48	2	366.16
58.88	1	393.10
59.28	1	393.10
59.68	1	311.86
60.08	1	311.86
60.48	1	311.86
60.88	1	340.32
60.94	0	340.32
