t_rel_s	workers	mbps
30.75	2	0.00
31.16	2	0.00
31.56	2	0.00
31.96	2	0.46
32.36	2	0.46
32.76	2	1.91
33.16	2	1.91
33.56	2	1.91
33.96	2	1.67
34.36	2	1.67
34.76	2	169.42
35.17	2	169.42
35.57	2	169.42
35.97	1	124.93
36.37	1	124.93
36.77	1	178.98
37.17	1	178.98
37.57	1	178.98
37.97	1	305.60
38.37	1	305.60
38.77	1	232.31
39.17	1	232.31
39.57	1	232.31
39.97	1	292.81
40.37	1	292.81
40.78	2	519.66
41.18	2	519.66
41.58	2	519.66
41.98	2	444.35
42.38	2	444.35
42.78	2	292.59
43.18	2	292.59
43.58	2	292.59
43.98	2	251.70
44.38	2	251.70
44.78	2	204.27
45.18	2	204.27
45.58	2	204.27
45.98	3	182.20
46.38	3	182.20
46.78	3	198.73
47.18	3	198.73
47.58	3	198.73
47.98	3	215.44
48.38	3	215.44
48.78	3	174.65
49.19	3	174.65
49.59	3	174.65
49.99	3	464.84
50.39	3	464.84
50.79	2	367.83
51.19	2	367.83
51.59	2	367.83
51.99	2	522.42
52.39	2	522.42
52.79	2	226.73
53.19	2	226.73
53.59	2	226.73
53.99	2	156.33
54.39	2	156.33
54.79	2	299.91
55.20	2	299.91
55.60	2	299.91
56.00	1	283.19
56.40	1	283.19
56.80	1	321.23
57.20	1	321.23
57.60	1	321.23
58.00	1	324.28
58.40	1	324.28
58.80	1	320.64
59.20	1	320.64
59.60	1	320.64
60.00	1	347.31
60.40	1	347.31
60.80	1	339.67
61.20	1	339.67
61.60	1	339.67
62.00	1	355.73
62.40	1	355.73
62.80	1	302.10
63.20	1	302.10
63.60	1	302.10
64.00	1	144.28
64.40	1	144.28
64.80	1	396.98
65.20	1	396.98
65.60	1	396.98
66.00	1	400.84
66.41	1	400.84
66.81	1	438.20
67.21	1	438.20
67.61	1	438.20
68.01	1	459.28
68.41	1	459.28
68.81	1	268.19
69.21	1	268.19
69.61	1	268.19
70.01	1	190.36
70.41	1	190.36
70.81	2	218.72
71.21	2	218.72
71.61	2	218.72
72.01	2	258.87
72.41	2	258.87
72.81	2	260.76
73.21	2	260.76
73.61	2	260.76
74.02	2	402.53
74.42	2	402.53
74.82	2	503.39
75.22	2	503.39
75.62	2	503.39
76.02	3	244.83
76.42	3	244.83
76.82	3	224.16
77.22	3	224.16
77.62	3	224.16
78.02	3	368.20
78.42	3	368.20
78.82	3	671.76
79.22	3	671.76
79.62	3	671.76
80.02	3	712.71
80.42	3	712.71
80.82	4	691.62
81.22	4	691.62
81.62	4	691.62
82.02	4	728.59
82.43	4	728.59
82.83	4	649.01
83.23	4	649.01
83.63	4	649.01
84.03	4	452.76
84.43	4	452.76
84.83	4	581.99
85.23	4	581.99
85.63	4	581.99
86.03	4	814.37
86.43	4	814.37
86.83	4	775.26
87.23	4	775.26
87.63	4	775.26
88.03	4	613.60
88.43	4	613.60
88.83	4	778.65
89.23	4	778.65
89.63	4	778.65
90.03	4	850.98
90.43	4	850.98
90.83	5	792.98
91.23	5	792.98
91.63	5	792.98
92.03	5	748.31
92.43	5	748.31
92.83	5	769.81
93.23	5	769.81
93.63	5	769.81
94.03	5	736.01
94.44	5	736.01
94.84	5	630.28
95.24	5	630.28
95.64	5	630.28
96.04	4	825.49
96.44	4	825.49
96.84	4	942.02
97.24	4	942.02
97.64	4	942.02
98.04	4	791.62
98.44	4	791.62
98.84	4	744.45
99.24	4	744.45
99.64	4	744.45
100.04	4	861.73
100.44	4	861.73
100.84	3	655.12
101.24	3	655.12
101.64	3	655.12
102.04	3	605.98
102.44	3	605.98
102.84	3	804.56
103.24	3	804.56
103.64	3	804.56
104.05	3	800.72
104.45	3	800.72
104.85	3	715.36
105.25	3	715.36
105.65	3	715.36
106.05	4	759.81
106.45	4	759.81
106.85	4	712.28
107.25	4	712.28
107.65	4	712.28
108.05	4	618.26
108.45	4	618.26
108.85	4	557.97
109.25	4	557.97
109.65	4	557.97
110.05	4	519.68
110.45	4	519.68
110.85	3	632.08
111.25	3	632.08
111.66	3	632.08
112.06	3	786.87
112.46	3	786.87
112.86	3	779.83
113.26	3	779.83
113.66	3	779.83
114.06	3	668.13
114.46	3	668.13
114.86	3	337.41
115.26	3	337.41
115.66	3	337.41
116.06	2	526.18
116.46	2	526.18
116.86	2	552.56
117.26	2	552.56
117.66	2	552.56
118.06	2	527.00
118.46	2	527.00
118.86	2	380.78
119.26	2	380.78
119.66	2	380.78
120.07	2	414.04
120.47	2	414.04
120.87	3	238.28
121.27	3	238.28
121.67	3	238.28
122.07	3	226.05
122.47	3	226.05
122.87	3	152.00
123.27	3	152.00
123.67	3	152.00
124.07	3	130.74
124.47	3	130.74
124.87	3	339.26
125.28	3	339.26
125.68	3	339.26
126.08	1	430.79
126.48	1	430.79
126.88	1	375.16
127.28	1	375.16
127.68	1	375.16
128.08	1	699.21
128.48	1	699.21
128.88	1	626.60
129.28	1	626.60
129.68	1	626.60
130.08	1	592.99
130.48	1	592.99
130.88	1	510.60
131.28	1	510.60
131.68	1	510.60
132.08	1	353.72
132.48	1	353.72
132.88	1	123.34
133.28	1	123.34
133.69	1	123.34
134.09	1	119.40
134.49	1	119.40
134.89	1	153.92
135.29	1	153.92
135.69	1	153.92
136.09	1	200.86
136.49	1	200.86
136.89	1	214.52
137.29	1	214.52
137.69	1	214.52
138.09	1	227.45
138.49	1	227.45
138.89	1	223.41
139.29	1	223.41
139.69	1	223.41
140.09	1	237.45
140.50	1	237.45
140.90	2	261.94
141.30	2	261.94
141.70	2	261.94
142.10	2	268.96
142.50	2	268.96
142.90	2	210.59
143.30	2	210.59
143.70	2	210.59
144.10	2	209.19
144.50	2	209.19
144.90	2	213.75
145.30	2	213.75
145.70	2	213.75
146.11	1	256.42
146.51	1	256.42
146.91	1	494.43
147.31	1	494.43
147.71	1	494.43
148.11	1	549.78
148.51	1	549.78
148.91	1	587.51
149.31	1	587.51
149.71	1	587.51
150.11	1	421.22
150.51	1	421.22
150.91	1	243.44
151.31	1	243.44
151.71	1	243.44
152.11	1	227.12
152.51	1	227.12
152.91	1	267.08
153.31	1	267.08
153.72	1	267.08
154.12	1	48.31
154.52	1	48.31
154.92	1	0.38
155.32	1	0.38
155.72	1	0.38
156.12	1	0.57
156.52	1	0.57
156.92	1	0.26
157.32	1	0.26
157.72	1	0.26
158.12	1	0.64
158.52	1	0.64
158.93	1	3.73
159.33	1	3.73
159.73	1	3.73
160.13	1	17.08
160.53	1	17.08
160.93	1	0.62
161.33	1	0.62
161.73	1	0.62
162.13	1	0.88
162.53	1	0.88
162.94	1	0.44
163.34	1	0.44
163.74	1	0.44
164.14	1	75.43
164.54	1	75.43
164.94	1	66.10
165.34	1	66.10
165.74	1	66.10
166.14	6	51.06
166.54	6	51.06
166.94	6	181.66
167.34	6	181.66
167.74	6	181.66
168.14	6	322.14
168.54	6	322.14
168.95	6	33.68
169.35	6	33.68
169.75	6	33.68
170.15	6	60.15
170.55	6	60.15
170.95	10	46.78
171.35	10	46.78
171.75	10	46.78
172.15	10	27.14
172.55	10	27.14
172.95	10	29.48
173.35	10	29.48
173.75	10	29.48
174.15	10	398.92
174.55	10	398.92
174.95	10	927.98
175.36	10	927.98
175.76	10	927.98
176.16	13	1184.90
176.56	13	1184.90
176.96	6	1079.34
177.36	5	1079.34
177.76	4	1079.34
178.16	3	1086.53
178.56	2	1086.53
178.96	1	672.59
179.36	1	672.59
179.76	1	672.59
180.16	1	100.76
180.56	1	100.76
180.96	1	106.99
181.36	1	106.99
181.76	1	106.99
182.16	1	80.44
182.56	1	80.44
182.97	1	82.86
183.37	1	82.86
183.77	1	82.86
184.17	1	88.15
184.57	1	88.15
184.97	1	83.59
185.37	1	83.59
185.77	1	83.59
186.17	1	91.87
186.57	1	91.87
186.97	1	93.52
187.37	1	93.52
187.77	1	93.52
188.17	1	87.22
188.57	1	87.22
188.97	1	92.31
189.37	1	92.31
189.77	1	92.31
190.18	1	94.46
190.58	1	94.46
190.98	1	86.41
191.38	1	86.41
191.78	1	86.41
192.18	1	85.61
192.58	1	85.61
192.98	1	59.40
193.38	1	59.40
193.78	1	59.40
194.18	1	50.80
194.58	1	50.80
194.98	1	57.75
195.38	1	57.75
195.78	1	57.75
196.18	1	60.00
196.58	1	60.00
196.98	1	56.88
197.39	1	56.88
197.79	1	56.88
198.19	1	60.54
198.59	1	60.54
198.99	1	61.19
199.39	1	61.19
199.79	1	61.19
200.19	1	58.53
200.59	1	58.53
200.99	1	59.67
201.39	1	59.67
201.79	1	59.67
202.19	1	62.26
202.59	1	62.26
202.99	1	61.50
203.39	1	61.50
203.79	1	61.50
204.20	1	64.10
204.60	1	64.10
205.00	1	70.15
205.40	1	70.15
205.80	1	70.15
206.20	1	73.97
206.60	1	73.97
207.00	1	68.51
207.40	1	68.51
207.80	1	68.51
208.20	1	65.84
208.60	1	65.84
208.83	0	65.84
