t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.9	-
0.20	4	0	0	100.8	-
0.41	5	0	0	132.5	-
0.61	5	1	1	136.7	193.62.193.80:1
0.82	5	1	1	136.7	193.62.193.80:1
1.03	6	1	1	140.1	193.62.193.165:1
1.24	6	1	1	140.1	193.62.193.165:1
1.44	6	1	1	140.1	193.62.193.165:1
1.65	6	1	1	140.1	193.62.193.165:1
1.86	6	1	1	140.1	193.62.193.165:1
2.07	6	1	1	140.1	193.62.193.165:1
2.27	6	1	1	140.1	193.62.193.165:1
2.48	6	2	1	140.1	193.62.193.165:1
2.69	6	2	1	140.1	193.62.193.165:1
2.89	6	1	1	140.1	193.62.193.165:1
3.10	5	1	1	137.9	193.62.193.80:1
3.31	5	1	1	138.2	193.62.193.80:1
3.51	6	0	0	140.0	-
3.72	6	1	1	140.0	193.62.193.165:1
3.93	6	1	1	140.0	193.62.193.165:1
4.14	6	1	1	140.0	193.62.193.165:1
4.34	6	1	1	140.0	193.62.193.165:1
4.55	6	1	1	140.0	193.62.193.165:1
4.76	6	1	1	140.0	193.62.193.165:1
4.96	6	2	1	140.0	193.62.193.165:1
5.17	6	2	1	140.0	193.62.193.165:1
5.38	6	2	1	140.0	193.62.193.165:1
5.58	5	0	0	134.0	-
5.79	5	1	1	137.9	193.62.193.80:1
6.00	6	0	0	140.0	-
6.20	6	1	1	140.0	193.62.193.165:1
6.41	6	1	1	140.0	193.62.193.165:1
6.62	6	1	1	140.0	193.62.193.165:1
6.82	6	1	1	140.0	193.62.193.165:1
7.03	6	1	1	140.0	193.62.193.165:1
7.24	6	1	1	140.0	193.62.193.165:1
7.45	6	1	1	140.0	193.62.193.165:1
7.65	6	2	1	140.0	193.62.193.165:1
7.86	6	2	1	140.0	193.62.193.165:1
8.07	5	0	0	134.2	-
8.27	5	1	1	138.1	193.62.193.80:1
8.48	6	0	0	140.1	-
8.69	6	1	1	140.1	193.62.193.165:1
8.89	6	1	1	140.1	193.62.193.165:1
9.10	6	1	1	140.1	193.62.193.165:1
9.31	6	1	1	140.1	193.62.193.165:1
9.51	6	1	1	140.1	193.62.193.165:1
9.72	6	1	1	140.1	193.62.193.165:1
9.93	6	1	1	140.1	193.62.193.165:1
10.14	6	2	1	140.1	193.62.193.165:1
10.34	6	2	1	140.1	193.62.193.165:1
10.55	5	0	0	134.0	-
10.76	5	1	1	138.1	193.62.193.80:1
10.97	5	1	1	138.3	193.62.193.80:1
11.17	6	1	1	140.2	193.62.193.165:1
11.38	6	1	1	140.2	193.62.193.165:1
11.59	6	1	1	140.2	193.62.193.165:1
11.80	6	1	1	140.2	193.62.193.165:1
12.00	6	1	1	140.2	193.62.193.165:1
12.21	6	1	1	140.2	193.62.193.165:1
12.42	6	1	1	140.2	193.62.193.165:1
12.62	6	1	1	140.2	193.62.193.165:1
12.83	6	2	1	140.2	193.62.193.165:1
13.04	6	2	1	140.2	193.62.193.165:1
13.24	5	0	0	134.0	-
13.45	5	1	1	137.8	193.62.193.80:1
13.66	6	0	0	129.5	-
13.86	6	1	1	140.0	193.62.193.165:1
14.07	6	1	1	140.0	193.62.193.165:1
14.27	6	1	1	140.0	193.62.193.165:1
14.48	6	1	1	140.0	193.62.193.165:1
14.69	6	1	1	140.0	193.62.193.165:1
14.90	6	1	1	140.0	193.62.193.165:1
15.10	6	1	1	140.0	193.62.193.165:1
15.31	6	2	1	140.0	193.62.193.165:1
15.52	6	2	1	140.0	193.62.193.165:1
15.73	5	0	0	134.0	-
15.93	5	1	1	137.9	193.62.193.80:1
16.14	5	1	1	138.2	193.62.193.80:1
16.35	6	1	1	140.3	193.62.193.165:1
16.56	6	1	1	140.3	193.62.193.165:1
16.76	6	1	1	140.3	193.62.193.165:1
16.97	6	1	1	140.3	193.62.193.165:1
17.18	6	1	1	140.3	193.62.193.165:1
17.39	6	1	1	140.3	193.62.193.165:1
17.59	6	1	1	140.3	193.62.193.165:1
17.80	6	2	1	140.3	193.62.193.165:1
18.01	6	2	1	140.3	193.62.193.165:1
18.22	5	0	0	134.1	-
18.42	5	1	1	137.8	193.62.193.80:1
18.63	5	1	1	138.2	193.62.193.80:1
18.84	6	1	1	140.0	193.62.193.165:1
19.04	6	1	1	140.0	193.62.193.165:1
19.25	6	1	1	140.0	193.62.193.165:1
19.46	6	1	1	140.0	193.62.193.165:1
19.67	6	1	1	140.0	193.62.193.165:1
19.87	6	1	1	140.0	193.62.193.165:1
20.08	6	1	1	140.0	193.62.193.165:1
20.29	6	2	1	140.0	193.62.193.165:1
20.49	6	2	1	140.0	193.62.193.165:1
20.70	6	1	1	140.0	193.62.193.165:1
20.91	5	1	1	138.3	193.62.193.80:1
21.12	5	1	1	138.5	193.62.193.80:1
21.32	6	0	0	140.2	-
21.53	6	1	1	140.2	193.62.193.165:1
21.74	6	1	1	140.2	193.62.193.165:1
21.94	6	1	1	140.2	193.62.193.165:1
22.15	6	1	1	140.2	193.62.193.165:1
22.36	6	1	1	140.2	193.62.193.165:1
22.56	6	1	1	140.2	193.62.193.165:1
22.77	6	1	1	140.2	193.62.193.165:1
22.98	6	2	1	140.2	193.62.193.165:1
23.19	6	1	1	140.2	193.62.193.165:1
23.39	5	1	1	137.9	193.62.193.80:1
23.60	5	1	1	138.2	193.62.193.80:1
23.80	6	0	0	140.2	-
24.01	6	1	1	140.2	193.62.193.165:1
24.22	6	1	1	140.2	193.62.193.165:1
24.43	6	1	1	140.2	193.62.193.165:1
24.63	6	1	1	140.2	193.62.193.165:1
24.84	6	1	1	140.2	193.62.193.165:1
25.05	6	1	1	140.2	193.62.193.165:1
25.26	6	2	1	140.2	193.62.193.165:1
25.46	6	2	1	140.2	193.62.193.165:1
25.67	6	1	1	140.2	193.62.193.165:1
25.88	5	1	1	137.9	193.62.193.80:1
26.08	5	1	1	138.3	193.62.193.80:1
26.29	6	1	1	140.1	193.62.193.165:1
26.50	6	1	1	140.1	193.62.193.165:1
26.70	6	1	1	140.1	193.62.193.165:1
26.91	6	1	1	140.1	193.62.193.165:1
27.12	6	1	1	140.1	193.62.193.165:1
27.33	6	1	1	140.1	193.62.193.165:1
27.53	6	1	1	140.1	193.62.193.165:1
27.74	6	1	1	140.1	193.62.193.165:1
27.95	6	2	1	140.1	193.62.193.165:1
28.15	6	1	1	140.1	193.62.193.165:1
28.36	5	1	1	138.1	193.62.193.80:1
28.57	5	1	1	138.3	193.62.193.80:1
28.78	6	0	0	140.3	-
28.98	6	1	1	140.3	193.62.193.165:1
29.19	6	1	1	140.3	193.62.193.165:1
29.40	6	1	1	140.3	193.62.193.165:1
29.60	6	1	1	140.3	193.62.193.165:1
29.81	6	1	1	140.3	193.62.193.165:1
30.02	6	1	1	140.3	193.62.193.165:1
30.22	6	1	1	140.3	193.62.193.165:1
30.43	6	2	1	140.3	193.62.193.165:1
30.64	6	2	1	140.3	193.62.193.165:1
30.85	5	0	0	134.0	-
31.05	5	1	1	138.0	193.62.193.80:1
31.26	5	1	1	138.4	193.62.193.80:1
31.47	6	1	1	140.1	193.62.193.165:1
31.67	6	1	1	140.1	193.62.193.165:1
31.88	6	1	1	140.1	193.62.193.165:1
32.09	6	1	1	140.1	193.62.193.165:1
32.29	6	1	1	140.1	193.62.193.165:1
32.50	6	1	1	140.1	193.62.193.165:1
32.71	6	1	1	140.1	193.62.193.165:1
32.92	6	2	1	140.1	193.62.193.165:1
33.12	6	2	1	140.1	193.62.193.165:1
33.33	5	0	0	134.1	-
33.53	5	1	1	137.9	193.62.193.80:1
33.74	5	1	1	138.3	193.62.193.80:1
33.95	6	1	1	140.2	193.62.193.165:1
34.16	6	1	1	140.2	193.62.193.165:1
34.37	6	1	1	140.2	193.62.193.165:1
34.57	6	1	1	140.2	193.62.193.165:1
34.78	6	1	1	140.2	193.62.193.165:1
34.99	6	1	1	140.2	193.62.193.165:1
35.19	6	1	1	140.2	193.62.193.165:1
35.40	6	2	1	140.2	193.62.193.165:1
