t_rel_s	workers	mbps
25.75	2	0.00
26.15	2	0.00
26.55	2	0.00
26.95	2	0.76
27.35	2	0.76
27.75	2	2.10
28.15	2	2.10
28.55	2	2.10
28.95	2	14.40
29.35	2	14.40
29.76	2	129.07
30.16	2	129.07
30.56	2	129.07
30.96	1	464.71
31.36	1	464.71
31.76	1	797.61
32.16	1	797.61
32.56	1	797.61
32.96	1	720.51
33.36	1	720.51
33.76	1	695.61
34.16	1	695.61
34.56	1	695.61
34.96	1	483.05
35.36	1	483.05
35.76	2	468.41
36.16	2	468.41
36.57	2	468.41
36.97	2	476.27
37.37	2	476.27
37.77	2	505.11
38.17	2	505.11
38.57	2	505.11
38.97	2	225.15
39.37	2	225.15
39.77	2	248.78
40.17	2	248.78
40.57	2	248.78
40.97	1	459.25
41.37	1	459.25
41.77	1	413.18
42.17	1	413.18
42.57	1	413.18
42.97	1	335.19
43.37	1	335.19
43.77	1	246.55
44.18	1	246.55
44.58	1	246.55
44.98	1	252.26
45.38	1	252.26
45.78	2	315.76
46.18	2	315.76
46.58	2	315.76
46.98	2	334.03
47.38	2	334.03
47.78	2	221.46
48.18	2	221.46
48.58	2	221.46
48.98	2	186.12
49.38	2	186.12
49.78	2	211.18
50.18	2	211.18
50.59	2	211.18
50.99	1	196.49
51.39	1	196.49
51.79	1	202.60
52.19	1	202.60
52.59	1	202.60
52.99	1	197.55
53.39	1	197.55
53.79	1	204.43
54.19	1	204.43
54.59	1	204.43
54.99	1	214.80
55.39	1	214.80
55.79	2	188.99
56.19	2	188.99
56.59	2	188.99
56.99	2	180.77
57.39	2	180.77
57.79	2	199.46
58.19	2	199.46
58.59	2	199.46
58.99	2	189.47
59.39	2	189.47
59.79	2	170.28
60.19	2	170.28
60.59	2	170.28
60.99	1	183.35
61.40	1	183.35
61.80	1	181.14
62.20	1	181.14
62.60	1	181.14
63.00	1	165.86
63.40	1	165.86
63.80	1	159.70
64.20	1	159.70
64.60	1	159.70
65.00	1	128.57
65.40	1	128.57
65.80	2	115.53
66.20	2	115.53
66.60	2	115.53
67.01	2	87.73
67.41	2	87.73
67.81	2	134.74
68.21	2	134.74
68.61	2	134.74
69.01	2	131.64
69.41	2	131.64
69.81	2	141.97
70.21	2	141.97
70.61	2	141.97
71.01	1	139.08
71.41	1	139.08
71.81	1	132.50
72.21	1	132.50
72.61	1	132.50
73.02	1	140.50
73.42	1	140.50
73.82	1	125.15
74.22	1	125.15
74.62	1	125.15
75.02	1	133.62
75.42	1	133.62
75.82	1	149.28
76.22	1	149.28
76.62	1	149.28
77.02	1	146.82
77.42	1	146.82
77.82	1	86.11
78.22	1	86.11
78.62	1	86.11
79.02	1	126.51
79.43	1	126.51
79.83	1	125.84
80.23	1	125.84
80.63	1	125.84
81.03	1	141.42
81.43	1	141.42
81.83	1	139.76
82.23	1	139.76
82.63	1	139.76
83.03	1	109.02
83.43	1	109.02
83.83	1	116.62
84.23	1	116.62
84.63	1	116.62
85.03	1	123.57
85.43	1	123.57
85.83	2	121.58
86.23	2	121.58
86.63	2	121.58
87.03	2	133.71
87.43	2	133.71
87.84	2	132.63
88.24	2	132.63
88.64	2	132.63
89.04	2	127.35
89.44	2	127.35
89.84	2	133.49
90.24	2	133.49
90.64	2	133.49
91.04	3	86.29
91.44	3	86.29
91.84	3	94.19
92.24	3	94.19
92.64	3	94.19
93.05	3	165.66
93.45	3	165.66
93.85	3	643.02
94.25	3	643.02
94.65	3	643.02
95.05	3	779.18
95.45	3	779.18
95.85	8	129.27
96.25	8	129.27
96.65	8	129.27
97.05	8	386.98
97.45	8	386.98
97.85	8	762.02
98.26	8	762.02
98.66	8	762.02
99.06	8	1532.71
99.46	8	1532.71
99.86	8	1429.29
100.26	8	1429.29
100.66	8	1429.29
101.06	10	1284.20
101.46	10	1284.20
101.86	10	1109.82
102.26	10	1109.82
102.66	10	1109.82
103.06	10	774.21
103.46	10	774.21
103.86	10	775.73
104.26	10	775.73
104.66	10	775.73
105.06	10	618.41
105.46	10	618.41
105.86	9	286.40
106.26	9	286.40
106.66	9	286.40
107.06	9	236.91
107.46	9	236.91
107.86	9	238.09
108.26	9	238.09
108.66	9	238.09
109.06	9	442.23
109.46	9	442.23
109.87	9	740.21
110.27	9	740.21
110.67	9	740.21
111.07	13	665.48
111.47	13	665.48
111.87	13	624.48
112.27	13	624.48
112.67	8	624.48
113.07	7	579.40
113.47	7	579.40
