t_rel_s	workers	mbps
4.61	2	0.00
5.02	2	0.00
5.42	2	0.00
5.82	2	0.25
6.22	2	0.25
6.62	2	1.16
7.02	2	1.16
7.42	2	1.16
7.82	2	70.10
8.22	2	70.10
8.62	2	388.15
9.02	2	388.15
9.42	2	388.15
9.82	1	343.61
10.22	1	343.61
10.62	1	690.68
11.02	1	690.68
11.42	1	690.68
11.82	1	767.45
12.22	1	767.45
12.62	1	731.64
13.02	1	731.64
13.43	1	731.64
13.83	1	397.82
14.23	1	397.82
14.63	2	415.22
15.03	2	415.22
15.43	2	415.22
15.83	2	548.79
16.23	2	548.79
16.63	2	610.17
17.03	2	610.17
17.43	2	610.17
17.83	2	572.24
18.23	2	572.24
18.63	2	667.38
19.03	2	667.38
19.43	2	667.38
19.83	1	638.57
20.23	1	638.57
20.63	1	638.51
21.03	1	638.51
21.43	1	638.51
21.83	1	677.80
22.24	1	677.80
22.64	1	693.51
23.04	1	693.51
23.44	1	693.51
23.84	1	664.19
24.24	1	664.19
24.64	1	647.84
25.04	1	647.84
25.44	1	647.84
25.84	1	613.41
26.24	1	613.41
26.64	1	383.83
27.04	1	383.83
27.44	1	383.83
27.84	1	198.00
28.24	1	198.00
28.64	1	252.05
29.04	1	252.05
29.44	1	252.05
29.84	1	267.36
30.24	1	267.36
30.64	1	270.81
31.05	1	270.81
31.45	1	270.81
31.85	1	266.11
32.25	1	266.11
32.65	1	260.77
33.05	1	260.77
33.45	1	260.77
33.85	1	267.98
34.25	1	267.98
34.65	1	271.71
35.05	1	271.71
35.45	1	271.71
35.85	1	235.50
36.25	1	235.50
36.65	1	279.48
37.06	1	279.48
37.46	1	279.48
37.86	1	272.97
38.26	1	272.97
38.66	1	290.94
39.06	1	290.94
39.46	1	290.94
39.86	2	298.30
40.26	2	298.30
40.66	2	496.92
41.06	2	496.92
41.46	2	496.92
41.86	2	639.08
42.26	2	639.08
42.66	2	697.70
43.06	2	697.70
43.47	2	697.70
43.87	2	745.14
44.27	2	745.14
44.67	2	822.92
45.07	2	822.92
45.47	2	822.92
45.87	2	813.46
46.27	2	813.46
46.67	2	846.24
47.07	1	846.24
47.47	1	846.24
47.87	1	570.14
48.27	1	570.14
48.67	1	476.33
49.07	1	476.33
49.47	1	476.33
49.88	1	407.86
50.28	1	407.86
50.68	1	430.18
51.08	1	430.18
51.48	1	430.18
51.88	1	419.26
52.28	1	419.26
52.68	1	489.77
52.70	0	489.77
