t_rel_s	workers	mbps
1.60	8	0.00
2.00	8	0.00
2.40	8	0.00
2.80	8	1.39
3.20	8	1.39
3.61	8	653.31
4.01	8	653.31
4.41	8	653.31
4.81	8	3618.19
5.22	8	3618.19
5.62	8	3905.48
6.02	8	3905.48
6.42	8	3905.48
6.82	8	3731.72
7.22	8	3731.72
7.63	8	3363.58
8.03	8	3363.58
8.43	8	3363.58
8.83	8	2930.12
9.23	8	2930.12
9.63	8	2642.10
10.03	8	2642.10
10.43	8	2642.10
10.83	8	2597.27
11.23	8	2597.27
11.63	8	2611.80
12.03	8	2611.80
12.43	8	2611.80
12.84	8	2575.12
13.24	8	2575.12
13.64	8	2537.22
14.04	8	2537.22
14.44	8	2537.22
14.84	8	2437.50
15.24	8	2437.50
15.64	8	2182.95
16.05	8	2182.95
16.45	8	2182.95
16.85	8	2080.39
17.25	8	2080.39
17.65	8	1866.15
18.05	8	1866.15
18.45	8	1866.15
18.85	8	1536.25
19.25	8	1536.25
19.65	8	1447.52
20.05	8	1447.52
20.45	8	1447.52
20.85	8	1483.33
21.25	8	1483.33
21.65	8	1251.00
22.05	8	1251.00
22.45	8	1251.00
22.85	8	1326.83
23.25	8	1326.83
23.65	8	1279.21
24.05	8	1279.21
24.46	8	1279.21
24.86	8	1150.70
25.26	8	1150.70
25.66	8	691.30
26.34	8	691.30
26.74	8	509.02
27.14	8	509.02
27.54	8	509.02
27.94	8	572.09
28.34	8	572.09
28.74	8	613.85
29.14	8	613.85
29.54	8	613.85
29.95	8	653.34
30.35	8	653.34
30.75	8	715.43
31.15	8	715.43
31.55	8	715.43
31.95	8	680.78
32.35	8	680.78
32.75	8	716.93
33.15	8	716.93
33.55	8	716.93
33.95	8	797.59
34.35	8	797.59
34.75	8	795.44
35.15	8	795.44
35.55	8	795.44
35.95	8	777.05
36.35	8	777.05
36.75	8	735.31
37.15	8	735.31
37.55	8	735.31
37.95	8	760.23
38.35	8	760.23
38.75	8	696.78
39.15	8	696.78
39.55	8	696.78
39.95	8	633.92
40.35	8	633.92
40.75	8	653.52
41.15	8	653.52
41.55	8	653.52
41.95	8	683.06
42.35	8	683.06
