t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	21.0	-
0.20	5	0	0	66.8	-
0.41	6	0	0	76.4	-
0.63	8	3	3	97.4	193.62.193.80:3
0.85	10	5	5	119.3	193.62.193.80:5
1.09	9	4	4	108.3	193.62.193.80:4
1.32	9	4	4	108.5	193.62.193.80:4
1.54	8	3	3	99.0	193.62.193.80:3
1.77	8	3	3	98.3	193.62.193.80:3
1.99	9	3	3	97.9	193.62.193.80:3
2.22	9	4	4	108.3	193.62.193.80:4
2.44	9	4	4	108.9	193.62.193.80:4
2.67	8	3	3	98.8	193.62.193.80:3
2.89	8	3	3	98.2	193.62.193.80:3
3.11	9	4	4	108.8	193.62.193.80:4
3.33	9	4	4	108.4	193.62.193.80:4
3.56	9	4	4	108.7	193.62.193.80:4
3.78	8	3	3	98.5	193.62.193.80:3
4.00	8	3	3	98.0	193.62.193.80:3
4.22	9	4	4	108.6	193.62.193.80:4
4.44	9	4	4	108.8	193.62.193.80:4
4.66	8	3	3	98.5	193.62.193.80:3
4.88	8	3	3	97.9	193.62.193.80:3
5.10	9	4	4	108.7	193.62.193.80:4
5.33	9	4	4	108.7	193.62.193.80:4
5.55	8	3	3	98.6	193.62.193.80:3
5.78	8	3	3	98.4	193.62.193.80:3
6.00	8	3	3	98.0	193.62.193.80:3
6.22	9	4	4	108.4	193.62.193.80:4
6.46	9	4	4	108.6	193.62.193.80:4
6.69	9	4	4	108.3	193.62.193.80:4
6.92	8	3	3	99.1	193.62.193.80:3
7.15	8	3	3	98.4	193.62.193.80:3
7.37	8	3	3	98.2	193.62.193.80:3
7.59	9	4	4	108.6	193.62.193.80:4
7.83	9	4	4	108.9	193.62.193.80:4
8.06	9	4	4	108.6	193.62.193.80:4
8.29	8	3	3	98.5	193.62.193.80:3
8.52	8	3	3	98.0	193.62.193.80:3
8.74	9	4	4	108.4	193.62.193.80:4
8.98	9	4	4	108.2	193.62.193.80:4
9.20	9	4	4	108.5	193.62.193.80:4
9.43	9	4	4	108.6	193.62.193.80:4
9.67	8	3	3	97.9	193.62.193.80:3
9.89	8	3	3	98.0	193.62.193.80:3
10.12	9	4	4	108.6	193.62.193.80:4
10.34	9	4	4	108.6	193.62.193.80:4
10.57	9	4	4	108.7	193.62.193.80:4
10.80	8	3	3	99.1	193.62.193.80:3
11.03	8	3	3	98.6	193.62.193.80:3
11.25	8	3	3	98.0	193.62.193.80:3
11.47	9	4	4	108.5	193.62.193.80:4
11.70	9	4	4	108.2	193.62.193.80:4
11.93	9	4	4	108.9	193.62.193.80:4
12.16	8	3	3	98.6	193.62.193.80:3
12.38	8	3	3	98.0	193.62.193.80:3
12.61	9	4	4	108.7	193.62.193.80:4
12.84	9	4	4	108.8	193.62.193.80:4
13.07	9	4	4	108.8	193.62.193.80:4
13.30	8	3	3	98.6	193.62.193.80:3
13.52	8	3	3	98.1	193.62.193.80:3
13.75	9	4	4	108.4	193.62.193.80:4
13.97	9	4	4	108.5	193.62.193.80:4
14.19	9	4	4	108.6	193.62.193.80:4
14.42	8	3	3	98.4	193.62.193.80:3
14.64	8	3	3	98.0	193.62.193.80:3
14.87	9	4	4	108.8	193.62.193.80:4
15.10	9	4	4	108.5	193.62.193.80:4
15.33	9	4	4	108.6	193.62.193.80:4
15.56	8	4	4	99.0	193.62.193.80:4
15.79	8	3	3	98.3	193.62.193.80:3
16.01	8	3	3	97.9	193.62.193.80:3
16.23	9	4	4	108.8	193.62.193.80:4
16.46	9	4	4	108.7	193.62.193.80:4
16.69	9	4	4	108.2	193.62.193.80:4
16.92	8	3	3	98.5	193.62.193.80:3
17.14	8	3	3	97.7	193.62.193.80:3
17.36	9	4	4	108.9	193.62.193.80:4
17.60	9	4	4	108.2	193.62.193.80:4
17.82	9	4	4	108.9	193.62.193.80:4
18.05	8	3	3	98.2	193.62.193.80:3
18.28	8	3	3	98.7	193.62.193.80:3
18.50	9	4	4	108.9	193.62.193.80:4
18.72	9	4	4	108.6	193.62.193.80:4
18.95	9	4	4	108.6	193.62.193.80:4
19.18	8	3	3	98.3	193.62.193.80:3
19.40	8	3	3	98.1	193.62.193.80:3
19.62	9	4	4	109.0	193.62.193.80:4
19.85	9	4	4	108.8	193.62.193.80:4
20.07	9	4	4	108.7	193.62.193.80:4
