t_rel_s	workers	mbps
5.11	2	0.00
5.51	2	0.00
5.91	2	0.00
6.31	2	0.45
6.71	2	0.45
7.11	2	54.77
7.51	2	54.77
7.91	2	54.77
8.31	2	139.31
8.71	2	139.31
9.11	2	187.24
9.52	2	187.24
9.92	2	187.24
10.32	1	199.08
10.72	1	199.08
11.12	1	560.23
11.52	1	560.23
11.92	1	560.23
12.32	1	483.51
12.72	1	483.51
13.12	1	405.04
13.52	1	405.04
13.92	1	405.04
14.32	1	409.45
14.72	1	409.45
15.12	2	460.11
15.52	2	460.11
15.92	2	460.11
16.32	2	481.69
16.72	2	481.69
17.12	2	502.89
17.52	2	502.89
17.92	2	502.89
18.32	2	509.22
18.72	2	509.22
19.13	2	442.94
19.53	2	442.94
19.93	2	442.94
20.33	3	523.57
20.73	3	523.57
21.13	3	711.94
21.53	3	711.94
21.93	3	711.94
22.33	3	899.30
22.73	3	899.30
23.13	3	905.35
23.53	3	905.35
23.93	3	905.35
24.33	3	834.95
24.73	3	834.95
25.13	5	814.95
25.54	5	814.95
25.94	4	814.95
26.34	4	1313.04
26.74	4	1313.04
27.14	4	1761.43
27.54	4	1761.43
27.94	4	1761.43
28.34	4	1745.80
28.74	4	1745.80
29.14	3	1706.68
29.54	3	1706.68
29.94	3	1706.68
30.34	3	1276.47
30.74	3	1276.47
31.14	2	1241.96
31.54	2	1241.96
31.94	2	1241.96
32.34	2	855.90
32.74	2	855.90
33.14	1	772.11
33.54	1	772.11
33.94	1	772.11
34.34	1	463.96
34.75	1	463.96
35.15	1	441.82
35.55	1	441.82
35.95	1	441.82
36.35	1	368.76
36.75	1	368.76
37.15	1	402.48
37.55	1	402.48
37.95	1	402.48
38.35	1	421.28
38.55	0	421.28
