t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	20.2	-
0.20	5	0	0	65.6	-
0.41	6	0	0	75.7	-
0.62	8	3	3	96.9	193.62.193.80:3
0.84	10	5	5	119.0	193.62.193.80:5
1.07	8	3	3	98.2	193.62.193.80:3
1.28	7	3	3	88.1	193.62.193.80:3
1.49	6	2	2	78.3	193.62.193.80:2
1.70	4	0	0	57.2	-
1.91	4	2	2	58.2	193.62.193.165:2
2.12	4	2	2	58.2	193.62.193.165:2
2.33	4	2	2	58.2	193.62.193.165:2
2.53	4	4	4	59.0	193.62.193.165:4
2.74	4	5	5	59.6	193.62.193.165:5
2.95	4	5	5	60.0	193.62.193.165:5
3.16	4	5	5	61.0	193.62.193.165:5
3.36	4	5	5	61.8	193.62.193.165:5
3.57	4	5	5	61.8	193.62.193.165:5
3.78	4	5	5	61.8	193.62.193.165:5
3.99	4	5	5	61.8	193.62.193.165:5
4.20	4	5	5	61.8	193.62.193.165:5
4.41	4	5	5	61.8	193.62.193.165:5
4.62	4	5	5	61.9	193.62.193.165:5
4.82	4	5	5	62.1	193.62.193.165:5
5.03	4	5	5	62.1	193.62.193.165:5
5.24	4	5	5	63.4	193.62.193.165:5
5.45	4	5	5	62.2	193.62.193.165:5
5.66	4	5	5	62.6	193.62.193.165:5
5.87	4	5	5	62.1	193.62.193.165:5
6.08	4	5	5	62.1	193.62.193.165:5
6.29	4	5	5	62.8	193.62.193.165:5
6.50	4	5	5	62.1	193.62.193.165:5
6.71	4	5	5	63.0	193.62.193.165:5
6.91	4	5	5	62.1	193.62.193.165:5
7.12	4	5	5	62.1	193.62.193.165:5
7.33	4	5	5	62.1	193.62.193.165:5
7.54	4	5	5	62.2	193.62.193.165:5
7.75	4	5	5	62.1	193.62.193.165:5
7.96	4	5	5	62.6	193.62.193.165:5
8.17	4	5	5	62.1	193.62.193.165:5
8.38	4	5	5	62.1	193.62.193.165:5
8.58	4	5	5	62.1	193.62.193.165:5
8.79	4	5	5	62.6	193.62.193.165:5
9.00	4	5	5	62.6	193.62.193.165:5
9.21	4	5	5	62.1	193.62.193.165:5
9.41	4	5	5	62.1	193.62.193.165:5
9.62	4	5	5	62.2	193.62.193.165:5
9.83	4	5	5	62.2	193.62.193.165:5
10.04	4	5	5	62.2	193.62.193.165:5
