t_rel_s	n_procs	conns_established	conns_archive	rss_mb	top_hosts
0.00	4	0	0	21.0	-
0.20	5	0	0	66.9	-
0.41	6	0	0	76.4	-
0.62	8	3	3	97.6	193.62.193.80:3
0.84	10	5	5	119.5	193.62.193.80:5
1.06	9	4	4	108.9	193.62.193.80:4
1.28	8	3	3	98.6	193.62.193.80:3
1.50	8	3	3	97.9	193.62.193.80:3
1.72	9	4	4	108.8	193.62.193.80:4
1.94	9	4	4	108.9	193.62.193.80:4
2.16	8	3	3	98.5	193.62.193.80:3
2.38	8	3	3	98.3	193.62.193.80:3
2.60	9	4	4	109.0	193.62.193.80:4
2.83	9	4	4	108.8	193.62.193.80:4
3.06	9	4	4	108.6	193.62.193.80:4
3.29	8	3	3	98.4	193.62.193.80:3
3.51	8	3	3	98.1	193.62.193.80:3
3.72	9	4	4	108.6	193.62.193.80:4
3.94	9	4	4	108.6	193.62.193.80:4
4.17	8	3	3	98.6	193.62.193.80:3
4.38	8	3	3	98.0	193.62.193.80:3
4.60	9	4	4	108.7	193.62.193.80:4
4.82	9	4	4	108.9	193.62.193.80:4
5.04	8	3	3	98.5	193.62.193.80:3
5.26	8	3	3	98.6	193.62.193.80:3
5.48	9	4	4	108.7	193.62.193.80:4
5.70	9	4	4	108.6	193.62.193.80:4
5.93	9	4	4	108.5	193.62.193.80:4
6.14	8	3	3	98.5	193.62.193.80:3
6.37	8	3	3	98.2	193.62.193.80:3
6.59	9	4	4	108.9	193.62.193.80:4
6.80	9	4	4	108.9	193.62.193.80:4
7.03	8	3	3	98.8	193.62.193.80:3
7.26	8	3	3	98.0	193.62.193.80:3
7.48	9	4	4	108.9	193.62.193.80:4
7.70	9	4	4	109.0	193.62.193.80:4
7.92	8	4	4	99.0	193.62.193.80:4
8.15	8	3	3	98.6	193.62.193.80:3
8.37	8	3	3	97.6	193.62.193.80:3
8.59	9	4	4	108.4	193.62.193.80:4
8.83	9	4	4	108.4	193.62.193.80:4
9.05	9	4	4	108.8	193.62.193.80:4
9.27	8	3	3	98.6	193.62.193.80:3
9.49	9	3	3	98.2	193.62.193.80:3
9.71	9	4	4	108.8	193.62.193.80:4
9.93	9	4	4	108.6	193.62.193.80:4
10.15	8	3	3	98.4	193.62.193.80:3
10.37	8	3	3	98.1	193.62.193.80:3
10.60	9	4	4	108.8	193.62.193.80:4
10.82	9	4	4	108.9	193.62.193.80:4
11.04	8	3	3	99.3	193.62.193.80:3
11.27	8	3	3	98.2	193.62.193.80:3
11.48	9	4	4	108.4	193.62.193.80:4
11.71	9	4	4	108.8	193.62.193.80:4
11.93	9	4	4	108.8	193.62.193.80:4
12.16	8	3	3	98.7	193.62.193.80:3
12.39	8	3	3	98.2	193.62.193.80:3
12.61	9	4	4	108.7	193.62.193.80:4
12.83	9	4	4	108.3	193.62.193.80:4
13.06	9	4	4	108.7	193.62.193.80:4
13.28	8	3	3	98.4	193.62.193.80:3
13.50	8	3	3	98.1	193.62.193.80:3
13.72	9	4	4	108.4	193.62.193.80:4
13.94	9	4	4	108.8	193.62.193.80:4
14.17	8	3	3	98.0	193.62.193.80:3
